"Status","Year","Region_ITL2","Ethnicity","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","East Yorkshire and Northern Lincolnshire","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Declared non-disabled","80","70","28480","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Undeclared","70","60","30210","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Declared non-disabled","80","70","26930","26670"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","300","290","25290","24440"
"In post","2021","East Yorkshire and Northern Lincolnshire","White","Declared disabled","460","410","26930","27130"
"In post","2021","East Yorkshire and Northern Lincolnshire","White","Declared non-disabled","3100","2820","27980","27130"
"In post","2021","East Yorkshire and Northern Lincolnshire","White","Undeclared","310","290","30700","31650"
"In post","2021","East Yorkshire and Northern Lincolnshire","White","Unknown","130","130","26400","26350"
"In post","2021","Eastern Scotland","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Asian","Declared non-disabled","130","120","31580","27570"
"In post","2021","Eastern Scotland","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Black","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Black","Declared non-disabled","70","60","31670","27570"
"In post","2021","Eastern Scotland","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Mixed","Declared non-disabled","70","70","38340","31180"
"In post","2021","Eastern Scotland","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Undeclared","Declared disabled","70","60","33830","33650"
"In post","2021","Eastern Scotland","Undeclared","Declared non-disabled","220","210","34870","27570"
"In post","2021","Eastern Scotland","Undeclared","Undeclared","120","120","32970","28580"
"In post","2021","Eastern Scotland","Undeclared","Unknown","220","210","35030","33650"
"In post","2021","Eastern Scotland","Unknown","Declared disabled","120","110","30720","30930"
"In post","2021","Eastern Scotland","Unknown","Declared non-disabled","310","270","27240","22200"
"In post","2021","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Unknown","Unknown","4550","4310","31260","28410"
"In post","2021","Eastern Scotland","White","Declared disabled","1690","1570","32750","27570"
"In post","2021","Eastern Scotland","White","Declared non-disabled","9290","8730","35660","30080"
"In post","2021","Eastern Scotland","White","Undeclared","380","360","31050","27570"
"In post","2021","Eastern Scotland","White","Unknown","2410","2280","37580","33650"
"In post","2021","Essex","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Asian","Declared non-disabled","160","150","33370","29290"
"In post","2021","Essex","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Black","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Black","Declared non-disabled","190","180","29060","29290"
"In post","2021","Essex","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Mixed","Declared non-disabled","70","60","31480","29290"
"In post","2021","Essex","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Undeclared","Declared disabled","40","30","[c]","[c]"
"In post","2021","Essex","Undeclared","Declared non-disabled","130","120","29400","29050"
"In post","2021","Essex","Undeclared","Undeclared","130","120","32490","29050"
"In post","2021","Essex","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Unknown","Declared non-disabled","120","110","31020","29290"
"In post","2021","Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Unknown","Unknown","430","400","29180","25850"
"In post","2021","Essex","White","Declared disabled","580","520","30370","29290"
"In post","2021","Essex","White","Declared non-disabled","3150","2870","30840","29290"
"In post","2021","Essex","White","Undeclared","190","180","31200","29290"
"In post","2021","Essex","White","Unknown","190","180","30910","28130"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Declared disabled","60","50","31360","27570"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Declared non-disabled","560","530","34620","31810"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Undeclared","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Unknown","40","40","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","Declared disabled","50","50","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","Declared non-disabled","390","380","32620","31250"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","Unknown","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","Declared disabled","60","60","34660","28650"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","Declared non-disabled","340","330","33650","30040"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","Declared non-disabled","90","90","30490","27570"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Declared disabled","170","160","37070","33670"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Declared non-disabled","570","540","37600","35580"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Undeclared","700","680","39550","37940"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Unknown","260","250","41270","37320"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Declared disabled","60","50","36350","30750"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Declared non-disabled","400","380","33740","31600"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","60","50","31490","29740"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","1870","1800","34180","29250"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","White","Declared disabled","2590","2440","34410","31810"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","White","Declared non-disabled","17970","17050","36820","33300"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","White","Undeclared","1030","970","37050","33310"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","White","Unknown","1840","1750","38830","36740"
"In post","2021","Greater Manchester","Asian","Declared disabled","130","120","27930","25560"
"In post","2021","Greater Manchester","Asian","Declared non-disabled","1070","1010","28710","26670"
"In post","2021","Greater Manchester","Asian","Undeclared","70","60","29100","27570"
"In post","2021","Greater Manchester","Asian","Unknown","100","90","31740","28130"
"In post","2021","Greater Manchester","Black","Declared disabled","50","40","[c]","[c]"
"In post","2021","Greater Manchester","Black","Declared non-disabled","410","390","28490","27570"
"In post","2021","Greater Manchester","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Black","Unknown","40","40","[c]","[c]"
"In post","2021","Greater Manchester","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Chinese","Declared non-disabled","60","60","29610","25560"
"In post","2021","Greater Manchester","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Mixed","Declared disabled","50","50","28520","26810"
"In post","2021","Greater Manchester","Mixed","Declared non-disabled","230","220","29940","27570"
"In post","2021","Greater Manchester","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Other ethnicity","Declared non-disabled","60","50","31550","27570"
"In post","2021","Greater Manchester","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Undeclared","Declared disabled","90","80","28030","26910"
"In post","2021","Greater Manchester","Undeclared","Declared non-disabled","340","310","30780","27570"
"In post","2021","Greater Manchester","Undeclared","Undeclared","300","290","33720","31810"
"In post","2021","Greater Manchester","Undeclared","Unknown","60","60","32430","31810"
"In post","2021","Greater Manchester","Unknown","Declared disabled","40","40","[c]","[c]"
"In post","2021","Greater Manchester","Unknown","Declared non-disabled","330","300","30510","27570"
"In post","2021","Greater Manchester","Unknown","Undeclared","80","70","30080","28130"
"In post","2021","Greater Manchester","Unknown","Unknown","2330","2250","29090","25560"
"In post","2021","Greater Manchester","White","Declared disabled","1760","1620","29820","27570"
"In post","2021","Greater Manchester","White","Declared non-disabled","10610","9950","31960","27570"
"In post","2021","Greater Manchester","White","Undeclared","690","650","29480","27570"
"In post","2021","Greater Manchester","White","Unknown","700","650","32090","29360"
"In post","2021","Hampshire and Isle of Wight","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Asian","Declared non-disabled","220","200","31130","27570"
"In post","2021","Hampshire and Isle of Wight","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Asian","Unknown","50","50","27460","25660"
"In post","2021","Hampshire and Isle of Wight","Black","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Black","Declared non-disabled","120","110","29620","27570"
"In post","2021","Hampshire and Isle of Wight","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Mixed","Declared non-disabled","130","120","32510","28650"
"In post","2021","Hampshire and Isle of Wight","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Other ethnicity","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Undeclared","Declared disabled","70","60","29460","27570"
"In post","2021","Hampshire and Isle of Wight","Undeclared","Declared non-disabled","310","290","34250","31860"
"In post","2021","Hampshire and Isle of Wight","Undeclared","Undeclared","360","350","35230","33300"
"In post","2021","Hampshire and Isle of Wight","Undeclared","Unknown","120","110","39110","37320"
