"Status","Year","Responsibility_level","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","AA/AO","Finance","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Finance","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Finance","West Sussex (South West)","30","30","[c]","[c]"
"In post","2021","AA/AO","Finance","Westminster","50","40","[c]","[c]"
"In post","2021","AA/AO","Finance","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Finance","York","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","110","100","21110","20920"
"In post","2021","AA/AO","Human Resources","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Cardiff and Vale of Glamorgan","80","70","22710","23830"
"In post","2021","AA/AO","Human Resources","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","City of Edinburgh","40","40","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Glasgow City","320","290","21360","21130"
"In post","2021","AA/AO","Human Resources","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Greater Manchester South East","110","100","21090","20920"
"In post","2021","AA/AO","Human Resources","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Lancaster and Wyre","70","60","20900","21030"
"In post","2021","AA/AO","Human Resources","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Medway","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Powys","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Westminster","40","40","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Human Resources","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Intelligence Analysis","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Internal Audit","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Internal Audit","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Internal Audit","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Internal Audit","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Internal Audit","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Internal Audit","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Internal Audit","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Internal Audit","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Internal Audit","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Internal Audit","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Internal Audit","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Internal Audit","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","International Trade","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Powys","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Westminster","50","40","[c]","[c]"
"In post","2021","AA/AO","Knowledge and Information Management","Wiltshire","40","40","[c]","[c]"
