"Status","Year","Age","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southampton","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southampton","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southend-on-Sea","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southend-on-Sea","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Staffordshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Staffordshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Stoke-on-Trent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Stoke-on-Trent","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Suffolk","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Suffolk","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sunderland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sunderland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Swansea","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Swansea","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Thurrock","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Thurrock","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tower Hamlets","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tower Hamlets","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tyneside","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tyneside","Declared non-disabled","40","30","[c]","[c]"
"In post","2021","16-19","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","40","40","[c]","[c]"
"In post","2021","16-19","Wakefield","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wakefield","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Lothian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Lothian","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Surrey","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Sussex (South West)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Sussex (South West)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Westminster","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Westminster","Declared non-disabled","60","60","25830","25170"
"In post","2021","16-19","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wiltshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wiltshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wirral","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wirral","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wirral","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wolverhampton","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wolverhampton","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Worcestershire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Worcestershire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Worcestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","York","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","York","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","16-19","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Aberdeen City and Aberdeenshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Aberdeen City and Aberdeenshire","Declared non-disabled","100","100","27640","27150"
"In post","2021","20-29","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Aberdeen City and Aberdeenshire","Unknown","120","110","26710","25980"
"In post","2021","20-29","Angus and Dundee City","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Angus and Dundee City","Declared non-disabled","120","110","23390","21010"
"In post","2021","20-29","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Angus and Dundee City","Unknown","60","60","22210","20930"
"In post","2021","20-29","Antrim and Newtownabbey","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Antrim and Newtownabbey","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ards and North Down","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ards and North Down","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Barking & Dagenham and Havering","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Barking & Dagenham and Havering","Declared non-disabled","70","60","30240","31060"
"In post","2021","20-29","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Barnet","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Barnet","Declared non-disabled","280","270","30610","31060"
"In post","2021","20-29","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Barnsley, Doncaster and Rotherham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Barnsley, Doncaster and Rotherham","Declared non-disabled","280","270","24890","25300"
"In post","2021","20-29","Barnsley, Doncaster and Rotherham","Undeclared","30","30","[c]","[c]"
"In post","2021","20-29","Barnsley, Doncaster and Rotherham","Unknown","80","80","23770","22850"
"In post","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","210","210","27830","27290"
"In post","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","2080","2060","27690","27540"
"In post","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","90","90","28010","27540"
"In post","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","440","430","27810","27540"
"In post","2021","20-29","Bedford","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bedford","Declared non-disabled","100","100","28130","29920"
"In post","2021","20-29","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bedford","Unknown","40","30","[c]","[c]"
"In post","2021","20-29","Belfast","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Belfast","Declared non-disabled","170","170","23980","21430"
"In post","2021","20-29","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Belfast","Unknown","190","180","22480","20140"
"In post","2021","20-29","Berkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Berkshire","Declared non-disabled","240","240","29160","27680"
"In post","2021","20-29","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Berkshire","Unknown","140","140","28110","26610"
"In post","2021","20-29","Bexley and Greenwich","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bexley and Greenwich","Declared non-disabled","190","190","29820","31060"
"In post","2021","20-29","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bexley and Greenwich","Unknown","90","90","29180","30150"
"In post","2021","20-29","Birmingham","Declared disabled","100","100","24640","22920"
"In post","2021","20-29","Birmingham","Declared non-disabled","960","940","25900","24710"
"In post","2021","20-29","Birmingham","Undeclared","90","90","26130","25560"
"In post","2021","20-29","Birmingham","Unknown","650","640","24800","22570"
"In post","2021","20-29","Blackburn with Darwen","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Blackburn with Darwen","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","20-29","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Blackpool","Declared disabled","60","50","23740","21010"
"In post","2021","20-29","Blackpool","Declared non-disabled","440","430","24420","21010"
"In post","2021","20-29","Blackpool","Undeclared","30","30","[c]","[c]"
"In post","2021","20-29","Blackpool","Unknown","60","60","24750","22280"
"In post","2021","20-29","Bournemouth and Poole","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bournemouth and Poole","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","20-29","Bournemouth and Poole","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bradford","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bradford","Declared non-disabled","270","260","24230","21170"
"In post","2021","20-29","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bradford","Unknown","180","180","22540","20140"
"In post","2021","20-29","Breckland and South Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Breckland and South Norfolk","Declared non-disabled","80","80","24240","23970"
"In post","2021","20-29","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Brent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Brent","Declared non-disabled","80","80","29660","31060"
"In post","2021","20-29","Brent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Brent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bridgend and Neath Port Talbot","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bridgend and Neath Port Talbot","Declared non-disabled","60","50","23670","21010"
"In post","2021","20-29","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Brighton and Hove","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Brighton and Hove","Declared non-disabled","50","50","[c]","[c]"
"In post","2021","20-29","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bristol, City of","Declared disabled","80","80","27700","27150"
"In post","2021","20-29","Bristol, City of","Declared non-disabled","710","690","28260","26050"
"In post","2021","20-29","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bristol, City of","Unknown","290","290","27370","25560"
"In post","2021","20-29","Bromley","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bromley","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","20-29","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Buckinghamshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Buckinghamshire CC","Declared non-disabled","190","190","28370","27850"
"In post","2021","20-29","Buckinghamshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Buckinghamshire CC","Unknown","50","40","[c]","[c]"
"In post","2021","20-29","Caithness and Sutherland and Ross and Cromarty","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Caithness and Sutherland and Ross and Cromarty","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Calderdale and Kirklees","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Calderdale and Kirklees","Declared non-disabled","70","60","25600","27570"
"In post","2021","20-29","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cambridgeshire CC","Declared disabled","30","30","[c]","[c]"
"In post","2021","20-29","Cambridgeshire CC","Declared non-disabled","320","310","27260","26970"
"In post","2021","20-29","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cambridgeshire CC","Unknown","80","80","26550","26710"
"In post","2021","20-29","Camden and City of London","Declared disabled","40","40","[c]","[c]"
"In post","2021","20-29","Camden and City of London","Declared non-disabled","310","310","32980","29570"
"In post","2021","20-29","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Camden and City of London","Unknown","210","210","30670","29570"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","Declared disabled","100","100","25770","23830"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","Declared non-disabled","1240","1220","26130","25560"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","Undeclared","60","60","26620","25560"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","Unknown","570","570","24600","23830"
"In post","2021","20-29","Causeway Coast and Glens","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Causeway Coast and Glens","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Central Bedfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Central Bedfordshire","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","20-29","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Central Hampshire","Declared disabled","50","50","29390","28650"
"In post","2021","20-29","Central Hampshire","Declared non-disabled","440","440","29200","28650"
"In post","2021","20-29","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
