"Status","Year","Age","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Psychology","North West (England)","40","30","[c]","[c]"
"In post","2021","20-29","Psychology","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","South East (England)","60","60","28460","27540"
"In post","2021","20-29","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","West Midlands (England)","50","50","[c]","[c]"
"In post","2021","20-29","Psychology","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2021","20-29","Science and Engineering","East Midlands (England)","60","50","29450","28590"
"In post","2021","20-29","Science and Engineering","East of England","100","100","27280","25130"
"In post","2021","20-29","Science and Engineering","London","290","280","33660","32640"
"In post","2021","20-29","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","North West (England)","110","110","25800","26370"
"In post","2021","20-29","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Scotland","60","60","29370","30000"
"In post","2021","20-29","Science and Engineering","South East (England)","380","380","29400","28650"
"In post","2021","20-29","Science and Engineering","South West (England)","1510","1500","28010","27540"
"In post","2021","20-29","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Wales","100","100","32360","29950"
"In post","2021","20-29","Science and Engineering","West Midlands (England)","50","40","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Yorkshire and The Humber","60","60","28450","26370"
"In post","2021","20-29","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","East of England","60","60","25010","24610"
"In post","2021","20-29","Security","London","180","180","32840","30630"
"In post","2021","20-29","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","North West (England)","40","40","[c]","[c]"
"In post","2021","20-29","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Scotland","230","230","25240","24610"
"In post","2021","20-29","Security","South East (England)","260","260","27080","26610"
"In post","2021","20-29","Security","South West (England)","120","120","23800","23540"
"In post","2021","20-29","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","West Midlands (England)","50","50","[c]","[c]"
"In post","2021","20-29","Security","Yorkshire and The Humber","50","50","26730","25680"
"In post","2021","20-29","Social Research","London","190","190","38590","35050"
"In post","2021","20-29","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Social Research","South East (England)","90","90","32920","29540"
"In post","2021","20-29","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Social Research","Wales","110","110","33450","29540"
"In post","2021","20-29","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","London","320","320","37620","36160"
"In post","2021","20-29","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","North West (England)","50","40","[c]","[c]"
"In post","2021","20-29","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","South East (England)","60","60","32010","29540"
"In post","2021","20-29","Statistics","South West (England)","40","40","[c]","[c]"
"In post","2021","20-29","Statistics","Wales","140","140","32150","29540"
"In post","2021","20-29","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Tax","East Midlands (England)","290","290","27790","25560"
"In post","2021","20-29","Tax","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Tax","London","280","280","40040","36160"
"In post","2021","20-29","Tax","North East (England)","580","570","24520","25560"
"In post","2021","20-29","Tax","North West (England)","780","760","25040","20140"
"In post","2021","20-29","Tax","Northern Ireland","110","110","23570","20140"
"In post","2021","20-29","Tax","Scotland","390","380","24520","20140"
"In post","2021","20-29","Tax","South East (England)","40","40","[c]","[c]"
"In post","2021","20-29","Tax","South West (England)","80","80","38020","31810"
"In post","2021","20-29","Tax","Wales","440","420","25840","25560"
"In post","2021","20-29","Tax","West Midlands (England)","260","250","28950","25560"
"In post","2021","20-29","Tax","Yorkshire and The Humber","490","480","26380","25560"
"In post","2021","20-29","Unknown","East Midlands (England)","560","550","25960","27570"
"In post","2021","20-29","Unknown","East of England","520","510","27520","27570"
"In post","2021","20-29","Unknown","London","4760","4740","34400","31060"
"In post","2021","20-29","Unknown","North East (England)","1400","1380","24740","21010"
"In post","2021","20-29","Unknown","North West (England)","2330","2300","25500","27570"
"In post","2021","20-29","Unknown","Northern Ireland","40","40","[c]","[c]"
"In post","2021","20-29","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Scotland","2890","2830","27380","27150"
"In post","2021","20-29","Unknown","South East (England)","880","870","26480","27570"
"In post","2021","20-29","Unknown","South West (England)","710","690","25880","27570"
"In post","2021","20-29","Unknown","Unknown","490","490","30660","29250"
"In post","2021","20-29","Unknown","Wales","820","800","24750","27570"
"In post","2021","20-29","Unknown","West Midlands (England)","860","840","25910","27570"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","1420","1400","26380","27570"
"In post","2021","20-29","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","East of England","60","60","36410","34800"
"In post","2021","30-39","Commercial","London","190","180","46590","42470"
"In post","2021","30-39","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","North West (England)","140","140","36190","34800"
"In post","2021","30-39","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Scotland","50","50","[c]","[c]"
"In post","2021","30-39","Commercial","South East (England)","90","90","35880","34800"
"In post","2021","30-39","Commercial","South West (England)","460","430","37440","37400"
"In post","2021","30-39","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Wales","90","80","33310","31090"
"In post","2021","30-39","Commercial","West Midlands (England)","40","40","[c]","[c]"
"In post","2021","30-39","Commercial","Yorkshire and The Humber","90","90","39940","37170"
"In post","2021","30-39","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","London","680","670","48060","45250"
"In post","2021","30-39","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","North West (England)","60","60","36350","33660"
"In post","2021","30-39","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","South East (England)","60","60","34630","34150"
"In post","2021","30-39","Communications","South West (England)","80","80","35540","33300"
"In post","2021","30-39","Communications","Wales","120","110","36300","34490"
"In post","2021","30-39","Communications","West Midlands (England)","40","40","[c]","[c]"
"In post","2021","30-39","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","London","30","30","[c]","[c]"
"In post","2021","30-39","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","London","110","110","41370","40000"
"In post","2021","30-39","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data and Technology","East Midlands (England)","70","60","37090","32580"
"In post","2021","30-39","Digital, Data and Technology","East of England","70","70","32910","31810"
"In post","2021","30-39","Digital, Data and Technology","London","830","820","49950","48900"
"In post","2021","30-39","Digital, Data and Technology","North East (England)","160","160","38290","38630"
"In post","2021","30-39","Digital, Data and Technology","North West (England)","280","280","39030","36780"
"In post","2021","30-39","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data and Technology","Scotland","170","170","35720","33930"
"In post","2021","30-39","Digital, Data and Technology","South East (England)","170","160","36980","33300"
"In post","2021","30-39","Digital, Data and Technology","South West (England)","530","520","38270","38280"
"In post","2021","30-39","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data and Technology","Wales","570","560","37470","36030"
"In post","2021","30-39","Digital, Data and Technology","West Midlands (England)","190","190","39210","37100"
"In post","2021","30-39","Digital, Data and Technology","Yorkshire and The Humber","260","250","40560","38050"
"In post","2021","30-39","Economics","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","London","440","420","58460","57980"
"In post","2021","30-39","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","Wales","40","40","[c]","[c]"
"In post","2021","30-39","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","East Midlands (England)","40","40","[c]","[c]"
"In post","2021","30-39","Finance","East of England","60","60","35990","33300"
"In post","2021","30-39","Finance","London","570","560","51270","53420"
"In post","2021","30-39","Finance","North East (England)","90","90","37630","36690"
"In post","2021","30-39","Finance","North West (England)","150","140","39320","37450"
"In post","2021","30-39","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Scotland","110","110","31160","26120"
"In post","2021","30-39","Finance","South East (England)","150","150","36230","33300"
"In post","2021","30-39","Finance","South West (England)","300","280","39280","39050"
"In post","2021","30-39","Finance","Wales","160","150","35710","32020"
