"Status","Year","Region_ITL2","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Unknown","60","60","36860","32530"
"In post","2021","Derbyshire and Nottinghamshire","Finance","Heterosexual / straight","140","130","37770","32800"
"In post","2021","Derbyshire and Nottinghamshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Grants Management","Unknown","40","40","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","Heterosexual / straight","300","290","39220","33840"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","Unknown","90","90","34390","31810"
"In post","2021","Derbyshire and Nottinghamshire","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Legal","Heterosexual / straight","260","240","37520","31810"
"In post","2021","Derbyshire and Nottinghamshire","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Legal","Unknown","120","100","35160","28430"
"In post","2021","Derbyshire and Nottinghamshire","No function","Heterosexual / straight","4230","3940","31050","27150"
"In post","2021","Derbyshire and Nottinghamshire","No function","LGBO","260","260","30510","26800"
"In post","2021","Derbyshire and Nottinghamshire","No function","Undeclared","640","580","32290","29460"
"In post","2021","Derbyshire and Nottinghamshire","No function","Unknown","1290","1190","28650","26470"
"In post","2021","Derbyshire and Nottinghamshire","Project Delivery","Heterosexual / straight","210","200","42660","38630"
"In post","2021","Derbyshire and Nottinghamshire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Project Delivery","Undeclared","40","40","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Project Delivery","Unknown","40","40","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Property","Heterosexual / straight","220","210","38590","36770"
"In post","2021","Derbyshire and Nottinghamshire","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Property","Unknown","90","80","34370","31810"
"In post","2021","Derbyshire and Nottinghamshire","Security","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","1550","1390","26490","27570"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","LGBO","100","100","26320","27570"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Undeclared","220","190","25950","27570"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Unknown","570","490","25740","27570"
"In post","2021","Devon","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Commercial","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Devon","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Commercial","Unknown","190","180","43010","40090"
"In post","2021","Devon","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Communications","Unknown","40","40","[c]","[c]"
"In post","2021","Devon","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Digital, Data & Technology","Heterosexual / straight","310","290","39680","38450"
"In post","2021","Devon","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Digital, Data & Technology","Undeclared","60","60","38510","38450"
"In post","2021","Devon","Digital, Data & Technology","Unknown","1000","960","39400","39650"
"In post","2021","Devon","Finance","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","Devon","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Finance","Unknown","40","30","[c]","[c]"
"In post","2021","Devon","Grants Management","Heterosexual / straight","100","90","26740","25880"
"In post","2021","Devon","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Grants Management","Unknown","60","60","26940","25190"
"In post","2021","Devon","Human Resources","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Devon","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Human Resources","Unknown","70","70","37660","33050"
"In post","2021","Devon","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Legal","Heterosexual / straight","90","90","40340","38000"
"In post","2021","Devon","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","No function","Heterosexual / straight","1560","1440","29380","26780"
"In post","2021","Devon","No function","LGBO","90","90","27060","25830"
"In post","2021","Devon","No function","Undeclared","200","180","30850","27140"
"In post","2021","Devon","No function","Unknown","570","520","30500","27130"
"In post","2021","Devon","Project Delivery","Heterosexual / straight","250","250","35490","33580"
"In post","2021","Devon","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Project Delivery","Undeclared","30","30","[c]","[c]"
"In post","2021","Devon","Project Delivery","Unknown","370","350","40100","39650"
"In post","2021","Devon","Property","Heterosexual / straight","320","300","28290","25500"
"In post","2021","Devon","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Property","Undeclared","30","30","[c]","[c]"
"In post","2021","Devon","Property","Unknown","150","140","26810","21100"
"In post","2021","Devon","Security","Heterosexual / straight","270","260","25990","19560"
"In post","2021","Devon","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Security","Undeclared","60","60","32590","39070"
"In post","2021","Devon","Security","Unknown","90","80","25570","20240"
"In post","2021","Devon","Unknown","Heterosexual / straight","1840","1630","26890","27570"
"In post","2021","Devon","Unknown","LGBO","100","90","25460","27570"
"In post","2021","Devon","Unknown","Undeclared","260","230","26920","26670"
"In post","2021","Devon","Unknown","Unknown","570","470","25290","24370"
"In post","2021","Dorset and Somerset","Analysis","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","Dorset and Somerset","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Analysis","Unknown","60","60","32890","29270"
"In post","2021","Dorset and Somerset","Commercial","Heterosexual / straight","50","50","40210","36460"
"In post","2021","Dorset and Somerset","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Digital, Data & Technology","Heterosexual / straight","150","150","37820","33540"
"In post","2021","Dorset and Somerset","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Digital, Data & Technology","Unknown","50","50","37910","35340"
"In post","2021","Dorset and Somerset","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Human Resources","Heterosexual / straight","50","40","[c]","[c]"
"In post","2021","Dorset and Somerset","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","No function","Heterosexual / straight","1510","1400","28990","27130"
"In post","2021","Dorset and Somerset","No function","LGBO","90","90","28200","27150"
"In post","2021","Dorset and Somerset","No function","Undeclared","200","190","29090","27520"
"In post","2021","Dorset and Somerset","No function","Unknown","440","400","28100","26750"
"In post","2021","Dorset and Somerset","Project Delivery","Heterosexual / straight","340","320","34230","33530"
"In post","2021","Dorset and Somerset","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Project Delivery","Undeclared","90","80","34290","33440"
"In post","2021","Dorset and Somerset","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Property","Heterosexual / straight","60","60","30440","32110"
"In post","2021","Dorset and Somerset","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Security","Heterosexual / straight","110","110","23880","20060"
"In post","2021","Dorset and Somerset","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","Heterosexual / straight","1190","1100","27130","27570"
"In post","2021","Dorset and Somerset","Unknown","LGBO","60","60","26710","27570"
"In post","2021","Dorset and Somerset","Unknown","Undeclared","180","160","27710","27570"
"In post","2021","Dorset and Somerset","Unknown","Unknown","250","210","28690","27570"
"In post","2021","East Anglia","Analysis","Heterosexual / straight","130","120","33340","30220"
"In post","2021","East Anglia","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Analysis","Unknown","200","190","35390","31070"
"In post","2021","East Anglia","Commercial","Heterosexual / straight","230","220","38890","35700"
"In post","2021","East Anglia","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Commercial","Undeclared","30","30","[c]","[c]"
"In post","2021","East Anglia","Commercial","Unknown","80","80","49850","47550"
"In post","2021","East Anglia","Communications","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","East Anglia","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Counter Fraud","Heterosexual / straight","230","210","28610","25560"
"In post","2021","East Anglia","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Counter Fraud","Undeclared","40","30","[c]","[c]"
"In post","2021","East Anglia","Counter Fraud","Unknown","110","100","25960","25560"
"In post","2021","East Anglia","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Digital, Data & Technology","Heterosexual / straight","110","110","34750","32960"
"In post","2021","East Anglia","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Digital, Data & Technology","Unknown","30","30","[c]","[c]"
"In post","2021","East Anglia","Finance","Heterosexual / straight","120","110","36310","33300"
