"Status","Year","Region_ITL3","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Armagh City, Banbridge and Craigavon","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","London","Female","440","390","31330","31060"
"In post","2022","Barking & Dagenham and Havering","London","Male","260","250","32180","31060"
"In post","2022","Barnet","London","Female","1140","1040","38240","32330"
"In post","2022","Barnet","London","Male","660","640","42050","36820"
"In post","2022","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","Female","1930","1670","26760","26610"
"In post","2022","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","Male","1200","1130","29430","27570"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","Female","5570","5170","35140","32990"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","Male","8170","8010","40080","38150"
"In post","2022","Bedford","East of England","Female","480","440","29730","27570"
"In post","2022","Bedford","East of England","Male","380","370","31880","28820"
"In post","2022","Belfast","Northern Ireland","Female","1590","1450","30280","26820"
"In post","2022","Belfast","Northern Ireland","Male","1550","1510","30980","26820"
"In post","2022","Berkshire","South East (England)","Female","1390","1280","32630","29290"
"In post","2022","Berkshire","South East (England)","Male","1540","1510","36090","33440"
"In post","2022","Bexley and Greenwich","London","Female","950","890","30870","30550"
"In post","2022","Bexley and Greenwich","London","Male","850","830","33730","33490"
"In post","2022","Birmingham","West Midlands (England)","Female","7390","6730","30740","27570"
"In post","2022","Birmingham","West Midlands (England)","Male","5640","5480","32930","27570"
"In post","2022","Blackburn with Darwen","North West (England)","Female","290","250","27220","27570"
"In post","2022","Blackburn with Darwen","North West (England)","Male","200","190","27450","27570"
"In post","2022","Blackpool","North West (England)","Female","3390","3020","28820","27570"
"In post","2022","Blackpool","North West (England)","Male","2160","2100","31700","27570"
"In post","2022","Bournemouth, Christchurch and Poole","South West (England)","Female","450","390","28270","27570"
"In post","2022","Bournemouth, Christchurch and Poole","South West (England)","Male","330","320","27850","27370"
"In post","2022","Bradford","Yorkshire and The Humber","Female","1680","1420","26010","23170"
"In post","2022","Bradford","Yorkshire and The Humber","Male","1080","1020","26110","22080"
"In post","2022","Breckland and South Norfolk","East of England","Female","230","210","29380","26800"
"In post","2022","Breckland and South Norfolk","East of England","Male","290","280","29650","27120"
"In post","2022","Brent","London","Female","400","360","31220","31060"
"In post","2022","Brent","London","Male","220","220","34350","31060"
"In post","2022","Bridgend and Neath Port Talbot","Wales","Female","530","460","26850","27570"
"In post","2022","Bridgend and Neath Port Talbot","Wales","Male","250","230","30210","27570"
"In post","2022","Brighton and Hove","South East (England)","Female","480","430","32130","27570"
"In post","2022","Brighton and Hove","South East (England)","Male","250","240","33850","27570"
"In post","2022","Bristol, City of","South West (England)","Female","3690","3360","34130","30040"
"In post","2022","Bristol, City of","South West (England)","Male","3040","2940","36610","33080"
"In post","2022","Bromley","London","Female","420","380","31760","31060"
"In post","2022","Bromley","London","Male","150","140","32750","31060"
"In post","2022","Buckinghamshire","South East (England)","Female","980","920","32120","28670"
"In post","2022","Buckinghamshire","South East (England)","Male","710","690","34760","32120"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Scotland","Female","100","90","28750","27570"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Scotland","Male","100","100","32100","31000"
"In post","2022","Calderdale and Kirklees","Yorkshire and The Humber","Female","700","600","28300","27570"
"In post","2022","Calderdale and Kirklees","Yorkshire and The Humber","Male","370","360","28430","27570"
"In post","2022","Cambridgeshire CC","East of England","Female","1650","1540","31770","28200"
"In post","2022","Cambridgeshire CC","East of England","Male","1840","1780","35070","31900"
"In post","2022","Camden and City of London","London","Female","1100","1030","36260","29210"
"In post","2022","Camden and City of London","London","Male","1000","980","42430","32880"
"In post","2022","Cardiff and Vale of Glamorgan","Wales","Female","6420","5860","33850","29430"
"In post","2022","Cardiff and Vale of Glamorgan","Wales","Male","5520","5360","35250","30820"
"In post","2022","Causeway Coast and Glens","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Causeway Coast and Glens","Northern Ireland","Male","70","70","21450","20560"
"In post","2022","Central Bedfordshire","East of England","Female","190","180","29560","26780"
"In post","2022","Central Bedfordshire","East of England","Male","250","250","33120","32270"
"In post","2022","Central Hampshire","South East (England)","Female","1950","1840","34580","33000"
"In post","2022","Central Hampshire","South East (England)","Male","2380","2320","39140","38070"
"In post","2022","Central Valleys","Wales","Female","1690","1530","31080","27570"
"In post","2022","Central Valleys","Wales","Male","1000","970","33450","27570"
"In post","2022","Cheshire East","North West (England)","Female","740","680","30170","26670"
"In post","2022","Cheshire East","North West (England)","Male","490","460","30320","27570"
"In post","2022","Cheshire West and Chester","North West (England)","Female","330","290","28250","27570"
"In post","2022","Cheshire West and Chester","North West (England)","Male","180","180","29220","27570"
"In post","2022","Chorley and West Lancashire","North West (England)","Female","710","650","29210","27380"
"In post","2022","Chorley and West Lancashire","North West (England)","Male","730","670","31200","28860"
"In post","2022","City of Edinburgh","Scotland","Female","7250","6800","38800","33370"
"In post","2022","City of Edinburgh","Scotland","Male","6460","6290","39010","34600"
"In post","2022","Clackmannanshire and Fife","Scotland","Female","660","600","28700","27570"
"In post","2022","Clackmannanshire and Fife","Scotland","Male","670","640","32810","33000"
"In post","2022","Conwy and Denbighshire","Wales","Female","480","440","34590","29430"
"In post","2022","Conwy and Denbighshire","Wales","Male","260","250","37020","31050"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Female","980","860","27320","27570"
"In post","2022","Cornwall and Isles of Scilly","South West (England)","Male","790","760","28360","26670"
"In post","2022","Coventry","West Midlands (England)","Female","1570","1450","35870","32000"
"In post","2022","Coventry","West Midlands (England)","Male","990","970","38780","36500"
"In post","2022","Croydon","London","Female","5860","5460","38010","35050"
"In post","2022","Croydon","London","Male","4700","4600","41680","37610"
"In post","2022","Darlington","North East (England)","Female","820","760","35950","30710"
"In post","2022","Darlington","North East (England)","Male","490","490","38320","36500"
"In post","2022","Derby","East Midlands (England)","Female","730","620","26010","24090"
"In post","2022","Derby","East Midlands (England)","Male","390","380","29530","27570"
"In post","2022","Derry City and Strabane","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Derry City and Strabane","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Devon CC","South West (England)","Female","2750","2410","30760","27570"
"In post","2022","Devon CC","South West (England)","Male","2930","2800","34380","31650"
"In post","2022","Dorset","South West (England)","Female","1010","910","28800","26900"
"In post","2022","Dorset","South West (England)","Male","1200","1160","30730","28610"
"In post","2022","Dudley","West Midlands (England)","Female","780","650","25340","25410"
"In post","2022","Dudley","West Midlands (England)","Male","330","310","26620","27570"
"In post","2022","Dumfries and Galloway","Scotland","Female","260","240","28790","27360"
"In post","2022","Dumfries and Galloway","Scotland","Male","300","280","31670","30040"
"In post","2022","Durham","North East (England)","Female","3280","2900","27020","24840"
"In post","2022","Durham","North East (England)","Male","2440","2270","29040","27130"
"In post","2022","Ealing","London","Female","320","300","33060","31060"
"In post","2022","Ealing","London","Male","180","170","33090","31060"
"In post","2022","East Ayrshire and North Ayrshire mainland","Scotland","Female","550","480","26800","27230"
"In post","2022","East Ayrshire and North Ayrshire mainland","Scotland","Male","480","470","27800","26400"
"In post","2022","East Cumbria","North West (England)","Female","570","510","28460","25190"
"In post","2022","East Cumbria","North West (England)","Male","440","430","28920","25360"
"In post","2022","East Derbyshire","East Midlands (England)","Female","290","240","27140","27570"
"In post","2022","East Derbyshire","East Midlands (England)","Male","130","120","30710","27570"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scotland","Female","820","750","28550","26670"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scotland","Male","1620","1570","32280","30890"
"In post","2022","East Kent","South East (England)","Female","2160","1950","28480","26670"
"In post","2022","East Kent","South East (England)","Male","2290","2190","28870","27040"
"In post","2022","East Lancashire","North West (England)","Female","360","320","27040","27570"
"In post","2022","East Lancashire","North West (England)","Male","190","180","27980","27570"
"In post","2022","East Lothian and Midlothian","Scotland","Female","80","70","31150","27570"
"In post","2022","East Lothian and Midlothian","Scotland","Male","40","40","[c]","[c]"
"In post","2022","East Merseyside","North West (England)","Female","810","710","28100","27570"
"In post","2022","East Merseyside","North West (England)","Male","340","320","30510","27570"
