"Status","Year","Region_ITL2","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cornwall and Isles of Scilly","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Operational Delivery","Heterosexual / straight","200","180","26860","25210"
"In post","2021","Cornwall and Isles of Scilly","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Other","Heterosexual / straight","170","160","23460","21130"
"In post","2021","Cornwall and Isles of Scilly","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Property","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Science and Engineering","Heterosexual / straight","70","70","24450","22500"
"In post","2021","Cornwall and Isles of Scilly","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Security","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","510","460","26060","27570"
"In post","2021","Cornwall and Isles of Scilly","Unknown","LGBO","40","40","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Unknown","Undeclared","60","60","26480","27570"
"In post","2021","Cornwall and Isles of Scilly","Unknown","Unknown","220","200","23960","21010"
"In post","2021","Cornwall and Isles of Scilly","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Operational Delivery","Heterosexual / straight","710","630","26000","23970"
"In post","2021","Cumbria","Operational Delivery","LGBO","50","50","28000","25300"
"In post","2021","Cumbria","Operational Delivery","Undeclared","80","70","26770","24450"
"In post","2021","Cumbria","Operational Delivery","Unknown","460","420","23770","21050"
"In post","2021","Cumbria","Other","Heterosexual / straight","80","80","22380","20900"
"In post","2021","Cumbria","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Project Delivery","Heterosexual / straight","80","70","41810","37320"
"In post","2021","Cumbria","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Science and Engineering","Heterosexual / straight","90","80","37330","35440"
"In post","2021","Cumbria","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Security","Heterosexual / straight","60","60","27580","23540"
"In post","2021","Cumbria","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Unknown","Heterosexual / straight","170","150","27110","27570"
"In post","2021","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Unknown","Unknown","80","60","26220","27570"
"In post","2021","Cumbria","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Commercial","Heterosexual / straight","60","50","45420","43130"
"In post","2021","Derbyshire and Nottinghamshire","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Communications","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data and Technology","Heterosexual / straight","100","90","40010","36520"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Digital, Data and Technology","Unknown","60","50","36840","32010"
"In post","2021","Derbyshire and Nottinghamshire","Finance","Heterosexual / straight","120","120","37300","33310"
"In post","2021","Derbyshire and Nottinghamshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","Heterosexual / straight","230","210","40690","38550"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","Unknown","50","50","35920","31810"
"In post","2021","Derbyshire and Nottinghamshire","Inspector of Education and Training","Heterosexual / straight","60","60","65280","64500"
"In post","2021","Derbyshire and Nottinghamshire","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Knowledge and Information Management","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Legal","Heterosexual / straight","220","200","41730","38630"
"In post","2021","Derbyshire and Nottinghamshire","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Legal","Unknown","110","100","38800","32100"
"In post","2021","Derbyshire and Nottinghamshire","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Operational Delivery","Heterosexual / straight","3650","3380","28050","25560"
"In post","2021","Derbyshire and Nottinghamshire","Operational Delivery","LGBO","220","220","27630","25560"
"In post","2021","Derbyshire and Nottinghamshire","Operational Delivery","Undeclared","500","460","28390","27130"
"In post","2021","Derbyshire and Nottinghamshire","Operational Delivery","Unknown","1150","1060","26400","25560"
"In post","2021","Derbyshire and Nottinghamshire","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other","Heterosexual / straight","160","150","31290","22080"
"In post","2021","Derbyshire and Nottinghamshire","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Policy","Heterosexual / straight","190","180","41350","36960"
"In post","2021","Derbyshire and Nottinghamshire","Policy","LGBO","[c]","[c]","[c]","[c]"
