"Status","Year","Sex","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Female","Eastern Scotland","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Companies House","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Competition and Markets Authority","30","30","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Crown Office and Procurator Fiscal Service","540","500","35950","29040"
"In post","2021","Female","Eastern Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Department for Work and Pensions (excl. agencies)","2250","1940","25020","27570"
"In post","2021","Female","Eastern Scotland","Driver and Vehicle Standards Agency","40","30","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Education Scotland","90","80","50560","49540"
"In post","2021","Female","Eastern Scotland","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Forestry and Land Scotland","140","130","33910","30160"
"In post","2021","Female","Eastern Scotland","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","HM Revenue and Customs (excl. agencies)","1160","1060","27010","25560"
"In post","2021","Female","Eastern Scotland","Home Office (incl. agencies)","70","60","27820","26410"
"In post","2021","Female","Eastern Scotland","Insolvency Service","40","40","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Ministry of Defence (excl. agencies)","300","290","28760","22980"
"In post","2021","Female","Eastern Scotland","National Records of Scotland","220","200","35470","32140"
"In post","2021","Female","Eastern Scotland","Office of the Scottish Charity Regulator","30","30","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Registers of Scotland","490","460","32850","30080"
"In post","2021","Female","Eastern Scotland","Revenue Scotland","30","30","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Scotland Office (incl. Office of the Advocate General for Scotland)","50","50","47490","48930"
"In post","2021","Female","Eastern Scotland","Scottish Courts and Tribunals Service","720","660","28690","26550"
"In post","2021","Female","Eastern Scotland","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Scottish Forestry","50","40","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Scottish Government (excl. agencies)","3080","2880","43890","39660"
"In post","2021","Female","Eastern Scotland","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Scottish Prison Service","850","800","30960","28870"
"In post","2021","Female","Eastern Scotland","Social Security Scotland","200","190","29110","26160"
"In post","2021","Female","Eastern Scotland","Student Awards Agency for Scotland","130","120","28540","24910"
"In post","2021","Female","Eastern Scotland","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Transport Scotland","40","40","[c]","[c]"
"In post","2021","Female","Eastern Scotland","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Female","Eastern Scotland","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex","Crown Prosecution Service","130","120","40170","34140"
"In post","2021","Female","Essex","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex","Department for Work and Pensions (excl. agencies)","1150","1010","28820","29290"
"In post","2021","Female","Essex","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex","HM Courts and Tribunals Service","200","170","23520","20650"
"In post","2021","Female","Essex","HM Prison and Probation Service","340","310","28300","25850"
"In post","2021","Female","Essex","HM Revenue and Customs (excl. agencies)","580","500","31740","31810"
"In post","2021","Female","Essex","Home Office (incl. agencies)","350","310","26630","25310"
"In post","2021","Female","Essex","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex","Ministry of Defence (excl. agencies)","280","260","29280","26670"
"In post","2021","Female","Essex","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex","Public Health England","60","50","42510","35830"
"In post","2021","Female","Essex","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex","Valuation Office Agency","40","30","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Advisory, Conciliation and Arbitration Service","30","30","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Animal and Plant Health Agency","70","70","29530","25320"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office (excl. agencies)","70","70","56320","51230"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Prosecution Service","100","100","38140","30930"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Equipment and Support","3010","2810","35020","32610"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Science and Technology Laboratory","1030","970","37810","37320"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education (excl. agencies)","90","80","44150","41590"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs (excl. agencies)","460","430","39020","36520"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions (excl. agencies)","1260","1060","26780","27570"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Driver and Vehicle Standards Agency","170","160","35340","31380"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Education and Skills Funding Agency","40","40","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","HM Courts and Tribunals Service","360","310","23060","20100"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","220","190","29700","27130"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","HM Prison and Probation Service","900","820","28530","25830"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs (excl. agencies)","560","510","34150","31810"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office (incl. agencies)","90","80","26010","25040"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Legal Aid Agency","50","40","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence (excl. agencies)","2700","2540","33340","33300"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government (excl. agencies)","40","40","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice (excl. agencies)","30","30","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","230","220","33590","32770"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education, Children's Services and Skills","180","170","43000","39850"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectorate","370","330","40030","34860"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Public Health England","800","720","35400","30690"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Submarine Delivery Agency","460","440","38460","35630"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","UK Space Agency","60","60","43140","37500"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Valuation Office Agency","60","50","33090","30000"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Vehicle Certification Agency","40","40","[c]","[c]"
"In post","2021","Female","Greater Manchester","Advisory, Conciliation and Arbitration Service","80","70","29720","30950"
"In post","2021","Female","Greater Manchester","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester","Cabinet Office (excl. agencies)","160","160","43420","37300"
"In post","2021","Female","Greater Manchester","Crown Prosecution Service","240","210","39260","33310"
"In post","2021","Female","Greater Manchester","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester","Department for Education (excl. agencies)","510","490","40600","36780"
"In post","2021","Female","Greater Manchester","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester","Department for International Trade","[c]","[c]","[c]","[c]"
