"Status","Year","Region_ITL3","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Brighton and Hove","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","South East (England)","280","250","27630","27570"
"In post","2021","Bristol, City of","Commercial","South West (England)","80","80","39830","39230"
"In post","2021","Bristol, City of","Communications","South West (England)","90","80","37980","36500"
"In post","2021","Bristol, City of","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Digital, Data and Technology","South West (England)","320","310","41480","39660"
"In post","2021","Bristol, City of","Economics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Finance","South West (England)","130","130","41290","36970"
"In post","2021","Bristol, City of","Human Resources","South West (England)","140","140","40500","38640"
"In post","2021","Bristol, City of","Inspector of Education and Training","South West (England)","80","70","66220","70500"
"In post","2021","Bristol, City of","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Knowledge and Information Management","South West (England)","70","70","36500","33450"
"In post","2021","Bristol, City of","Legal","South West (England)","270","260","39310","32100"
"In post","2021","Bristol, City of","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Operational Delivery","South West (England)","2040","1900","29630","25560"
"In post","2021","Bristol, City of","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Other","South West (England)","110","100","31750","25880"
"In post","2021","Bristol, City of","Planning","South West (England)","40","40","[c]","[c]"
"In post","2021","Bristol, City of","Planning Inspectors","South West (England)","320","280","57780","58810"
"In post","2021","Bristol, City of","Policy","South West (England)","490","460","39920","36520"
"In post","2021","Bristol, City of","Project Delivery","South West (England)","130","120","41790","39300"
"In post","2021","Bristol, City of","Property","South West (England)","160","150","38110","33250"
"In post","2021","Bristol, City of","Science and Engineering","South West (England)","240","220","35920","35610"
"In post","2021","Bristol, City of","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Statistics","South West (England)","110","100","39210","32010"
"In post","2021","Bristol, City of","Tax","South West (England)","570","530","39780","32020"
"In post","2021","Bristol, City of","Unknown","South West (England)","1090","970","27830","27570"
"In post","2021","Bristol, City of","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Legal","London","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Operational Delivery","London","160","150","24960","22450"
"In post","2021","Bromley","Unknown","London","280","260","31150","31060"
"In post","2021","Buckinghamshire CC","Commercial","South East (England)","50","50","36230","36800"
"In post","2021","Buckinghamshire CC","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Finance","South East (England)","130","130","38670","35300"
"In post","2021","Buckinghamshire CC","Human Resources","South East (England)","50","40","[c]","[c]"
"In post","2021","Buckinghamshire CC","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Legal","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Operational Delivery","South East (England)","660","630","30190","30400"
"In post","2021","Buckinghamshire CC","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Other","South East (England)","190","180","25310","23040"
"In post","2021","Buckinghamshire CC","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Project Delivery","South East (England)","140","140","39140","35300"
"In post","2021","Buckinghamshire CC","Property","South East (England)","30","30","[c]","[c]"
"In post","2021","Buckinghamshire CC","Psychology","South East (England)","60","50","37710","31180"
"In post","2021","Buckinghamshire CC","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","South East (England)","230","220","29940","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Scotland","170","160","28730","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Operational Delivery","Yorkshire and The Humber","270","240","25390","22590"
"In post","2021","Calderdale and Kirklees","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Property","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Unknown","Yorkshire and The Humber","740","650","27080","27570"
"In post","2021","Cambridgeshire CC","Commercial","East of England","60","60","36180","34800"
"In post","2021","Cambridgeshire CC","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Digital, Data and Technology","East of England","40","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","Finance","East of England","50","50","[c]","[c]"
"In post","2021","Cambridgeshire CC","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Inspector of Education and Training","East of England","90","90","65420","75500"
"In post","2021","Cambridgeshire CC","Intelligence Analysis","East of England","280","280","33370","33300"
"In post","2021","Cambridgeshire CC","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Knowledge and Information Management","East of England","130","120","36080","33300"
"In post","2021","Cambridgeshire CC","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Medicine","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Operational Delivery","East of England","1500","1400","29940","29300"
"In post","2021","Cambridgeshire CC","Other","East of England","160","160","27370","26370"
"In post","2021","Cambridgeshire CC","Policy","East of England","50","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","Project Delivery","East of England","200","190","40680","40580"
"In post","2021","Cambridgeshire CC","Property","East of England","210","200","37690","33460"
"In post","2021","Cambridgeshire CC","Psychology","East of England","50","50","35480","31180"
"In post","2021","Cambridgeshire CC","Science and Engineering","East of England","160","150","35530","33300"
"In post","2021","Cambridgeshire CC","Security","East of England","40","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Unknown","East of England","280","270","30420","27570"
"In post","2021","Camden and City of London","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Digital, Data and Technology","London","70","70","47670","40750"
"In post","2021","Camden and City of London","Economics","London","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Finance","London","50","50","[c]","[c]"
"In post","2021","Camden and City of London","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Intelligence Analysis","London","40","40","[c]","[c]"
"In post","2021","Camden and City of London","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Legal","London","670","640","38710","36160"
"In post","2021","Camden and City of London","Operational Delivery","London","1630","1550","29780","26410"
"In post","2021","Camden and City of London","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Other","London","250","240","57350","47810"
"In post","2021","Camden and City of London","Policy","London","170","170","53440","49520"
"In post","2021","Camden and City of London","Project Delivery","London","50","50","46280","42250"
"In post","2021","Camden and City of London","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Security","London","50","40","[c]","[c]"
"In post","2021","Camden and City of London","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Tax","London","290","280","41840","36240"
"In post","2021","Camden and City of London","Unknown","London","250","240","45890","40600"
"In post","2021","Cardiff and Vale of Glamorgan","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Communications","Wales","180","170","39580","37410"
"In post","2021","Cardiff and Vale of Glamorgan","Corporate Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Digital, Data and Technology","Wales","450","440","38240","37410"
"In post","2021","Cardiff and Vale of Glamorgan","Economics","Wales","40","40","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Finance","Wales","280","260","39820","37410"
"In post","2021","Cardiff and Vale of Glamorgan","Human Resources","Wales","350","320","36400","30660"
"In post","2021","Cardiff and Vale of Glamorgan","Inspector of Education and Training","Wales","60","60","74480","74730"
"In post","2021","Cardiff and Vale of Glamorgan","Intelligence Analysis","Wales","30","30","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Knowledge and Information Management","Wales","90","80","34130","29610"
"In post","2021","Cardiff and Vale of Glamorgan","Legal","Wales","450","420","44690","48080"
"In post","2021","Cardiff and Vale of Glamorgan","Medicine","Wales","170","160","46640","42740"
"In post","2021","Cardiff and Vale of Glamorgan","Operational Delivery","Wales","4750","4340","28220","25030"
