"Status","Year","Region_ITL1","Parent_department","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","North East (England)","HM Revenue and Customs","Declared disabled","900","780","26580","21440"
"In post","2021","North East (England)","HM Revenue and Customs","Declared non-disabled","6240","5570","28990","25560"
"In post","2021","North East (England)","HM Revenue and Customs","Undeclared","480","430","28820","25560"
"In post","2021","North East (England)","HM Revenue and Customs","Unknown","3660","3240","25410","21440"
"In post","2021","North East (England)","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Home Office","Declared disabled","130","110","24370","21430"
"In post","2021","North East (England)","Home Office","Declared non-disabled","1070","930","25190","21430"
"In post","2021","North East (England)","Home Office","Undeclared","50","40","[c]","[c]"
"In post","2021","North East (England)","Home Office","Unknown","50","40","[c]","[c]"
"In post","2021","North East (England)","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Ministry of Defence","Declared non-disabled","160","150","24180","21130"
"In post","2021","North East (England)","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Ministry of Housing, Communities and Local Government","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Ministry of Housing, Communities and Local Government","Declared non-disabled","50","50","40230","36340"
"In post","2021","North East (England)","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Ministry of Justice","Declared disabled","490","450","28170","26300"
"In post","2021","North East (England)","Ministry of Justice","Declared non-disabled","3040","2810","28470","26300"
"In post","2021","North East (England)","Ministry of Justice","Undeclared","620","560","29840","31650"
"In post","2021","North East (England)","Ministry of Justice","Unknown","300","290","23800","22920"
"In post","2021","North East (England)","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","National Crime Agency","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","North East (England)","National Crime Agency","Unknown","70","70","34430","34140"
"In post","2021","North East (England)","Other Cabinet Office Agencies","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other Cabinet Office Agencies","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Attorney General's Departments","Declared disabled","110","100","39930","32680"
"In post","2021","North West (England)","Attorney General's Departments","Declared non-disabled","670","620","40090","33310"
"In post","2021","North West (England)","Attorney General's Departments","Unknown","190","180","37540","38000"
"In post","2021","North West (England)","Cabinet Office","Declared disabled","30","30","[c]","[c]"
"In post","2021","North West (England)","Cabinet Office","Declared non-disabled","150","150","44990","37300"
"In post","2021","North West (England)","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cabinet Office","Unknown","260","260","48790","49700"
"In post","2021","North West (England)","Chancellor's other departments","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chancellor's other departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Charity Commission","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Charity Commission","Declared non-disabled","160","150","32980","29160"
"In post","2021","North West (England)","Charity Commission","Unknown","130","120","32520","29160"
"In post","2021","North West (England)","Department for Business, Energy and Industrial Strategy","Declared disabled","50","50","[c]","[c]"
"In post","2021","North West (England)","Department for Business, Energy and Industrial Strategy","Declared non-disabled","230","220","34550","34560"
"In post","2021","North West (England)","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Department for Business, Energy and Industrial Strategy","Unknown","170","160","30520","26380"
"In post","2021","North West (England)","Department for Digital, Culture, Media and Sport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Department for Digital, Culture, Media and Sport","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","North West (England)","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Department for Education","Declared disabled","110","110","37750","35000"
"In post","2021","North West (England)","Department for Education","Declared non-disabled","760","740","42010","37100"
"In post","2021","North West (England)","Department for Education","Undeclared","50","40","[c]","[c]"
"In post","2021","North West (England)","Department for Education","Unknown","230","230","35620","32870"
"In post","2021","North West (England)","Department for Environment, Food and Rural Affairs","Declared disabled","160","140","29940","25190"
"In post","2021","North West (England)","Department for Environment, Food and Rural Affairs","Declared non-disabled","1170","1070","27910","24920"
"In post","2021","North West (England)","Department for Environment, Food and Rural Affairs","Undeclared","50","50","[c]","[c]"
"In post","2021","North West (England)","Department for Environment, Food and Rural Affairs","Unknown","60","60","37890","36260"
"In post","2021","North West (England)","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Department for International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Department for Transport","Declared disabled","40","40","[c]","[c]"
"In post","2021","North West (England)","Department for Transport","Declared non-disabled","310","290","29520","26780"
"In post","2021","North West (England)","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Department for Transport","Unknown","70","70","27530","26580"
"In post","2021","North West (England)","Department for Work and Pensions","Declared disabled","3070","2700","26470","27570"
"In post","2021","North West (England)","Department for Work and Pensions","Declared non-disabled","14000","12620","27800","27570"
"In post","2021","North West (England)","Department for Work and Pensions","Undeclared","890","830","27780","27570"
"In post","2021","North West (England)","Department for Work and Pensions","Unknown","670","630","26610","27570"
"In post","2021","North West (England)","Department of Health and Social Care","Declared disabled","40","30","[c]","[c]"
"In post","2021","North West (England)","Department of Health and Social Care","Declared non-disabled","380","350","36520","29480"
"In post","2021","North West (England)","Department of Health and Social Care","Undeclared","40","30","[c]","[c]"
"In post","2021","North West (England)","Department of Health and Social Care","Unknown","130","120","40890","35290"
"In post","2021","North West (England)","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Food Standards Agency","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","North West (England)","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","HM Land Registry","Declared disabled","80","70","28510","27130"
"In post","2021","North West (England)","HM Land Registry","Declared non-disabled","480","410","31570","27130"
"In post","2021","North West (England)","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","HM Land Registry","Unknown","320","310","25770","22350"
"In post","2021","North West (England)","HM Revenue and Customs","Declared disabled","1200","1080","29880","25560"
"In post","2021","North West (England)","HM Revenue and Customs","Declared non-disabled","7190","6660","31820","28130"
