"Status","Year","Region_ITL3","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Hackney and Newham","Inner London - East","Heterosexual / straight","1780","1660","35280","31060"
"In post","2021","Hackney and Newham","Inner London - East","LGBO","110","100","35530","31060"
"In post","2021","Hackney and Newham","Inner London - East","Undeclared","270","250","34760","31060"
"In post","2021","Hackney and Newham","Inner London - East","Unknown","890","810","33080","31060"
"In post","2021","Haringey and Islington","Inner London - East","Heterosexual / straight","880","840","31810","31060"
"In post","2021","Haringey and Islington","Inner London - East","LGBO","60","60","32780","31060"
"In post","2021","Haringey and Islington","Inner London - East","Undeclared","120","110","30690","31060"
"In post","2021","Haringey and Islington","Inner London - East","Unknown","450","430","29610","31060"
"In post","2021","Harrow and Hillingdon","Outer London - West and North West","Heterosexual / straight","2540","2300","30990","29080"
"In post","2021","Harrow and Hillingdon","Outer London - West and North West","LGBO","60","60","29660","29080"
"In post","2021","Harrow and Hillingdon","Outer London - West and North West","Undeclared","480","420","32600","30410"
"In post","2021","Harrow and Hillingdon","Outer London - West and North West","Unknown","330","310","30820","29570"
"In post","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Heterosexual / straight","1050","970","27410","27570"
"In post","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","LGBO","60","60","26850","27570"
"In post","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Undeclared","120","110","28580","27570"
"In post","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Unknown","320","280","26250","26300"
"In post","2021","Heart of Essex","Essex","Heterosexual / straight","770","720","32020","29290"
"In post","2021","Heart of Essex","Essex","LGBO","50","50","[c]","[c]"
"In post","2021","Heart of Essex","Essex","Undeclared","90","80","30900","29290"
"In post","2021","Heart of Essex","Essex","Unknown","210","200","32100","29060"
"In post","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","320","300","27780","26670"
"In post","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Undeclared","30","30","[c]","[c]"
"In post","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Unknown","80","80","26790","24610"
"In post","2021","Hertfordshire","Bedfordshire and Hertfordshire","Heterosexual / straight","1900","1790","34800","30880"
"In post","2021","Hertfordshire","Bedfordshire and Hertfordshire","LGBO","100","90","33500","30750"
"In post","2021","Hertfordshire","Bedfordshire and Hertfordshire","Undeclared","230","220","34900","31810"
"In post","2021","Hertfordshire","Bedfordshire and Hertfordshire","Unknown","500","460","34900","31810"
"In post","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Heterosexual / straight","1870","1770","32390","31060"
"In post","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","LGBO","120","120","32810","31460"
"In post","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Undeclared","290","270","33080","31060"
"In post","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Unknown","580","550","33100","31060"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Heterosexual / straight","620","560","30500","27570"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Undeclared","180","160","28140","26120"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Unknown","230","200","28420","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Heterosexual / straight","680","640","28580","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Undeclared","130","120","28890","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Unknown","310","290","30370","28120"
"In post","2021","Isle of Anglesey","West Wales and The Valleys","Heterosexual / straight","180","170","27470","26670"
"In post","2021","Isle of Anglesey","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Anglesey","West Wales and The Valleys","Undeclared","40","40","[c]","[c]"
"In post","2021","Isle of Anglesey","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Wight","Hampshire and Isle of Wight","Heterosexual / straight","630","580","27190","26290"
"In post","2021","Isle of Wight","Hampshire and Isle of Wight","LGBO","50","50","[c]","[c]"
"In post","2021","Isle of Wight","Hampshire and Isle of Wight","Undeclared","80","70","27300","27380"
"In post","2021","Isle of Wight","Hampshire and Isle of Wight","Unknown","140","130","29300","30310"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Heterosexual / straight","560","540","32620","31060"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","LGBO","40","30","[c]","[c]"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Undeclared","60","50","34190","31880"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Unknown","210","190","32000","31060"
"In post","2021","Kent Thames Gateway","Kent","Heterosexual / straight","1070","1020","30340","30400"
"In post","2021","Kent Thames Gateway","Kent","LGBO","70","60","31240","30610"
"In post","2021","Kent Thames Gateway","Kent","Undeclared","110","100","31590","31000"
"In post","2021","Kent Thames Gateway","Kent","Unknown","370","340","29000","29420"
"In post","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","1340","1200","28090","27130"
"In post","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","LGBO","80","80","27040","26300"
"In post","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Undeclared","200","180","29180","27570"
"In post","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Unknown","380","340","27190","27130"
"In post","2021","Lambeth","Inner London - East","Heterosexual / straight","3000","2840","43460","39840"
"In post","2021","Lambeth","Inner London - East","LGBO","220","220","40890","36200"
"In post","2021","Lambeth","Inner London - East","Undeclared","420","380","42570","37480"
"In post","2021","Lambeth","Inner London - East","Unknown","740","700","45860","40010"
"In post","2021","Lancaster and Wyre","Lancashire","Heterosexual / straight","770","710","28810","26670"
"In post","2021","Lancaster and Wyre","Lancashire","LGBO","40","40","[c]","[c]"
"In post","2021","Lancaster and Wyre","Lancashire","Undeclared","70","60","30630","26930"
"In post","2021","Lancaster and Wyre","Lancashire","Unknown","180","160","26910","27570"
"In post","2021","Leeds","West Yorkshire","Heterosexual / straight","7030","6590","33560","29730"
"In post","2021","Leeds","West Yorkshire","LGBO","510","500","32250","28970"
"In post","2021","Leeds","West Yorkshire","Undeclared","790","730","33120","29650"
"In post","2021","Leeds","West Yorkshire","Unknown","3080","2920","32230","27570"
"In post","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","1620","1470","27340","25560"
"In post","2021","Leicester","Leicestershire, Rutland and Northamptonshire","LGBO","90","80","28200","27570"
"In post","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Undeclared","230","210","27090","25560"
"In post","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Unknown","670","590","25450","22350"
"In post","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","1440","1350","29260","26810"
"In post","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","LGBO","70","60","28220","27380"
"In post","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Undeclared","190","180","29130","27380"
"In post","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Unknown","320","300","28530","26700"
"In post","2021","Lewisham and Southwark","Inner London - East","Heterosexual / straight","960","930","33120","31060"
"In post","2021","Lewisham and Southwark","Inner London - East","LGBO","70","70","32370","31060"
"In post","2021","Lewisham and Southwark","Inner London - East","Undeclared","140","130","35390","31060"
"In post","2021","Lewisham and Southwark","Inner London - East","Unknown","220","200","36500","31880"
"In post","2021","Lincolnshire","Lincolnshire","Heterosexual / straight","2110","2000","27970","26670"
"In post","2021","Lincolnshire","Lincolnshire","LGBO","80","80","27340","27570"
"In post","2021","Lincolnshire","Lincolnshire","Undeclared","300","280","29250","26780"
"In post","2021","Lincolnshire","Lincolnshire","Unknown","340","310","28230","27570"
"In post","2021","Lisburn and Castlereagh","Northern Ireland","Heterosexual / straight","340","330","27420","24890"
"In post","2021","Lisburn and Castlereagh","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Northern Ireland","Undeclared","40","40","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Liverpool","Merseyside","Heterosexual / straight","7490","6930","29010","25260"
"In post","2021","Liverpool","Merseyside","LGBO","360","340","28310","25040"
"In post","2021","Liverpool","Merseyside","Undeclared","740","680","28970","25310"
"In post","2021","Liverpool","Merseyside","Unknown","1650","1500","29660","25560"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Heterosexual / straight","140","130","28840","27570"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Undeclared","40","30","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Unknown","160","150","28570","26530"
"In post","2021","Luton","Bedfordshire and Hertfordshire","Heterosexual / straight","410","360","26310","26790"
"In post","2021","Luton","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Bedfordshire and Hertfordshire","Undeclared","50","40","[c]","[c]"
"In post","2021","Luton","Bedfordshire and Hertfordshire","Unknown","80","70","25040","25730"
"In post","2021","Manchester","Greater Manchester","Heterosexual / straight","5950","5650","34360","30200"
"In post","2021","Manchester","Greater Manchester","LGBO","510","500","33130","29270"
"In post","2021","Manchester","Greater Manchester","Undeclared","760","710","33370","29500"
"In post","2021","Manchester","Greater Manchester","Unknown","1770","1660","32200","28130"
"In post","2021","Medway","Kent","Heterosexual / straight","980","940","31240","29810"
"In post","2021","Medway","Kent","LGBO","70","70","31230","31130"
"In post","2021","Medway","Kent","Undeclared","100","100","30930","29290"
"In post","2021","Medway","Kent","Unknown","260","240","30340","29290"
"In post","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","Heterosexual / straight","450","430","31650","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","Undeclared","60","50","32800","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","Unknown","130","120","28930","30700"
"In post","2021","Mid and East Antrim","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Kent","Heterosexual / straight","630","590","29880","29290"
"In post","2021","Mid Kent","Kent","LGBO","50","40","[c]","[c]"
"In post","2021","Mid Kent","Kent","Undeclared","90","80","32580","29750"
"In post","2021","Mid Kent","Kent","Unknown","110","110","29240","29290"
"In post","2021","Mid Lancashire","Lancashire","Heterosexual / straight","3560","3220","28330","25560"
