"Status","Year","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Heterosexual / straight","70","60","37650","36030"
"Leaver Dept.","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Unknown","80","70","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","HM Revenue and Customs","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","HM Revenue and Customs","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Vehicle Certification Agency","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Vehicle Certification Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Heterosexual / straight","40","30","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","Heterosexual / straight","810","800","45880","40580"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","LGBO","90","90","42300","37300"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","Undeclared","100","90","42760","34640"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","830","820","38100","32000"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Competition and Markets Authority","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
