"Status","Year","Region_ITL1","Function_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","London","Unknown","White","11950","11350","43080","36650"
"In post","2021","North East (England)","Analysis","Asian","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Analysis","Black","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Analysis","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Analysis","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Analysis","White","50","50","42460","42220"
"In post","2021","North East (England)","Commercial","Asian","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Commercial","Black","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Commercial","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Commercial","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Commercial","White","90","80","44620","41100"
"In post","2021","North East (England)","Communications","Asian","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Communications","Black","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Communications","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Communications","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Communications","Undeclared","50","50","26590","25560"
"In post","2021","North East (England)","Communications","Unknown","380","360","26920","25560"
"In post","2021","North East (England)","Communications","White","1060","990","28510","25560"
"In post","2021","North East (England)","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Counter Fraud","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Counter Fraud","Unknown","80","80","28920","25560"
"In post","2021","North East (England)","Counter Fraud","White","420","400","32420","31810"
"In post","2021","North East (England)","Debt","Asian","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Debt","Black","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Debt","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Debt","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Debt","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Debt","Unknown","280","260","20680","20140"
"In post","2021","North East (England)","Debt","White","280","250","22580","20140"
"In post","2021","North East (England)","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Digital, Data & Technology","Undeclared","40","30","[c]","[c]"
"In post","2021","North East (England)","Digital, Data & Technology","Unknown","150","150","35920","31810"
"In post","2021","North East (England)","Digital, Data & Technology","White","560","530","39810","38630"
"In post","2021","North East (England)","Finance","Asian","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Finance","Black","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Finance","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Finance","Unknown","60","60","35460","31810"
"In post","2021","North East (England)","Finance","White","340","320","37300","35000"
"In post","2021","North East (England)","Grants Management","Asian","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Grants Management","Black","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Grants Management","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Grants Management","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Grants Management","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Grants Management","Unknown","80","80","25150","21050"
"In post","2021","North East (England)","Grants Management","White","160","140","25680","24920"
"In post","2021","North East (England)","Human Resources","Asian","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Human Resources","Black","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Human Resources","Unknown","70","60","24430","21440"
"In post","2021","North East (England)","Human Resources","White","510","470","29190","25560"
"In post","2021","North East (England)","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Internal Audit","Black","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Internal Audit","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Internal Audit","White","40","40","[c]","[c]"
"In post","2021","North East (England)","Legal","Asian","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Legal","Black","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Legal","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Legal","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Legal","Unknown","30","30","[c]","[c]"
"In post","2021","North East (England)","Legal","White","430","390","38910","37420"
"In post","2021","North East (England)","No function","Asian","120","110","27260","22030"
"In post","2021","North East (England)","No function","Black","40","40","[c]","[c]"
"In post","2021","North East (England)","No function","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","No function","Mixed","80","80","29070","26880"
"In post","2021","North East (England)","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","No function","Undeclared","380","340","28500","22850"
"In post","2021","North East (England)","No function","Unknown","2140","1880","23720","21440"
"In post","2021","North East (England)","No function","White","9570","8460","27300","24250"
"In post","2021","North East (England)","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Project Delivery","Black","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Project Delivery","Undeclared","50","50","39350","38630"
"In post","2021","North East (England)","Project Delivery","Unknown","160","150","37400","37750"
"In post","2021","North East (England)","Project Delivery","White","880","830","40170","38630"
"In post","2021","North East (England)","Property","Asian","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Property","Black","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Property","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Property","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Property","Unknown","190","170","25670","21100"
"In post","2021","North East (England)","Property","White","350","330","31120","26500"
"In post","2021","North East (England)","Security","Asian","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Security","Black","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Security","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Security","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Security","White","80","80","32500","31410"
"In post","2021","North East (England)","Unknown","Asian","180","160","27130","21430"
"In post","2021","North East (England)","Unknown","Black","60","50","24500","21010"
"In post","2021","North East (England)","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Unknown","Mixed","100","90","27360","24880"
"In post","2021","North East (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Unknown","Undeclared","400","360","26930","26120"
"In post","2021","North East (England)","Unknown","Unknown","700","650","27910","27570"
"In post","2021","North East (England)","Unknown","White","9540","8420","26810","26120"
"In post","2021","North West (England)","Analysis","Asian","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Analysis","Black","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Analysis","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Analysis","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Analysis","Unknown","60","50","34840","31810"
"In post","2021","North West (England)","Analysis","White","260","250","39380","38630"
"In post","2021","North West (England)","Commercial","Asian","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Commercial","Black","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Commercial","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Commercial","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
