"Status","Year","Region_ITL2","Sexual_orientation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Inner London - West","Undeclared","Unknown","410","400","47500","43360"
"In post","2021","Inner London - West","Unknown","Declared disabled","300","280","43430","38600"
"In post","2021","Inner London - West","Unknown","Declared non-disabled","2430","2290","47250","41180"
"In post","2021","Inner London - West","Unknown","Undeclared","830","810","43380","38590"
"In post","2021","Inner London - West","Unknown","Unknown","9800","9610","45550","39420"
"In post","2021","Kent","Heterosexual / straight","Declared disabled","730","680","29380","29290"
"In post","2021","Kent","Heterosexual / straight","Declared non-disabled","4760","4450","29390","27680"
"In post","2021","Kent","Heterosexual / straight","Undeclared","310","290","30150","29290"
"In post","2021","Kent","Heterosexual / straight","Unknown","180","180","32890","30420"
"In post","2021","Kent","LGBO","Declared disabled","80","70","29570","29290"
"In post","2021","Kent","LGBO","Declared non-disabled","230","220","30560","29290"
"In post","2021","Kent","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Kent","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Kent","Undeclared","Declared disabled","100","90","29780","27370"
"In post","2021","Kent","Undeclared","Declared non-disabled","480","440","29540","27370"
"In post","2021","Kent","Undeclared","Undeclared","300","280","30780","27370"
"In post","2021","Kent","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Kent","Unknown","Declared disabled","50","40","[c]","[c]"
"In post","2021","Kent","Unknown","Declared non-disabled","470","420","29950","29290"
"In post","2021","Kent","Unknown","Undeclared","140","130","30450","31650"
"In post","2021","Kent","Unknown","Unknown","640","620","28990","27850"
"In post","2021","Lancashire","Heterosexual / straight","Declared disabled","1440","1290","27300","27130"
"In post","2021","Lancashire","Heterosexual / straight","Declared non-disabled","6980","6400","29000","27570"
"In post","2021","Lancashire","Heterosexual / straight","Undeclared","450","410","28250","27570"
"In post","2021","Lancashire","Heterosexual / straight","Unknown","280","260","28770","25990"
"In post","2021","Lancashire","LGBO","Declared disabled","120","110","26540","27570"
"In post","2021","Lancashire","LGBO","Declared non-disabled","300","290","27580","26560"
"In post","2021","Lancashire","LGBO","Undeclared","30","30","[c]","[c]"
"In post","2021","Lancashire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Lancashire","Undeclared","Declared disabled","200","170","27220","27380"
"In post","2021","Lancashire","Undeclared","Declared non-disabled","590","530","28520","27570"
"In post","2021","Lancashire","Undeclared","Undeclared","270","250","29090","27470"
"In post","2021","Lancashire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Lancashire","Unknown","Declared disabled","190","160","25760","26110"
"In post","2021","Lancashire","Unknown","Declared non-disabled","1930","1690","27800","27570"
"In post","2021","Lancashire","Unknown","Undeclared","250","220","28430","27570"
"In post","2021","Lancashire","Unknown","Unknown","1050","970","25930","22350"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Declared disabled","550","500","26210","24550"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Declared non-disabled","3270","3000","27990","26630"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Undeclared","190","180","26870","27130"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Unknown","140","130","30020","26670"
"In post","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Declared disabled","60","50","27280","27570"
"In post","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Declared non-disabled","150","150","28030","27380"
"In post","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Declared disabled","80","70","27450","25160"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Declared non-disabled","330","290","27580","26580"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Undeclared","160","150","28200","27570"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Declared disabled","50","40","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Declared non-disabled","490","420","27150","27570"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Undeclared","80","70","30450","31650"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","660","610","24990","22350"
"In post","2021","Lincolnshire","Heterosexual / straight","Declared disabled","300","280","28090","27570"
"In post","2021","Lincolnshire","Heterosexual / straight","Declared non-disabled","1620","1540","27970","26670"
"In post","2021","Lincolnshire","Heterosexual / straight","Undeclared","120","110","28180","27570"
"In post","2021","Lincolnshire","Heterosexual / straight","Unknown","80","80","27350","21580"
"In post","2021","Lincolnshire","LGBO","Declared disabled","30","30","[c]","[c]"
"In post","2021","Lincolnshire","LGBO","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Lincolnshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Undeclared","Declared disabled","40","40","[c]","[c]"
"In post","2021","Lincolnshire","Undeclared","Declared non-disabled","150","130","28110","26670"
"In post","2021","Lincolnshire","Undeclared","Undeclared","90","90","31010","27720"
"In post","2021","Lincolnshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Unknown","Declared non-disabled","170","150","29450","27570"
"In post","2021","Lincolnshire","Unknown","Undeclared","40","40","[c]","[c]"
"In post","2021","Lincolnshire","Unknown","Unknown","110","110","26530","24440"
"In post","2021","Merseyside","Heterosexual / straight","Declared disabled","1770","1570","28130","25600"
"In post","2021","Merseyside","Heterosexual / straight","Declared non-disabled","10620","9770","29010","25560"
"In post","2021","Merseyside","Heterosexual / straight","Undeclared","360","330","29060","26670"
"In post","2021","Merseyside","Heterosexual / straight","Unknown","580","550","32590","27770"
"In post","2021","Merseyside","LGBO","Declared disabled","120","110","28300","25560"
"In post","2021","Merseyside","LGBO","Declared non-disabled","420","400","28500","25380"
"In post","2021","Merseyside","LGBO","Undeclared","30","30","[c]","[c]"
"In post","2021","Merseyside","LGBO","Unknown","30","30","[c]","[c]"
"In post","2021","Merseyside","Undeclared","Declared disabled","200","170","27060","25310"
"In post","2021","Merseyside","Undeclared","Declared non-disabled","840","760","28420","26120"
"In post","2021","Merseyside","Undeclared","Undeclared","360","330","31290","27570"
"In post","2021","Merseyside","Undeclared","Unknown","50","40","[c]","[c]"
"In post","2021","Merseyside","Unknown","Declared disabled","200","170","25900","21580"
"In post","2021","Merseyside","Unknown","Declared non-disabled","1560","1320","27230","27130"
"In post","2021","Merseyside","Unknown","Undeclared","120","100","28420","27570"
"In post","2021","Merseyside","Unknown","Unknown","2240","2080","27380","22350"
"In post","2021","North Eastern Scotland","Heterosexual / straight","Declared disabled","90","80","32860","27570"
"In post","2021","North Eastern Scotland","Heterosexual / straight","Declared non-disabled","770","720","39560","31720"
"In post","2021","North Eastern Scotland","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Heterosexual / straight","Unknown","190","180","34530","33650"
"In post","2021","North Eastern Scotland","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","LGBO","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","North Eastern Scotland","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Undeclared","Declared non-disabled","80","80","40740","31060"
"In post","2021","North Eastern Scotland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Undeclared","Unknown","90","70","26320","22820"
"In post","2021","North Eastern Scotland","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Unknown","Declared non-disabled","170","150","34440","31060"
"In post","2021","North Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Unknown","Unknown","340","320","32230","30650"
"In post","2021","North Yorkshire","Heterosexual / straight","Declared disabled","350","320","32110","27570"
"In post","2021","North Yorkshire","Heterosexual / straight","Declared non-disabled","2660","2530","34340","30210"
"In post","2021","North Yorkshire","Heterosexual / straight","Undeclared","180","170","32810","30810"
"In post","2021","North Yorkshire","Heterosexual / straight","Unknown","140","130","32600","28720"
"In post","2021","North Yorkshire","LGBO","Declared disabled","40","40","[c]","[c]"
"In post","2021","North Yorkshire","LGBO","Declared non-disabled","130","130","33010","29180"
"In post","2021","North Yorkshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Undeclared","Declared disabled","40","40","[c]","[c]"
"In post","2021","North Yorkshire","Undeclared","Declared non-disabled","220","200","32620","30130"
"In post","2021","North Yorkshire","Undeclared","Undeclared","130","120","32560","30350"
"In post","2021","North Yorkshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Unknown","Declared non-disabled","330","300","33940","27570"
"In post","2021","North Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Unknown","Unknown","440","420","30960","26670"
"In post","2021","Northern Ireland","Heterosexual / straight","Declared disabled","250","240","27290","25560"
"In post","2021","Northern Ireland","Heterosexual / straight","Declared non-disabled","2030","1910","28670","25560"
"In post","2021","Northern Ireland","Heterosexual / straight","Undeclared","120","110","28850","26750"
"In post","2021","Northern Ireland","Heterosexual / straight","Unknown","230","220","29250","25560"
"In post","2021","Northern Ireland","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Declared non-disabled","70","60","26490","25310"
"In post","2021","Northern Ireland","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Declared non-disabled","100","90","27800","24890"
"In post","2021","Northern Ireland","Undeclared","Undeclared","70","70","28650","25560"
"In post","2021","Northern Ireland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Declared non-disabled","130","120","30150","27970"
"In post","2021","Northern Ireland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Unknown","700","660","25500","21440"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Declared disabled","1770","1550","27010","25560"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Declared non-disabled","10490","9500","29510","26780"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Undeclared","400","360","28300","25560"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Unknown","630","550","28830","25560"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Declared disabled","140","130","27340","25560"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Declared non-disabled","490","470","28840","25560"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Undeclared","50","40","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Declared disabled","190","160","27120","23840"
