"Status","Year","Profession_of_post","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","West Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Yorkshire","Department of Health and Social Care (excl. agencies)","80","80","41890","36820"
"In post","2021","Commercial","West Yorkshire","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Yorkshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Yorkshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Yorkshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Yorkshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Yorkshire","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Yorkshire","Ministry of Justice (excl. agencies)","40","40","[c]","[c]"
"In post","2021","Commercial","West Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Yorkshire","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","60","60","30620","28670"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cheshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cheshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","40","30","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon","Met Office","30","30","[c]","[c]"
"In post","2021","Communications","Devon","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Companies House","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","United Kingdom Statistics Authority","40","40","[c]","[c]"
"In post","2021","Communications","East Wales","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Welsh Government (excl. agencies)","140","130","39670","37410"
"In post","2021","Communications","East Wales","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Equipment and Support","40","40","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence (excl. agencies)","50","40","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester","Department for Education (excl. agencies)","40","40","[c]","[c]"
"In post","2021","Communications","Greater Manchester","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
