"Status","Year","Region_ITL2","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Derbyshire and Nottinghamshire","Human Resources","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Inspector of Education and Training","Nottingham","70","70","64380","64500"
"In post","2021","Derbyshire and Nottinghamshire","Intelligence Analysis","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Intelligence Analysis","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Intelligence Analysis","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Intelligence Analysis","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Internal Audit","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Internal Audit","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","International Trade","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Knowledge and Information Management","Nottingham","60","50","37120","36340"
"In post","2021","Derbyshire and Nottinghamshire","Legal","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Legal","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Legal","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Legal","Nottingham","350","320","40270","34480"
"In post","2021","Derbyshire and Nottinghamshire","Medicine","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Medicine","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Medicine","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Operational Delivery","Derby","280","250","25400","22920"
"In post","2021","Derbyshire and Nottinghamshire","Operational Delivery","East Derbyshire","70","60","28420","26750"
"In post","2021","Derbyshire and Nottinghamshire","Operational Delivery","North Nottinghamshire","620","590","27800","26780"
"In post","2021","Derbyshire and Nottinghamshire","Operational Delivery","Nottingham","3540","3270","27100","25560"
"In post","2021","Derbyshire and Nottinghamshire","Operational Delivery","South and West Derbyshire","530","490","29950","27380"
"In post","2021","Derbyshire and Nottinghamshire","Operational Delivery","South Nottinghamshire","480","450","31000","28080"
"In post","2021","Derbyshire and Nottinghamshire","Operational Research","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Operational Research","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Operational Research","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other","Nottingham","70","70","31700","25880"
"In post","2021","Derbyshire and Nottinghamshire","Other","South Nottinghamshire","80","70","22160","21130"
"In post","2021","Derbyshire and Nottinghamshire","Planning","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Policy","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Policy","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Policy","Nottingham","220","210","40820","36960"
"In post","2021","Derbyshire and Nottinghamshire","Policy","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Policy","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Project Delivery","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Project Delivery","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Project Delivery","Nottingham","150","150","44350","39530"
"In post","2021","Derbyshire and Nottinghamshire","Project Delivery","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Project Delivery","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Property","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Property","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Property","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Property","Nottingham","280","260","39440","38630"
"In post","2021","Derbyshire and Nottinghamshire","Property","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Property","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Psychology","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Psychology","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Psychology","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Psychology","South Nottinghamshire","70","60","32930","29750"
"In post","2021","Derbyshire and Nottinghamshire","Science and Engineering","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Science and Engineering","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Science and Engineering","Nottingham","50","50","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Science and Engineering","South and West Derbyshire","220","200","43020","40020"
"In post","2021","Derbyshire and Nottinghamshire","Science and Engineering","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Security","Derby","50","50","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Security","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Security","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Security","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Security","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Social Research","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Statistics","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Statistics","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Tax","Nottingham","1280","1210","33120","31810"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Derby","620","540","24300","21010"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","East Derbyshire","320","270","26040","27570"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","North Nottinghamshire","260","230","27960","27570"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Nottingham","1060","990","28340","27570"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","South and West Derbyshire","320","270","27950","27570"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","South Nottinghamshire","50","50","27350","27570"
"In post","2021","Derbyshire and Nottinghamshire","Veterinarian","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Veterinarian","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Commercial","Devon CC","200","190","42960","40140"
"In post","2021","Devon","Commercial","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Commercial","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Communications","Devon CC","50","40","[c]","[c]"
"In post","2021","Devon","Communications","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Corporate Finance","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Counter Fraud","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Counter Fraud","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Digital, Data and Technology","Devon CC","360","350","37440","34170"
"In post","2021","Devon","Digital, Data and Technology","Plymouth","530","500","38030","38450"
"In post","2021","Devon","Digital, Data and Technology","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Finance","Devon CC","60","60","42770","39650"
"In post","2021","Devon","Finance","Plymouth","40","30","[c]","[c]"
"In post","2021","Devon","Human Resources","Devon CC","100","90","36610","32940"
"In post","2021","Devon","Human Resources","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Human Resources","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Intelligence Analysis","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Intelligence Analysis","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Internal Audit","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Internal Audit","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Knowledge and Information Management","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Legal","Devon CC","70","60","49690","52440"
"In post","2021","Devon","Legal","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Medicine","Devon CC","80","70","31310","18800"
"In post","2021","Devon","Medicine","Plymouth","50","40","49000","39450"
"In post","2021","Devon","Operational Delivery","Devon CC","1800","1670","28980","26050"
"In post","2021","Devon","Operational Delivery","Plymouth","1010","910","26950","24500"
"In post","2021","Devon","Operational Delivery","Torbay","70","60","29540","24550"
"In post","2021","Devon","Operational Research","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Other","Devon CC","150","150","25120","21130"
"In post","2021","Devon","Other","Plymouth","240","230","25410","21580"
"In post","2021","Devon","Policy","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Policy","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Project Delivery","Devon CC","230","220","39760","39650"
"In post","2021","Devon","Project Delivery","Plymouth","160","150","40370","40000"
"In post","2021","Devon","Property","Devon CC","120","120","32750","31600"
"In post","2021","Devon","Property","Plymouth","100","100","35220","33300"
"In post","2021","Devon","Property","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Psychology","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Science and Engineering","Devon CC","760","720","39840","39650"
"In post","2021","Devon","Science and Engineering","Plymouth","150","150","33200","30690"
"In post","2021","Devon","Security","Devon CC","100","90","21540","19530"
"In post","2021","Devon","Security","Plymouth","340","320","28550","25680"
"In post","2021","Devon","Statistics","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Devon CC","1400","1190","25170","26120"
"In post","2021","Devon","Unknown","Plymouth","410","370","27840","27570"
"In post","2021","Devon","Unknown","Torbay","270","220","24720","26120"
"In post","2021","Devon","Veterinarian","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Commercial","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Commercial","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Commercial","Somerset","60","50","40220","36370"
"In post","2021","Dorset and Somerset","Communications","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Communications","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Communications","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Counter Fraud","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Digital, Data and Technology","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Digital, Data and Technology","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Digital, Data and Technology","Somerset","210","210","38460","35340"
"In post","2021","Dorset and Somerset","Finance","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Finance","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Finance","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Human Resources","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Human Resources","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Human Resources","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Intelligence Analysis","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Intelligence Analysis","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Internal Audit","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Internal Audit","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Internal Audit","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Knowledge and Information Management","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Knowledge and Information Management","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Knowledge and Information Management","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Legal","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Legal","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Legal","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Medicine","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Medicine","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Medicine","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Operational Delivery","Bournemouth and Poole","320","280","26060","24890"
"In post","2021","Dorset and Somerset","Operational Delivery","Dorset CC","1220","1130","27980","27130"
"In post","2021","Dorset and Somerset","Operational Delivery","Somerset","780","730","30340","28960"
"In post","2021","Dorset and Somerset","Other","Bournemouth and Poole","40","40","[c]","[c]"
"In post","2021","Dorset and Somerset","Other","Dorset CC","300","290","27120","26210"
"In post","2021","Dorset and Somerset","Other","Somerset","230","220","25550","21450"
"In post","2021","Dorset and Somerset","Policy","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Policy","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Project Delivery","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Project Delivery","Dorset CC","50","40","[c]","[c]"
"In post","2021","Dorset and Somerset","Project Delivery","Somerset","110","100","38470","38740"
"In post","2021","Dorset and Somerset","Property","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Property","Dorset CC","30","30","[c]","[c]"
"In post","2021","Dorset and Somerset","Property","Somerset","40","40","[c]","[c]"
"In post","2021","Dorset and Somerset","Psychology","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Science and Engineering","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Science and Engineering","Dorset CC","170","160","33700","29270"
"In post","2021","Dorset and Somerset","Science and Engineering","Somerset","140","130","37030","36530"
"In post","2021","Dorset and Somerset","Security","Bournemouth and Poole","[c]","[c]","[c]","[c]"
