"Status","Year","Age","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Cheshire","White","470","460","27470","27570"
"In post","2021","20-29","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cornwall and Isles of Scilly","White","100","100","23560","21010"
"In post","2021","20-29","Cumbria","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cumbria","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cumbria","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cumbria","Unknown","80","80","22060","21050"
"In post","2021","20-29","Cumbria","White","130","130","24350","23690"
"In post","2021","20-29","Derbyshire and Nottinghamshire","Asian","120","110","27000","25560"
"In post","2021","20-29","Derbyshire and Nottinghamshire","Black","40","30","[c]","[c]"
"In post","2021","20-29","Derbyshire and Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Derbyshire and Nottinghamshire","Mixed","50","40","[c]","[c]"
"In post","2021","20-29","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Derbyshire and Nottinghamshire","Undeclared","30","30","[c]","[c]"
"In post","2021","20-29","Derbyshire and Nottinghamshire","Unknown","550","530","24980","25560"
"In post","2021","20-29","Derbyshire and Nottinghamshire","White","1080","1060","26330","25560"
"In post","2021","20-29","Devon","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Devon","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Devon","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Devon","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Devon","Unknown","210","210","25320","23150"
"In post","2021","20-29","Devon","White","770","760","25950","24920"
"In post","2021","20-29","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Unknown","110","100","24400","22850"
"In post","2021","20-29","Dorset and Somerset","White","410","410","25430","25790"
"In post","2021","20-29","East Anglia","Asian","60","50","23750","21430"
"In post","2021","20-29","East Anglia","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Unknown","290","280","25340","25190"
"In post","2021","20-29","East Anglia","White","1080","1070","25830","25560"
"In post","2021","20-29","East Wales","Asian","80","80","25520","23760"
"In post","2021","20-29","East Wales","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Wales","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Wales","Mixed","60","60","27280","26290"
"In post","2021","20-29","East Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Wales","Undeclared","50","40","[c]","[c]"
"In post","2021","20-29","East Wales","Unknown","980","970","25410","23420"
"In post","2021","20-29","East Wales","White","2260","2230","26880","25560"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Unknown","130","130","23610","22600"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","White","480","470","24230","24440"
"In post","2021","20-29","Eastern Scotland","Asian","30","30","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Undeclared","40","40","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Unknown","1160","1140","25650","23340"
"In post","2021","20-29","Eastern Scotland","White","1690","1670","27650","26160"
"In post","2021","20-29","Essex","Asian","40","40","[c]","[c]"
"In post","2021","20-29","Essex","Black","40","40","[c]","[c]"
"In post","2021","20-29","Essex","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Unknown","130","130","26310","25560"
"In post","2021","20-29","Essex","White","410","410","26540","25230"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","160","150","27580","27540"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Black","50","50","25190","25530"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","130","130","27540","27540"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","180","180","29880","28680"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","780","760","27220","26670"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","White","4030","3990","27780","27540"
"In post","2021","20-29","Greater Manchester","Asian","360","350","26590","25560"
"In post","2021","20-29","Greater Manchester","Black","90","80","27240","26870"
"In post","2021","20-29","Greater Manchester","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Mixed","70","70","26150","25560"
"In post","2021","20-29","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Undeclared","50","40","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Unknown","900","890","25880","25560"
"In post","2021","20-29","Greater Manchester","White","1780","1760","27270","25560"
"In post","2021","20-29","Hampshire and Isle of Wight","Asian","70","70","27130","26670"
"In post","2021","20-29","Hampshire and Isle of Wight","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Hampshire and Isle of Wight","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Hampshire and Isle of Wight","Mixed","40","40","[c]","[c]"
"In post","2021","20-29","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Hampshire and Isle of Wight","Undeclared","50","50","30040","27570"
"In post","2021","20-29","Hampshire and Isle of Wight","Unknown","340","330","26200","26590"
"In post","2021","20-29","Hampshire and Isle of Wight","White","1390","1360","27710","27570"
"In post","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Unknown","110","110","23750","23970"
"In post","2021","20-29","Herefordshire, Worcestershire and Warwickshire","White","370","360","23540","22920"
"In post","2021","20-29","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Highlands and Islands","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Highlands and Islands","Unknown","40","40","[c]","[c]"
"In post","2021","20-29","Highlands and Islands","White","150","140","24850","25120"
"In post","2021","20-29","Inner London - East","Asian","520","510","32390","31060"
"In post","2021","20-29","Inner London - East","Black","340","340","30960","31060"
"In post","2021","20-29","Inner London - East","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Inner London - East","Mixed","170","170","31990","31060"
"In post","2021","20-29","Inner London - East","Other ethnicity","40","40","[c]","[c]"
"In post","2021","20-29","Inner London - East","Undeclared","100","100","33910","32260"
"In post","2021","20-29","Inner London - East","Unknown","530","520","32140","31060"
"In post","2021","20-29","Inner London - East","White","1330","1320","35090","33090"
"In post","2021","20-29","Inner London - West","Asian","1470","1460","35060","33210"
"In post","2021","20-29","Inner London - West","Black","730","720","33090","31800"
"In post","2021","20-29","Inner London - West","Chinese","100","100","39770","35430"
"In post","2021","20-29","Inner London - West","Mixed","700","690","37210","34090"
"In post","2021","20-29","Inner London - West","Other ethnicity","180","180","37020","34550"
"In post","2021","20-29","Inner London - West","Undeclared","330","330","38790","36160"
"In post","2021","20-29","Inner London - West","Unknown","4590","4580","36040","32790"
"In post","2021","20-29","Inner London - West","White","8390","8360","38820","35430"
"In post","2021","20-29","Kent","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Kent","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Kent","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Kent","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Kent","Unknown","240","240","26180","26970"
"In post","2021","20-29","Kent","White","880","870","26830","25810"
"In post","2021","20-29","Lancashire","Asian","200","180","23050","21010"
"In post","2021","20-29","Lancashire","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Lancashire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Lancashire","Unknown","340","340","23830","22850"
"In post","2021","20-29","Lancashire","White","970","950","24400","22920"
"In post","2021","20-29","Leicestershire, Rutland and Northamptonshire","Asian","150","140","23710","22350"
"In post","2021","20-29","Leicestershire, Rutland and Northamptonshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Leicestershire, Rutland and Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Leicestershire, Rutland and Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Leicestershire, Rutland and Northamptonshire","Unknown","190","190","23080","22850"
"In post","2021","20-29","Leicestershire, Rutland and Northamptonshire","White","490","480","24270","23970"
"In post","2021","20-29","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Lincolnshire","White","240","230","25480","26300"
"In post","2021","20-29","Merseyside","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Merseyside","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Merseyside","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Merseyside","Mixed","40","40","[c]","[c]"
"In post","2021","20-29","Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Merseyside","Unknown","560","540","23930","22350"
"In post","2021","20-29","Merseyside","White","1990","1930","24880","24890"
"In post","2021","20-29","North Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North Eastern Scotland","Unknown","80","80","26190","25870"
"In post","2021","20-29","North Eastern Scotland","White","140","140","27820","27150"
"In post","2021","20-29","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North Yorkshire","Unknown","120","120","24750","23540"
"In post","2021","20-29","North Yorkshire","White","370","370","26420","26370"
"In post","2021","20-29","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland","Unknown","180","170","22070","20140"
"In post","2021","20-29","Northern Ireland","White","230","220","24290","21430"
"In post","2021","20-29","Northumberland and Tyne and Wear","Asian","60","60","24800","21010"
"In post","2021","20-29","Northumberland and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northumberland and Tyne and Wear","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northumberland and Tyne and Wear","Mixed","30","30","[c]","[c]"
"In post","2021","20-29","Northumberland and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northumberland and Tyne and Wear","Unknown","840","820","24370","22920"
"In post","2021","20-29","Northumberland and Tyne and Wear","White","1710","1670","25730","25560"
"In post","2021","20-29","Outer London - East and North East","Asian","150","150","29490","31060"
"In post","2021","20-29","Outer London - East and North East","Black","100","100","29770","31060"
