"Status","Year","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Scottish Forestry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government (excl. agencies)","Heterosexual / straight","480","460","40680","38540"
"In post","2021","Declared disabled","Scottish Government (excl. agencies)","LGBO","100","100","39530","33620"
"In post","2021","Declared disabled","Scottish Government (excl. agencies)","Undeclared","50","40","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government (excl. agencies)","Unknown","60","60","38390","35110"
"In post","2021","Declared disabled","Scottish Housing Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Housing Regulator","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Prison Service","Heterosexual / straight","180","170","34430","33650"
"In post","2021","Declared disabled","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Prison Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Prison Service","Unknown","170","160","33090","33650"
"In post","2021","Declared disabled","Scottish Public Pensions Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Security Scotland","Heterosexual / straight","90","90","29160","26160"
"In post","2021","Declared disabled","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Security Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Standards and Testing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Student Awards Agency for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Submarine Delivery Agency","Heterosexual / straight","130","130","39110","37530"
"In post","2021","Declared disabled","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Teaching Regulation Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Transport Scotland","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Declared disabled","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Transport Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Hydrographic Office","Heterosexual / straight","60","60","35140","33290"
"In post","2021","Declared disabled","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Intellectual Property Office","Heterosexual / straight","50","50","36290","30040"
"In post","2021","Declared disabled","UK Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Space Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Space Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","United Kingdom Statistics Authority","Heterosexual / straight","380","330","31410","29540"
"In post","2021","Declared disabled","United Kingdom Statistics Authority","LGBO","50","50","33800","30130"
"In post","2021","Declared disabled","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","United Kingdom Statistics Authority","Unknown","70","60","31320","29540"
"In post","2021","Declared disabled","Valuation Office Agency","Heterosexual / straight","170","160","32770","28950"
"In post","2021","Declared disabled","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Valuation Office Agency","Unknown","30","30","[c]","[c]"
"In post","2021","Declared disabled","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Welsh Government (excl. agencies)","Heterosexual / straight","260","240","38070","37410"
"In post","2021","Declared disabled","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Welsh Government (excl. agencies)","Undeclared","40","40","[c]","[c]"
"In post","2021","Declared disabled","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wilton Park","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Accountant in Bankruptcy","Heterosexual / straight","50","50","33060","29190"
"In post","2021","Declared non-disabled","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Accountant in Bankruptcy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","190","180","34500","30950"
"In post","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","Heterosexual / straight","1550","1470","30860","28030"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","LGBO","90","90","28170","25100"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","Undeclared","220","200","33650","30230"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","Unknown","140","130","32050","26520"
"In post","2021","Declared non-disabled","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","Heterosexual / straight","3690","3590","48720","41820"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","LGBO","320","320","44850","40600"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","Undeclared","300","290","49150","41820"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","200","190","60750","55520"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","200","190","34430","30220"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","160","150","30970","29270"
"In post","2021","Declared non-disabled","Charity Commission","Heterosexual / straight","180","170","35150","29160"
"In post","2021","Declared non-disabled","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Companies House","Heterosexual / straight","610","560","32110","27460"
"In post","2021","Declared non-disabled","Companies House","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Companies House","Undeclared","40","30","[c]","[c]"
"In post","2021","Declared non-disabled","Companies House","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Competition and Markets Authority","Heterosexual / straight","610","590","59400","56190"
"In post","2021","Declared non-disabled","Competition and Markets Authority","LGBO","50","50","[c]","[c]"
"In post","2021","Declared non-disabled","Competition and Markets Authority","Undeclared","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Criminal Injuries Compensation Authority","Heterosexual / straight","130","120","28200","22720"
"In post","2021","Declared non-disabled","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
