"Status","Year","Function_of_post","Profession_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Property","White","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Science and Engineering","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Science and Engineering","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Science and Engineering","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Science and Engineering","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Science and Engineering","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Science and Engineering","White","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tax","Asian","140","140","27720","25560"
"In post","2021","Communications","Tax","Black","40","40","[c]","[c]"
"In post","2021","Communications","Tax","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tax","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tax","Undeclared","40","40","[c]","[c]"
"In post","2021","Communications","Tax","Unknown","870","850","26640","25560"
"In post","2021","Communications","Tax","White","1020","970","27870","25560"
"In post","2021","Communications","Unknown","Asian","50","50","36220","31810"
"In post","2021","Communications","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Unknown","320","320","36300","31810"
"In post","2021","Communications","Unknown","White","360","350","40020","34550"
"In post","2021","Counter Fraud","Counter Fraud","Asian","30","30","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Unknown","160","150","41130","38510"
"In post","2021","Counter Fraud","Counter Fraud","White","420","410","41130","39170"
"In post","2021","Counter Fraud","Economics","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Economics","Black","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Economics","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Economics","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Economics","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Economics","White","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Finance","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Finance","Black","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Finance","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Finance","White","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","Black","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","Unknown","30","30","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","White","140","130","38630","36160"
"In post","2021","Counter Fraud","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","White","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Legal","Asian","160","160","30670","29570"
"In post","2021","Counter Fraud","Legal","Black","80","80","31480","29570"
"In post","2021","Counter Fraud","Legal","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Legal","Mixed","50","50","30980","29570"
"In post","2021","Counter Fraud","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Legal","Undeclared","210","200","34330","31810"
"In post","2021","Counter Fraud","Legal","Unknown","650","630","30450","29570"
"In post","2021","Counter Fraud","Legal","White","2170","2060","31430","29570"
"In post","2021","Counter Fraud","Operational Delivery","Asian","210","190","28770","27560"
"In post","2021","Counter Fraud","Operational Delivery","Black","80","70","28750","29570"
"In post","2021","Counter Fraud","Operational Delivery","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Delivery","Undeclared","150","140","30360","28130"
"In post","2021","Counter Fraud","Operational Delivery","Unknown","450","420","28250","25560"
"In post","2021","Counter Fraud","Operational Delivery","White","1960","1800","30800","28130"
"In post","2021","Counter Fraud","Operational Research","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Research","Black","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Research","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Research","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Research","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Research","White","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other","Asian","30","30","[c]","[c]"
"In post","2021","Counter Fraud","Other","Black","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other","Unknown","50","40","[c]","[c]"
"In post","2021","Counter Fraud","Other","White","220","200","39210","33660"
"In post","2021","Counter Fraud","Policy","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","Black","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","White","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tax","Asian","150","140","36100","35160"
"In post","2021","Counter Fraud","Tax","Black","60","60","33680","31810"
"In post","2021","Counter Fraud","Tax","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tax","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tax","Undeclared","150","140","42720","38630"
"In post","2021","Counter Fraud","Tax","Unknown","290","280","35360","31810"
"In post","2021","Counter Fraud","Tax","White","1210","1130","40350","36160"
"In post","2021","Counter Fraud","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Unknown","50","40","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","White","130","130","41100","36160"
"In post","2021","Debt","Finance","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Finance","Black","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Finance","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Finance","White","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Operational Delivery","Asian","300","260","24220","24390"
"In post","2021","Debt","Operational Delivery","Black","130","120","25340","24930"
"In post","2021","Debt","Operational Delivery","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Operational Delivery","Mixed","30","30","[c]","[c]"
"In post","2021","Debt","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Operational Delivery","Undeclared","140","120","24670","21440"
"In post","2021","Debt","Operational Delivery","Unknown","860","780","22220","20140"
"In post","2021","Debt","Operational Delivery","White","2090","1830","24510","21440"
"In post","2021","Debt","Tax","Asian","50","40","[c]","[c]"
"In post","2021","Debt","Tax","Black","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Tax","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Tax","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Tax","Unknown","640","620","20420","20140"
"In post","2021","Debt","Tax","White","280","270","21150","20140"
"In post","2021","Debt","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","Unknown","50","40","[c]","[c]"
"In post","2021","Debt","Unknown","White","40","40","[c]","[c]"
"In post","2021","Digital, Data & Technology","Commercial","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Commercial","Black","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Commercial","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Commercial","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Commercial","White","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","Black","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","White","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","Asian","610","600","40620","36800"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","Black","280","280","38390","36030"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","Chinese","40","40","[c]","[c]"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","Mixed","160","160","42190","38000"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","Other ethnicity","70","60","42320","38900"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","Undeclared","550","540","41320","38630"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","Unknown","2010","1980","39950","36500"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","White","7140","6910","41280","38450"
"In post","2021","Digital, Data & Technology","Finance","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Finance","Black","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Finance","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Finance","White","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Human Resources","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Human Resources","Black","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
