"Status","Year","Ethnicity","Responsibility_level","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chinese","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Operational Delivery","110","100","26870","26320"
"In post","2021","Chinese","EO","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Property","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Security","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Unknown","80","80","28610","27570"
"In post","2021","Chinese","EO","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Policy","50","40","[c]","[c]"
"In post","2021","Chinese","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Property","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Security","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Property","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Security","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Digital, Data and Technology","30","30","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Operational Delivery","70","60","37710","35900"
"In post","2021","Chinese","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Policy","60","60","37560","36880"
"In post","2021","Chinese","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Science and Engineering","30","30","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Unknown","40","40","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Operational Delivery","1110","1020","23810","22350"
"In post","2021","Mixed","AA/AO","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Other","60","60","22140","21580"
"In post","2021","Mixed","AA/AO","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Property","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Security","40","40","[c]","[c]"
"In post","2021","Mixed","AA/AO","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Tax","50","40","[c]","[c]"
"In post","2021","Mixed","AA/AO","Unknown","540","490","21720","21010"
"In post","2021","Mixed","AA/AO","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Digital, Data and Technology","30","30","[c]","[c]"
"In post","2021","Mixed","EO","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Legal","40","40","[c]","[c]"
"In post","2021","Mixed","EO","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Operational Delivery","660","620","27830","26780"
"In post","2021","Mixed","EO","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Other","70","70","27130","26950"
"In post","2021","Mixed","EO","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Policy","90","90","27760","27730"
"In post","2021","Mixed","EO","Project Delivery","30","30","[c]","[c]"
"In post","2021","Mixed","EO","Property","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Science and Engineering","40","40","[c]","[c]"
"In post","2021","Mixed","EO","Security","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Tax","30","30","[c]","[c]"
"In post","2021","Mixed","EO","Unknown","1030","970","28610","27570"
"In post","2021","Mixed","EO","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Digital, Data and Technology","60","60","57390","56690"
"In post","2021","Mixed","G6/G7","Economics","40","40","[c]","[c]"
"In post","2021","Mixed","G6/G7","Finance","40","40","[c]","[c]"
"In post","2021","Mixed","G6/G7","Human Resources","50","40","[c]","[c]"
"In post","2021","Mixed","G6/G7","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Legal","170","160","58230","57100"
"In post","2021","Mixed","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Operational Delivery","100","100","61650","57900"
"In post","2021","Mixed","G6/G7","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Other","40","40","[c]","[c]"
"In post","2021","Mixed","G6/G7","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Policy","330","320","57110","54760"
"In post","2021","Mixed","G6/G7","Project Delivery","80","70","57710","56630"
"In post","2021","Mixed","G6/G7","Property","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Science and Engineering","40","30","[c]","[c]"
"In post","2021","Mixed","G6/G7","Security","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Tax","50","40","[c]","[c]"
"In post","2021","Mixed","G6/G7","Unknown","170","160","58250","56480"
"In post","2021","Mixed","G6/G7","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","SCS","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","SCS","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","SCS","Corporate Finance","[c]","[c]","[c]","[c]"
