"Status","Year","Region_ITL3","Sex","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Berkshire","Female","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Female","Operational Delivery","440","410","28480","25630"
"In post","2021","Berkshire","Female","Other","90","90","26110","21580"
"In post","2021","Berkshire","Female","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Female","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Female","Property","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Female","Security","60","60","32510","28750"
"In post","2021","Berkshire","Female","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Female","Tax","90","80","36820","35000"
"In post","2021","Berkshire","Female","Unknown","330","300","29930","29290"
"In post","2021","Berkshire","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Male","Digital, Data and Technology","70","70","40400","36460"
"In post","2021","Berkshire","Male","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Male","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Male","International Trade","40","40","[c]","[c]"
"In post","2021","Berkshire","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Male","Legal","50","50","47130","45260"
"In post","2021","Berkshire","Male","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Male","Operational Delivery","320","310","31280","27680"
"In post","2021","Berkshire","Male","Other","100","100","33300","35730"
"In post","2021","Berkshire","Male","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Male","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Male","Project Delivery","40","40","[c]","[c]"
"In post","2021","Berkshire","Male","Property","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Male","Science and Engineering","40","40","[c]","[c]"
"In post","2021","Berkshire","Male","Security","570","570","35170","39070"
"In post","2021","Berkshire","Male","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Male","Tax","80","80","38700","35000"
"In post","2021","Berkshire","Male","Unknown","140","140","30160","29290"
"In post","2021","Bexley and Greenwich","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Female","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Female","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Female","Operational Delivery","560","530","29790","28590"
"In post","2021","Bexley and Greenwich","Female","Other","30","30","[c]","[c]"
"In post","2021","Bexley and Greenwich","Female","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Female","Property","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Female","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Female","Security","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Female","Unknown","280","250","31040","31060"
"In post","2021","Bexley and Greenwich","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Male","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Male","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Male","Operational Delivery","640","630","33090","33180"
"In post","2021","Bexley and Greenwich","Male","Other","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Male","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Male","Property","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Male","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Male","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Male","Security","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Male","Unknown","120","110","31160","31060"
"In post","2021","Birmingham","Female","Commercial","40","40","[c]","[c]"
"In post","2021","Birmingham","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Female","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Female","Digital, Data and Technology","70","70","41700","38370"
"In post","2021","Birmingham","Female","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Female","Finance","50","40","[c]","[c]"
"In post","2021","Birmingham","Female","Human Resources","70","70","40510","39670"
"In post","2021","Birmingham","Female","Inspector of Education and Training","70","70","62880","51360"
"In post","2021","Birmingham","Female","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Female","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Female","Knowledge and Information Management","40","40","[c]","[c]"
"In post","2021","Birmingham","Female","Legal","220","200","47640","49080"
"In post","2021","Birmingham","Female","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Female","Operational Delivery","3200","2880","26390","22720"
"In post","2021","Birmingham","Female","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Female","Other","100","90","27010","21580"
"In post","2021","Birmingham","Female","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Female","Policy","140","140","37870","30780"
"In post","2021","Birmingham","Female","Project Delivery","140","130","40400","38630"
"In post","2021","Birmingham","Female","Property","90","80","32070","28650"
"In post","2021","Birmingham","Female","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Female","Science and Engineering","130","120","37420","36330"
"In post","2021","Birmingham","Female","Security","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Female","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Female","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Female","Tax","560","520","32430","31810"
"In post","2021","Birmingham","Female","Unknown","1510","1300","27420","27570"
"In post","2021","Birmingham","Female","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Male","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Male","Counter Fraud","40","40","[c]","[c]"
"In post","2021","Birmingham","Male","Digital, Data and Technology","160","160","40910","37000"
"In post","2021","Birmingham","Male","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Male","Finance","50","50","43770","41610"
"In post","2021","Birmingham","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Male","Inspector of Education and Training","40","40","[c]","[c]"
"In post","2021","Birmingham","Male","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Male","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Male","Legal","160","160","45660","48080"
"In post","2021","Birmingham","Male","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Male","Operational Delivery","2290","2220","28520","25080"
"In post","2021","Birmingham","Male","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Male","Other","40","40","[c]","[c]"
"In post","2021","Birmingham","Male","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Male","Policy","120","120","40760","36340"
"In post","2021","Birmingham","Male","Project Delivery","120","120","44400","41450"
"In post","2021","Birmingham","Male","Property","120","110","36810","32100"
"In post","2021","Birmingham","Male","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Male","Science and Engineering","60","60","40570","37390"
"In post","2021","Birmingham","Male","Security","40","40","[c]","[c]"
"In post","2021","Birmingham","Male","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Male","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Male","Tax","650","630","35350","31810"
"In post","2021","Birmingham","Male","Unknown","960","920","28130","27570"
"In post","2021","Birmingham","Male","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Female","Operational Delivery","80","70","25720","22920"
"In post","2021","Blackburn with Darwen","Female","Other","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Female","Unknown","210","180","26650","27570"
"In post","2021","Blackburn with Darwen","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Male","Operational Delivery","50","50","[c]","[c]"
"In post","2021","Blackburn with Darwen","Male","Other","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Male","Unknown","150","140","26670","27570"
"In post","2021","Blackpool","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Female","Operational Delivery","110","100","25500","22920"
"In post","2021","Blackpool","Female","Other","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Female","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Female","Security","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Female","Unknown","3060","2700","28210","27570"
"In post","2021","Blackpool","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Male","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Male","Other","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Male","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Male","Security","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Male","Unknown","1880","1810","30070","27570"
"In post","2021","Bournemouth and Poole","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Female","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Female","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Female","Operational Delivery","180","160","25980","22920"
"In post","2021","Bournemouth and Poole","Female","Other","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Female","Project Delivery","[c]","[c]","[c]","[c]"
