"Status","Year","Region_ITL1","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Animal and Plant Health Agency","40","40","[c]","[c]"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Cabinet Office (excl. agencies)","400","380","28460","23850"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Crown Prosecution Service","240","220","37990","32370"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs (excl. agencies)","190","180","39460","36520"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Department for Work and Pensions (excl. agencies)","7210","6410","27770","27570"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Driver and Vehicle Standards Agency","280","250","26540","26470"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Education and Skills Funding Agency","50","50","36250","36500"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Health and Safety Executive","70","70","42660","43830"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","HM Courts and Tribunals Service","400","350","23660","20100"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","HM Prison and Probation Service","350","330","29730","28200"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","HM Revenue and Customs (excl. agencies)","10290","9120","27800","25560"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Home Office (incl. agencies)","260","260","27950","25400"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Insolvency Service","50","50","31030","27720"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Legal Aid Agency","260","240","23180","21170"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Ministry of Defence (excl. agencies)","180","180","24640","21130"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government (excl. agencies)","60","60","40230","36340"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Ministry of Justice (excl. agencies)","40","40","[c]","[c]"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","National Crime Agency","100","100","35440","36410"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Public Health England","140","120","45510","38690"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Rural Payments Agency","310","290","27530","24920"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Valuation Office Agency","180","170","34480","31100"
"In post","2021","North East (England)","Tees Valley and Durham","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Tees Valley and Durham","Crown Prosecution Service","100","90","38060","32370"
"In post","2021","North East (England)","Tees Valley and Durham","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Tees Valley and Durham","Department for Education (excl. agencies)","540","520","38190","36780"
"In post","2021","North East (England)","Tees Valley and Durham","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Tees Valley and Durham","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Tees Valley and Durham","Department for Work and Pensions (excl. agencies)","2340","2050","25060","27570"
"In post","2021","North East (England)","Tees Valley and Durham","Driver and Vehicle Standards Agency","60","50","29450","26780"
"In post","2021","North East (England)","Tees Valley and Durham","Education and Skills Funding Agency","160","160","37670","36500"
"In post","2021","North East (England)","Tees Valley and Durham","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Tees Valley and Durham","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Tees Valley and Durham","HM Courts and Tribunals Service","290","250","23990","20100"
"In post","2021","North East (England)","Tees Valley and Durham","HM Land Registry","710","650","28370","27130"
"In post","2021","North East (England)","Tees Valley and Durham","HM Prison and Probation Service","3040","2840","29290","27680"
"In post","2021","North East (England)","Tees Valley and Durham","HM Revenue and Customs (excl. agencies)","540","480","23540","21400"
"In post","2021","North East (England)","Tees Valley and Durham","Home Office (incl. agencies)","1030","880","24510","21430"
"In post","2021","North East (England)","Tees Valley and Durham","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Tees Valley and Durham","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Tees Valley and Durham","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Tees Valley and Durham","Ministry of Defence (excl. agencies)","30","30","[c]","[c]"
"In post","2021","North East (England)","Tees Valley and Durham","Ministry of Justice (excl. agencies)","50","50","39300","33890"
"In post","2021","North East (England)","Tees Valley and Durham","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Tees Valley and Durham","National Savings and Investments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Tees Valley and Durham","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Tees Valley and Durham","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Tees Valley and Durham","Valuation Office Agency","270","260","24580","21100"
"In post","2021","North West (England)","Cheshire","Animal and Plant Health Agency","30","30","[c]","[c]"
"In post","2021","North West (England)","Cheshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cheshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cheshire","Department for Environment, Food and Rural Affairs (excl. agencies)","170","170","43090","47550"
"In post","2021","North West (England)","Cheshire","Department for Work and Pensions (excl. agencies)","940","850","25480","27570"
"In post","2021","North West (England)","Cheshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cheshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cheshire","Health and Safety Executive","30","30","[c]","[c]"
"In post","2021","North West (England)","Cheshire","HM Courts and Tribunals Service","120","110","25750","20100"
"In post","2021","North West (England)","Cheshire","HM Prison and Probation Service","1090","1030","29160","26860"
"In post","2021","North West (England)","Cheshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cheshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cheshire","Ministry of Defence (excl. agencies)","70","60","29580","27370"
"In post","2021","North West (England)","Cheshire","Ministry of Housing, Communities and Local Government (excl. agencies)","60","60","37510","33770"
"In post","2021","North West (England)","Cheshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cheshire","National Crime Agency","1190","1170","36300","36410"
"In post","2021","North West (England)","Cheshire","Rural Payments Agency","100","90","25310","24920"
"In post","2021","North West (England)","Cumbria","Animal and Plant Health Agency","160","150","25630","21050"
"In post","2021","North West (England)","Cumbria","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cumbria","Crown Prosecution Service","40","30","[c]","[c]"
"In post","2021","North West (England)","Cumbria","Defence Equipment and Support","100","90","23950","21660"
"In post","2021","North West (England)","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","80","70","36740","35900"
"In post","2021","North West (England)","Cumbria","Department for Work and Pensions (excl. agencies)","270","230","26610","27570"
"In post","2021","North West (England)","Cumbria","Driver and Vehicle Standards Agency","30","30","[c]","[c]"
