"Status","Year","Region_ITL3","Sexual_orientation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Brighton and Hove","Heterosexual / straight","Declared non-disabled","310","280","31550","27570"
"In post","2021","Brighton and Hove","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","LGBO","Declared non-disabled","60","50","29660","27570"
"In post","2021","Brighton and Hove","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Undeclared","Declared non-disabled","40","30","[c]","[c]"
"In post","2021","Brighton and Hove","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","Declared non-disabled","50","50","31990","27760"
"In post","2021","Brighton and Hove","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","Unknown","40","40","[c]","[c]"
"In post","2021","Bristol, City of","Heterosexual / straight","Declared disabled","480","440","32980","28130"
"In post","2021","Bristol, City of","Heterosexual / straight","Declared non-disabled","3590","3360","37120","31860"
"In post","2021","Bristol, City of","Heterosexual / straight","Undeclared","140","120","33600","28880"
"In post","2021","Bristol, City of","Heterosexual / straight","Unknown","200","190","37990","34500"
"In post","2021","Bristol, City of","LGBO","Declared disabled","70","70","32910","29360"
"In post","2021","Bristol, City of","LGBO","Declared non-disabled","210","210","35370","31810"
"In post","2021","Bristol, City of","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Undeclared","Declared disabled","80","70","31940","27570"
"In post","2021","Bristol, City of","Undeclared","Declared non-disabled","300","280","35780","31810"
"In post","2021","Bristol, City of","Undeclared","Undeclared","150","140","37260","31810"
"In post","2021","Bristol, City of","Undeclared","Unknown","40","40","[c]","[c]"
"In post","2021","Bristol, City of","Unknown","Declared disabled","50","40","[c]","[c]"
"In post","2021","Bristol, City of","Unknown","Declared non-disabled","400","340","33030","27570"
"In post","2021","Bristol, City of","Unknown","Undeclared","30","30","[c]","[c]"
"In post","2021","Bristol, City of","Unknown","Unknown","860","810","34150","30730"
"In post","2021","Bromley","Heterosexual / straight","Declared disabled","50","50","31170","31060"
"In post","2021","Bromley","Heterosexual / straight","Declared non-disabled","250","220","28670","30470"
"In post","2021","Bromley","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Undeclared","Declared non-disabled","40","30","[c]","[c]"
"In post","2021","Bromley","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","Declared non-disabled","50","50","30230","31060"
"In post","2021","Bromley","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Heterosexual / straight","Declared disabled","150","140","30660","28200"
"In post","2021","Buckinghamshire CC","Heterosexual / straight","Declared non-disabled","970","930","32140","29060"
"In post","2021","Buckinghamshire CC","Heterosexual / straight","Undeclared","80","80","35370","34250"
"In post","2021","Buckinghamshire CC","Heterosexual / straight","Unknown","40","40","[c]","[c]"
"In post","2021","Buckinghamshire CC","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","LGBO","Declared non-disabled","50","50","[c]","[c]"
"In post","2021","Buckinghamshire CC","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Undeclared","Declared non-disabled","70","70","31240","29920"
"In post","2021","Buckinghamshire CC","Undeclared","Undeclared","60","60","32750","33000"
"In post","2021","Buckinghamshire CC","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","Declared non-disabled","60","50","35280","33520"
"In post","2021","Buckinghamshire CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","Unknown","110","100","32100","28000"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","Declared non-disabled","90","90","30020","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Declared non-disabled","60","60","28360","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Heterosexual / straight","Declared disabled","140","120","26500","27570"
"In post","2021","Calderdale and Kirklees","Heterosexual / straight","Declared non-disabled","520","470","27590","27570"
"In post","2021","Calderdale and Kirklees","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Undeclared","Declared non-disabled","60","50","26570","26780"
"In post","2021","Calderdale and Kirklees","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Unknown","Declared non-disabled","130","110","26540","27570"
"In post","2021","Calderdale and Kirklees","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Unknown","Unknown","80","70","25000","26520"
"In post","2021","Cambridgeshire CC","Heterosexual / straight","Declared disabled","270","250","33000","31650"
"In post","2021","Cambridgeshire CC","Heterosexual / straight","Declared non-disabled","1830","1740","34550","31220"
"In post","2021","Cambridgeshire CC","Heterosexual / straight","Undeclared","190","180","32930","31650"
"In post","2021","Cambridgeshire CC","Heterosexual / straight","Unknown","100","90","37880","33840"
"In post","2021","Cambridgeshire CC","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","LGBO","Declared non-disabled","70","70","29860","27570"
"In post","2021","Cambridgeshire CC","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Undeclared","Declared disabled","40","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","Undeclared","Declared non-disabled","170","160","34400","31900"
"In post","2021","Cambridgeshire CC","Undeclared","Undeclared","130","120","34930","33280"
"In post","2021","Cambridgeshire CC","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Unknown","Declared non-disabled","150","140","30220","28480"
"In post","2021","Cambridgeshire CC","Unknown","Undeclared","110","100","31700","31650"
"In post","2021","Cambridgeshire CC","Unknown","Unknown","240","240","34130","28400"
"In post","2021","Camden and City of London","Heterosexual / straight","Declared disabled","200","190","35370","30460"
"In post","2021","Camden and City of London","Heterosexual / straight","Declared non-disabled","1800","1730","38460","32520"
"In post","2021","Camden and City of London","Heterosexual / straight","Undeclared","80","80","33240","28010"
"In post","2021","Camden and City of London","Heterosexual / straight","Unknown","80","80","39920","36160"
"In post","2021","Camden and City of London","LGBO","Declared disabled","30","30","[c]","[c]"
"In post","2021","Camden and City of London","LGBO","Declared non-disabled","80","80","40860","36670"
"In post","2021","Camden and City of London","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Undeclared","Declared disabled","30","30","[c]","[c]"
"In post","2021","Camden and City of London","Undeclared","Declared non-disabled","210","200","37220","33350"
"In post","2021","Camden and City of London","Undeclared","Undeclared","130","130","37980","36160"
"In post","2021","Camden and City of London","Undeclared","Unknown","40","30","[c]","[c]"
"In post","2021","Camden and City of London","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Unknown","Declared non-disabled","180","160","39330","32520"
"In post","2021","Camden and City of London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Unknown","Unknown","700","680","38890","35030"
"In post","2021","Cardiff and Vale of Glamorgan","Heterosexual / straight","Declared disabled","800","730","32190","27570"
"In post","2021","Cardiff and Vale of Glamorgan","Heterosexual / straight","Declared non-disabled","6720","6320","34710","28850"
"In post","2021","Cardiff and Vale of Glamorgan","Heterosexual / straight","Undeclared","240","230","31160","28850"
"In post","2021","Cardiff and Vale of Glamorgan","Heterosexual / straight","Unknown","340","310","31850","27460"
"In post","2021","Cardiff and Vale of Glamorgan","LGBO","Declared disabled","100","100","30760","27570"
"In post","2021","Cardiff and Vale of Glamorgan","LGBO","Declared non-disabled","420","410","32510","27570"
"In post","2021","Cardiff and Vale of Glamorgan","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Undeclared","Declared disabled","110","110","31660","27570"
"In post","2021","Cardiff and Vale of Glamorgan","Undeclared","Declared non-disabled","580","540","36100","30300"
"In post","2021","Cardiff and Vale of Glamorgan","Undeclared","Undeclared","250","230","34710","31810"
"In post","2021","Cardiff and Vale of Glamorgan","Undeclared","Unknown","80","80","36740","31810"
"In post","2021","Cardiff and Vale of Glamorgan","Unknown","Declared disabled","70","60","26390","21440"
"In post","2021","Cardiff and Vale of Glamorgan","Unknown","Declared non-disabled","510","450","29750","27570"
"In post","2021","Cardiff and Vale of Glamorgan","Unknown","Undeclared","50","50","30100","27570"
"In post","2021","Cardiff and Vale of Glamorgan","Unknown","Unknown","1740","1630","27220","25560"
"In post","2021","Causeway Coast and Glens","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Heterosexual / straight","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Heterosexual / straight","Declared disabled","40","40","[c]","[c]"
"In post","2021","Central Bedfordshire","Heterosexual / straight","Declared non-disabled","270","260","29960","27570"
"In post","2021","Central Bedfordshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
