"Status","Year","Region_ITL1","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Scotland","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Counter Fraud","Female","60","50","27920","25310"
"In post","2021","Scotland","Counter Fraud","Male","30","30","[c]","[c]"
"In post","2021","Scotland","Digital, Data and Technology","Female","170","160","39090","35960"
"In post","2021","Scotland","Digital, Data and Technology","Male","440","430","38710","35230"
"In post","2021","Scotland","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Finance","Female","500","420","27600","21440"
"In post","2021","Scotland","Finance","Male","200","180","29320","22670"
"In post","2021","Scotland","Human Resources","Female","520","480","28880","23350"
"In post","2021","Scotland","Human Resources","Male","240","240","30380","26670"
"In post","2021","Scotland","Intelligence Analysis","Female","30","30","[c]","[c]"
"In post","2021","Scotland","Intelligence Analysis","Male","30","30","[c]","[c]"
"In post","2021","Scotland","Internal Audit","Female","40","40","[c]","[c]"
"In post","2021","Scotland","Internal Audit","Male","30","30","[c]","[c]"
"In post","2021","Scotland","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Knowledge and Information Management","Female","30","30","[c]","[c]"
"In post","2021","Scotland","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Legal","Female","590","550","49330","52490"
"In post","2021","Scotland","Legal","Male","310","290","46720","43530"
"In post","2021","Scotland","Medicine","Female","70","60","43770","37890"
"In post","2021","Scotland","Medicine","Male","30","30","[c]","[c]"
"In post","2021","Scotland","Operational Delivery","Female","7370","6550","26560","24500"
"In post","2021","Scotland","Operational Delivery","Male","6930","6580","29650","26780"
"In post","2021","Scotland","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Other","Female","890","830","27880","23130"
"In post","2021","Scotland","Other","Male","1120","1070","30500","26670"
"In post","2021","Scotland","Policy","Female","240","230","41580","35900"
"In post","2021","Scotland","Policy","Male","170","170","45780","45190"
"In post","2021","Scotland","Project Delivery","Female","330","320","37960","33930"
"In post","2021","Scotland","Project Delivery","Male","330","320","41600","38630"
"In post","2021","Scotland","Property","Female","120","110","29420","27710"
"In post","2021","Scotland","Property","Male","240","230","34190","33300"
"In post","2021","Scotland","Psychology","Female","60","60","37340","33650"
"In post","2021","Scotland","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Science and Engineering","Female","70","70","35470","34930"
"In post","2021","Scotland","Science and Engineering","Male","380","380","35940","33300"
"In post","2021","Scotland","Security","Female","220","210","29320","26670"
"In post","2021","Scotland","Security","Male","1150","1110","30870","28890"
"In post","2021","Scotland","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Statistics","Female","30","30","[c]","[c]"
"In post","2021","Scotland","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Tax","Female","1030","940","30050","28130"
"In post","2021","Scotland","Tax","Male","1040","1000","32250","31810"
"In post","2021","Scotland","Unknown","Female","13030","11700","32850","27570"
"In post","2021","Scotland","Unknown","Male","9020","8750","35360","29190"
"In post","2021","Scotland","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Commercial","Female","260","240","36200","34800"
"In post","2021","South East (England)","Commercial","Male","210","200","41270","40330"
"In post","2021","South East (England)","Communications","Female","160","150","33940","33000"
"In post","2021","South East (England)","Communications","Male","140","130","32690","31200"
"In post","2021","South East (England)","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Digital, Data and Technology","Female","300","280","36590","33010"
"In post","2021","South East (England)","Digital, Data and Technology","Male","530","530","39570","36460"
"In post","2021","South East (England)","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Finance","Female","530","500","35660","33000"
"In post","2021","South East (England)","Finance","Male","370","360","39050","35000"
"In post","2021","South East (England)","Human Resources","Female","380","360","35510","31180"
"In post","2021","South East (England)","Human Resources","Male","120","120","40020","37560"
"In post","2021","South East (England)","Intelligence Analysis","Female","200","190","28390","27370"
"In post","2021","South East (England)","Intelligence Analysis","Male","190","180","29250","27370"
"In post","2021","South East (England)","Internal Audit","Female","40","40","[c]","[c]"
"In post","2021","South East (England)","Internal Audit","Male","30","30","[c]","[c]"
"In post","2021","South East (England)","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","International Trade","Male","40","40","[c]","[c]"
"In post","2021","South East (England)","Knowledge and Information Management","Female","160","150","31780","28930"
"In post","2021","South East (England)","Knowledge and Information Management","Male","100","100","34990","33300"
"In post","2021","South East (England)","Legal","Female","460","410","45710","45100"
"In post","2021","South East (England)","Legal","Male","330","310","45400","46150"
"In post","2021","South East (England)","Medicine","Female","310","270","47060","37890"
"In post","2021","South East (England)","Medicine","Male","100","90","60850","44800"
"In post","2021","South East (England)","Operational Delivery","Female","8860","7840","27520","25560"
"In post","2021","South East (England)","Operational Delivery","Male","9080","8540","29850","28130"
"In post","2021","South East (England)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Operational Research","Female","140","130","39690","37360"
"In post","2021","South East (England)","Operational Research","Male","320","310","42900","46080"
"In post","2021","South East (England)","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Other","Female","1440","1360","25100","21580"
"In post","2021","South East (England)","Other","Male","1420","1400","30940","26670"
"In post","2021","South East (England)","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Policy","Female","250","240","37610","33350"
"In post","2021","South East (England)","Policy","Male","200","200","42460","39470"
"In post","2021","South East (England)","Project Delivery","Female","960","930","36850","33300"
"In post","2021","South East (England)","Project Delivery","Male","740","730","42690","40580"
"In post","2021","South East (England)","Property","Female","350","330","33280","33000"
"In post","2021","South East (England)","Property","Male","630","620","35960","33300"
"In post","2021","South East (England)","Psychology","Female","200","190","35220","30450"
"In post","2021","South East (England)","Psychology","Male","40","30","[c]","[c]"
"In post","2021","South East (England)","Science and Engineering","Female","680","640","36900","33790"
"In post","2021","South East (England)","Science and Engineering","Male","1360","1320","39050","37320"
"In post","2021","South East (England)","Security","Female","280","270","29840","26670"
"In post","2021","South East (England)","Security","Male","1520","1500","32150","28750"
"In post","2021","South East (England)","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Social Research","Female","130","110","37530","37020"
"In post","2021","South East (England)","Social Research","Male","90","90","37740","36030"
"In post","2021","South East (England)","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Statistics","Female","90","90","40110","37020"
"In post","2021","South East (England)","Statistics","Male","90","90","40800","36500"
"In post","2021","South East (England)","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Tax","Female","300","270","32440","31810"
"In post","2021","South East (England)","Tax","Male","280","260","34270","31870"
"In post","2021","South East (England)","Unknown","Female","4740","4160","27840","27570"
"In post","2021","South East (England)","Unknown","Male","2480","2400","28900","27570"
"In post","2021","South East (England)","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Commercial","Female","900","840","37640","34800"
"In post","2021","South West (England)","Commercial","Male","820","810","41580","39650"
"In post","2021","South West (England)","Communications","Female","160","150","35050","33320"
"In post","2021","South West (England)","Communications","Male","150","150","36060","33790"
"In post","2021","South West (England)","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Digital, Data and Technology","Female","650","600","37030","35030"
"In post","2021","South West (England)","Digital, Data and Technology","Male","1510","1480","40080","38450"
