"Status","Year","Organisation","Responsibility_level","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Competition and Markets Authority","EO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","EO","White","40","40","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6/G7","Asian","40","40","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6/G7","Unknown","30","30","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6/G7","White","310","300","65940","62890"
"In post","2021","Competition and Markets Authority","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS","White","90","90","107800","99920"
"In post","2021","Competition and Markets Authority","SEO/HEO","Asian","40","40","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO/HEO","White","110","110","37540","34940"
"In post","2021","Criminal Injuries Compensation Authority","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","AA/AO","White","80","70","20430","20650"
"In post","2021","Criminal Injuries Compensation Authority","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","EO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","EO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","EO","White","60","60","23360","22710"
"In post","2021","Criminal Injuries Compensation Authority","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","G6/G7","White","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","SCS","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","SCS","White","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","SEO/HEO","White","60","60","29600","29210"
"In post","2021","Crown Commercial Service","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","AA/AO","White","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","EO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","EO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","EO","White","80","70","23710","22640"
"In post","2021","Crown Commercial Service","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","G6/G7","White","150","140","53090","51030"
"In post","2021","Crown Commercial Service","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SCS","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SCS","White","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","SEO/HEO","Unknown","70","70","30780","28340"
"In post","2021","Crown Commercial Service","SEO/HEO","White","320","310","33470","34800"
"In post","2021","Crown Office and Procurator Fiscal Service","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","AA/AO","White","670","590","21920","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","EO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","EO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","EO","White","290","280","27390","26570"
"In post","2021","Crown Office and Procurator Fiscal Service","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","G6/G7","White","180","170","66600","68470"
"In post","2021","Crown Office and Procurator Fiscal Service","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SCS","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SCS","White","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","SEO/HEO","White","710","670","41850","37940"
"In post","2021","Crown Prosecution Service","AA/AO","Asian","160","140","22740","23520"
"In post","2021","Crown Prosecution Service","AA/AO","Black","90","80","23120","23520"
"In post","2021","Crown Prosecution Service","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Mixed","30","30","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","AA/AO","Unknown","170","160","21640","21950"
"In post","2021","Crown Prosecution Service","AA/AO","White","970","890","22150","21950"
"In post","2021","Crown Prosecution Service","EO","Asian","120","110","27990","27760"
"In post","2021","Crown Prosecution Service","EO","Black","90","80","28480","28430"
"In post","2021","Crown Prosecution Service","EO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","EO","Mixed","30","30","[c]","[c]"
"In post","2021","Crown Prosecution Service","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","EO","Unknown","150","140","28150","28430"
"In post","2021","Crown Prosecution Service","EO","White","930","850","27870","28430"
"In post","2021","Crown Prosecution Service","G6/G7","Asian","230","210","56350","54770"
"In post","2021","Crown Prosecution Service","G6/G7","Black","140","130","59180","60710"
"In post","2021","Crown Prosecution Service","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","G6/G7","Mixed","90","80","57550","55610"
"In post","2021","Crown Prosecution Service","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","G6/G7","Undeclared","50","50","56250","54770"
"In post","2021","Crown Prosecution Service","G6/G7","Unknown","280","260","57950","55610"
"In post","2021","Crown Prosecution Service","G6/G7","White","2050","1900","57640","55610"
"In post","2021","Crown Prosecution Service","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","SCS","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","SCS","White","70","70","94370","87370"
"In post","2021","Crown Prosecution Service","SEO/HEO","Asian","90","80","37230","38180"
"In post","2021","Crown Prosecution Service","SEO/HEO","Black","60","50","37200","38000"
"In post","2021","Crown Prosecution Service","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
