"Status","Year","Sex","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Psychology","50","50","37810","33300"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","1190","1120","36400","36330"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Security","110","110","30130","28570"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Statistics","80","70","40450","39100"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Tax","230","210","37720","31870"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","1610","1390","29700","27570"
"In post","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester","Commercial","120","110","40160","38020"
"In post","2021","Female","Greater Manchester","Communications","60","50","33740","31810"
"In post","2021","Female","Greater Manchester","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester","Digital, Data and Technology","140","140","40900","37100"
"In post","2021","Female","Greater Manchester","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester","Finance","140","130","40190","37940"
"In post","2021","Female","Greater Manchester","Human Resources","320","290","33460","31810"
"In post","2021","Female","Greater Manchester","Inspector of Education and Training","80","80","63080","64500"
"In post","2021","Female","Greater Manchester","Intelligence Analysis","110","100","27360","25360"
"In post","2021","Female","Greater Manchester","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester","Knowledge and Information Management","30","30","[c]","[c]"
"In post","2021","Female","Greater Manchester","Legal","380","350","40870","38630"
"In post","2021","Female","Greater Manchester","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester","Operational Delivery","3960","3600","27140","24890"
"In post","2021","Female","Greater Manchester","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester","Other","130","120","31740","25880"
"In post","2021","Female","Greater Manchester","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester","Policy","370","350","40400","36780"
"In post","2021","Female","Greater Manchester","Project Delivery","170","160","41310","38630"
"In post","2021","Female","Greater Manchester","Property","100","100","38810","33250"
"In post","2021","Female","Greater Manchester","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester","Science and Engineering","110","100","30920","28590"
"In post","2021","Female","Greater Manchester","Security","40","40","[c]","[c]"
"In post","2021","Female","Greater Manchester","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester","Statistics","30","30","[c]","[c]"
"In post","2021","Female","Greater Manchester","Tax","750","700","32260","31810"
"In post","2021","Female","Greater Manchester","Unknown","3580","3190","27330","27570"
"In post","2021","Female","Greater Manchester","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Female","Hampshire and Isle of Wight","Commercial","130","120","34450","34500"
"In post","2021","Female","Hampshire and Isle of Wight","Communications","110","100","33860","33000"
"In post","2021","Female","Hampshire and Isle of Wight","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Female","Hampshire and Isle of Wight","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Female","Hampshire and Isle of Wight","Digital, Data and Technology","130","120","35140","31700"
"In post","2021","Female","Hampshire and Isle of Wight","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Female","Hampshire and Isle of Wight","Finance","240","220","36350","33300"
"In post","2021","Female","Hampshire and Isle of Wight","Human Resources","190","180","34160","30500"
"In post","2021","Female","Hampshire and Isle of Wight","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Female","Hampshire and Isle of Wight","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Female","Hampshire and Isle of Wight","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Female","Hampshire and Isle of Wight","Knowledge and Information Management","80","80","30140","26670"
"In post","2021","Female","Hampshire and Isle of Wight","Legal","140","120","48510","50520"
"In post","2021","Female","Hampshire and Isle of Wight","Medicine","140","120","46450","38490"
"In post","2021","Female","Hampshire and Isle of Wight","Operational Delivery","2660","2240","25760","23050"
"In post","2021","Female","Hampshire and Isle of Wight","Operational Research","140","130","39460","37360"
"In post","2021","Female","Hampshire and Isle of Wight","Other","730","680","25050","21580"
"In post","2021","Female","Hampshire and Isle of Wight","Policy","190","180","36580","33300"
"In post","2021","Female","Hampshire and Isle of Wight","Project Delivery","660","640","36790","33300"
"In post","2021","Female","Hampshire and Isle of Wight","Property","160","160","33470","33300"
"In post","2021","Female","Hampshire and Isle of Wight","Psychology","40","40","[c]","[c]"
"In post","2021","Female","Hampshire and Isle of Wight","Science and Engineering","200","190","37710","37320"
"In post","2021","Female","Hampshire and Isle of Wight","Security","130","120","28430","26670"
"In post","2021","Female","Hampshire and Isle of Wight","Social Research","120","110","37220","37020"
"In post","2021","Female","Hampshire and Isle of Wight","Statistics","90","80","40610","37020"
"In post","2021","Female","Hampshire and Isle of Wight","Tax","200","170","30150","28130"
"In post","2021","Female","Hampshire and Isle of Wight","Unknown","1050","880","27420","27570"
"In post","2021","Female","Hampshire and Isle of Wight","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Digital, Data and Technology","40","30","[c]","[c]"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Human Resources","60","60","36120","30450"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Operational Delivery","1030","950","26010","23700"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Other","110","110","22000","20920"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Property","[c]","[c]","[c]","[c]"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Security","[c]","[c]","[c]","[c]"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Unknown","690","580","25390","27570"
"In post","2021","Female","Herefordshire, Worcestershire and Warwickshire","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Female","Highlands and Islands","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Female","Highlands and Islands","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Female","Highlands and Islands","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Female","Highlands and Islands","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Female","Highlands and Islands","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Female","Highlands and Islands","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Female","Highlands and Islands","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Female","Highlands and Islands","Operational Delivery","180","150","26620","25870"
"In post","2021","Female","Highlands and Islands","Other","90","80","21810","20920"
"In post","2021","Female","Highlands and Islands","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Female","Highlands and Islands","Property","[c]","[c]","[c]","[c]"
"In post","2021","Female","Highlands and Islands","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Female","Highlands and Islands","Security","[c]","[c]","[c]","[c]"
"In post","2021","Female","Highlands and Islands","Unknown","650","590","27830","27570"
"In post","2021","Female","Highlands and Islands","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Female","Inner London - East","Commercial","30","30","[c]","[c]"
"In post","2021","Female","Inner London - East","Communications","130","130","45950","41010"
"In post","2021","Female","Inner London - East","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Female","Inner London - East","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Female","Inner London - East","Digital, Data and Technology","250","240","46850","41760"
"In post","2021","Female","Inner London - East","Economics","80","70","55280","55860"
"In post","2021","Female","Inner London - East","Finance","170","170","45210","40810"
"In post","2021","Female","Inner London - East","Human Resources","270","260","47740","43400"
"In post","2021","Female","Inner London - East","Intelligence Analysis","40","40","[c]","[c]"
"In post","2021","Female","Inner London - East","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Female","Inner London - East","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Female","Inner London - East","Knowledge and Information Management","150","130","43600","40070"
"In post","2021","Female","Inner London - East","Legal","250","240","56750","56490"
"In post","2021","Female","Inner London - East","Medicine","170","150","80360","82100"
"In post","2021","Female","Inner London - East","Operational Delivery","3650","3420","35900","32330"
"In post","2021","Female","Inner London - East","Operational Research","40","40","[c]","[c]"
"In post","2021","Female","Inner London - East","Other","350","330","47000","41010"
"In post","2021","Female","Inner London - East","Policy","250","230","50810","46540"
"In post","2021","Female","Inner London - East","Project Delivery","380","360","52030","42150"
"In post","2021","Female","Inner London - East","Property","110","100","36970","32690"
"In post","2021","Female","Inner London - East","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Female","Inner London - East","Science and Engineering","260","230","48710","42750"
"In post","2021","Female","Inner London - East","Security","30","30","[c]","[c]"
"In post","2021","Female","Inner London - East","Social Research","70","60","49400","45740"
"In post","2021","Female","Inner London - East","Statistics","70","70","51220","53800"
"In post","2021","Female","Inner London - East","Tax","380","360","38980","36160"
"In post","2021","Female","Inner London - East","Unknown","2480","2290","34480","31060"
"In post","2021","Female","Inner London - West","Commercial","310","300","48260","42170"
"In post","2021","Female","Inner London - West","Communications","1070","1030","46010","42710"
"In post","2021","Female","Inner London - West","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Female","Inner London - West","Counter Fraud","140","130","40810","33770"
"In post","2021","Female","Inner London - West","Digital, Data and Technology","690","670","48570","45530"
"In post","2021","Female","Inner London - West","Economics","560","540","46900","42470"
"In post","2021","Female","Inner London - West","Finance","900","870","47810","43180"
"In post","2021","Female","Inner London - West","Human Resources","1100","1060","46760","42170"
"In post","2021","Female","Inner London - West","Inspector of Education and Training","170","160","63060","51360"
"In post","2021","Female","Inner London - West","Intelligence Analysis","280","270","46760","44230"
"In post","2021","Female","Inner London - West","Internal Audit","80","70","51520","49600"
"In post","2021","Female","Inner London - West","International Trade","480","480","46750","42330"
"In post","2021","Female","Inner London - West","Knowledge and Information Management","180","170","41110","36800"
"In post","2021","Female","Inner London - West","Legal","2310","2110","56710","55490"
"In post","2021","Female","Inner London - West","Medicine","40","40","[c]","[c]"
"In post","2021","Female","Inner London - West","Operational Delivery","4910","4650","34950","30220"
"In post","2021","Female","Inner London - West","Operational Research","100","90","48700","47430"
"In post","2021","Female","Inner London - West","Other","1340","1290","38840","30850"
