"Status","Year","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","Female","110","100","32580","28920"
"In post","2021","Other ethnicity","Home Office","Male","100","100","31530","28650"
"In post","2021","Other ethnicity","Ministry of Defence","Female","100","90","30590","26670"
"In post","2021","Other ethnicity","Ministry of Defence","Male","120","120","37450","35340"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Justice","Female","230","210","30180","26550"
"In post","2021","Other ethnicity","Ministry of Justice","Male","180","180","31330","31650"
"In post","2021","Other ethnicity","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Female","80","80","43780","43000"
"In post","2021","Undeclared","Attorney General's Departments","Male","80","80","44860","46800"
"In post","2021","Undeclared","Cabinet Office","Female","80","80","44910","40600"
"In post","2021","Undeclared","Cabinet Office","Male","150","150","49170","52200"
"In post","2021","Undeclared","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Female","210","200","42130","39690"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Male","410","390","46070","43100"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Female","120","110","44460","40940"
"In post","2021","Undeclared","Department for Education","Male","170","170","43860","40300"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Female","180","170","35360","31900"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Male","270","270","35830","31640"
"In post","2021","Undeclared","Department for International Trade","Female","30","30","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Male","40","40","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Female","300","280","30970","26780"
"In post","2021","Undeclared","Department for Transport","Male","750","730","34170","30580"
"In post","2021","Undeclared","Department for Work and Pensions","Female","2510","2100","27310","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Male","2030","1910","29500","27570"
"In post","2021","Undeclared","Department of Health and Social Care","Female","380","330","42800","38930"
"In post","2021","Undeclared","Department of Health and Social Care","Male","200","190","52040","48220"
"In post","2021","Undeclared","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Female","110","110","44320","39230"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Male","230","220","49460","44710"
"In post","2021","Undeclared","HM Land Registry","Female","110","100","31840","27130"
"In post","2021","Undeclared","HM Land Registry","Male","140","120","34780","33840"
"In post","2021","Undeclared","HM Revenue and Customs","Female","1040","910","31780","28130"
"In post","2021","Undeclared","HM Revenue and Customs","Male","1610","1520","35580","31810"
"In post","2021","Undeclared","HM Treasury","Female","40","40","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","Male","80","80","47690","43870"
"In post","2021","Undeclared","Home Office","Female","850","760","32250","28650"
"In post","2021","Undeclared","Home Office","Male","1270","1210","33620","29360"
"In post","2021","Undeclared","Ministry of Defence","Female","900","860","33780","33250"
"In post","2021","Undeclared","Ministry of Defence","Male","2450","2410","37340","36900"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Female","40","40","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Male","70","70","44750","46120"
"In post","2021","Undeclared","Ministry of Justice","Female","980","900","28420","25100"
"In post","2021","Undeclared","Ministry of Justice","Male","1130","1090","31660","30400"
"In post","2021","Undeclared","National Crime Agency","Female","70","70","33880","32260"
"In post","2021","Undeclared","National Crime Agency","Male","110","110","37850","36950"
"In post","2021","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Male","50","50","46640","38030"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Male","30","30","[c]","[c]"
"In post","2021","Undeclared","Scottish Government","Female","230","220","36630","33650"
"In post","2021","Undeclared","Scottish Government","Male","430","400","37350","33650"
"In post","2021","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Female","30","20","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Male","40","40","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Government","Female","100","90","42090","37410"
"In post","2021","Undeclared","Welsh Government","Male","140","130","43130","41910"
"In post","2021","Unknown","Attorney General's Departments","Female","740","680","45480","48830"
"In post","2021","Unknown","Attorney General's Departments","Male","420","410","48410","51730"
"In post","2021","Unknown","Cabinet Office","Female","2150","2110","42630","32000"
"In post","2021","Unknown","Cabinet Office","Male","1890","1880","47930","34550"
"In post","2021","Unknown","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Female","50","50","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Male","40","40","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Female","1080","1020","33260","30170"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Male","1230","1200","37460","34690"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Female","100","90","46660","51730"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Male","90","90","48370","44530"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Female","520","490","42750","38400"
"In post","2021","Unknown","Department for Education","Male","390","390","42650","37280"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Female","1040","960","33990","29720"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Male","850","830","34430","29690"
"In post","2021","Unknown","Department for International Trade","Female","370","370","42470","38540"
"In post","2021","Unknown","Department for International Trade","Male","410","410","46380","39110"
"In post","2021","Unknown","Department for Transport","Female","1020","940","30330","26350"
"In post","2021","Unknown","Department for Transport","Male","1280","1250","33420","27680"
"In post","2021","Unknown","Department for Work and Pensions","Female","3720","3280","27540","27570"
"In post","2021","Unknown","Department for Work and Pensions","Male","2570","2500","30230","27570"
"In post","2021","Unknown","Department of Health and Social Care","Female","1170","1130","44380","40650"
"In post","2021","Unknown","Department of Health and Social Care","Male","820","810","47640","40650"
"In post","2021","Unknown","Food Standards Agency","Female","30","30","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Female","620","610","46710","43910"
