"Status","Year","Region_ITL3","Disability","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Brighton and Hove","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Declared non-disabled","Heterosexual / straight","310","280","31550","27570"
"In post","2021","Brighton and Hove","Declared non-disabled","LGBO","60","50","29660","27570"
"In post","2021","Brighton and Hove","Declared non-disabled","Undeclared","40","30","[c]","[c]"
"In post","2021","Brighton and Hove","Declared non-disabled","Unknown","50","50","31990","27760"
"In post","2021","Brighton and Hove","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","Unknown","40","40","[c]","[c]"
"In post","2021","Bristol, City of","Declared disabled","Heterosexual / straight","480","440","32980","28130"
"In post","2021","Bristol, City of","Declared disabled","LGBO","70","70","32910","29360"
"In post","2021","Bristol, City of","Declared disabled","Undeclared","80","70","31940","27570"
"In post","2021","Bristol, City of","Declared disabled","Unknown","50","40","[c]","[c]"
"In post","2021","Bristol, City of","Declared non-disabled","Heterosexual / straight","3590","3360","37120","31860"
"In post","2021","Bristol, City of","Declared non-disabled","LGBO","210","210","35370","31810"
"In post","2021","Bristol, City of","Declared non-disabled","Undeclared","300","280","35780","31810"
"In post","2021","Bristol, City of","Declared non-disabled","Unknown","400","340","33030","27570"
"In post","2021","Bristol, City of","Undeclared","Heterosexual / straight","140","120","33600","28880"
"In post","2021","Bristol, City of","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Undeclared","Undeclared","150","140","37260","31810"
"In post","2021","Bristol, City of","Undeclared","Unknown","30","30","[c]","[c]"
"In post","2021","Bristol, City of","Unknown","Heterosexual / straight","200","190","37990","34500"
"In post","2021","Bristol, City of","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Unknown","Undeclared","40","40","[c]","[c]"
"In post","2021","Bristol, City of","Unknown","Unknown","860","810","34150","30730"
"In post","2021","Bromley","Declared disabled","Heterosexual / straight","50","50","31170","31060"
"In post","2021","Bromley","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Declared non-disabled","Heterosexual / straight","250","220","28670","30470"
"In post","2021","Bromley","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Declared non-disabled","Undeclared","40","30","[c]","[c]"
"In post","2021","Bromley","Declared non-disabled","Unknown","50","50","30230","31060"
"In post","2021","Bromley","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Declared disabled","Heterosexual / straight","150","140","30660","28200"
"In post","2021","Buckinghamshire CC","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Declared non-disabled","Heterosexual / straight","970","930","32140","29060"
"In post","2021","Buckinghamshire CC","Declared non-disabled","LGBO","50","50","[c]","[c]"
"In post","2021","Buckinghamshire CC","Declared non-disabled","Undeclared","70","70","31240","29920"
"In post","2021","Buckinghamshire CC","Declared non-disabled","Unknown","60","50","35280","33520"
"In post","2021","Buckinghamshire CC","Undeclared","Heterosexual / straight","80","80","35370","34250"
"In post","2021","Buckinghamshire CC","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Undeclared","Undeclared","60","60","32750","33000"
"In post","2021","Buckinghamshire CC","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","Unknown","110","100","32100","28000"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Declared non-disabled","Heterosexual / straight","90","90","30020","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Declared non-disabled","Unknown","60","60","28360","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Declared disabled","Heterosexual / straight","140","120","26500","27570"
"In post","2021","Calderdale and Kirklees","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Declared non-disabled","Heterosexual / straight","520","470","27590","27570"
"In post","2021","Calderdale and Kirklees","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Declared non-disabled","Undeclared","60","50","26570","26780"
"In post","2021","Calderdale and Kirklees","Declared non-disabled","Unknown","130","110","26540","27570"
"In post","2021","Calderdale and Kirklees","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Unknown","Unknown","80","70","25000","26520"
"In post","2021","Cambridgeshire CC","Declared disabled","Heterosexual / straight","270","250","33000","31650"
"In post","2021","Cambridgeshire CC","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Declared disabled","Undeclared","40","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Declared non-disabled","Heterosexual / straight","1830","1740","34550","31220"
"In post","2021","Cambridgeshire CC","Declared non-disabled","LGBO","70","70","29860","27570"
"In post","2021","Cambridgeshire CC","Declared non-disabled","Undeclared","170","160","34400","31900"
"In post","2021","Cambridgeshire CC","Declared non-disabled","Unknown","150","140","30220","28480"
"In post","2021","Cambridgeshire CC","Undeclared","Heterosexual / straight","190","180","32930","31650"
"In post","2021","Cambridgeshire CC","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Undeclared","Undeclared","130","120","34930","33280"
"In post","2021","Cambridgeshire CC","Undeclared","Unknown","110","100","31700","31650"
"In post","2021","Cambridgeshire CC","Unknown","Heterosexual / straight","100","90","37880","33840"
"In post","2021","Cambridgeshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Unknown","Unknown","240","240","34130","28400"
"In post","2021","Camden and City of London","Declared disabled","Heterosexual / straight","200","190","35370","30460"
"In post","2021","Camden and City of London","Declared disabled","LGBO","30","30","[c]","[c]"
"In post","2021","Camden and City of London","Declared disabled","Undeclared","30","30","[c]","[c]"
"In post","2021","Camden and City of London","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Declared non-disabled","Heterosexual / straight","1800","1730","38460","32520"
"In post","2021","Camden and City of London","Declared non-disabled","LGBO","80","80","40860","36670"
"In post","2021","Camden and City of London","Declared non-disabled","Undeclared","210","200","37220","33350"
"In post","2021","Camden and City of London","Declared non-disabled","Unknown","180","160","39330","32520"
"In post","2021","Camden and City of London","Undeclared","Heterosexual / straight","80","80","33240","28010"
"In post","2021","Camden and City of London","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Undeclared","Undeclared","130","130","37980","36160"
"In post","2021","Camden and City of London","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Unknown","Heterosexual / straight","80","80","39920","36160"
"In post","2021","Camden and City of London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Unknown","Undeclared","40","30","[c]","[c]"
"In post","2021","Camden and City of London","Unknown","Unknown","700","680","38890","35030"
"In post","2021","Cardiff and Vale of Glamorgan","Declared disabled","Heterosexual / straight","800","730","32190","27570"
"In post","2021","Cardiff and Vale of Glamorgan","Declared disabled","LGBO","100","100","30760","27570"
"In post","2021","Cardiff and Vale of Glamorgan","Declared disabled","Undeclared","110","110","31660","27570"
"In post","2021","Cardiff and Vale of Glamorgan","Declared disabled","Unknown","70","60","26390","21440"
"In post","2021","Cardiff and Vale of Glamorgan","Declared non-disabled","Heterosexual / straight","6720","6320","34710","28850"
"In post","2021","Cardiff and Vale of Glamorgan","Declared non-disabled","LGBO","420","410","32510","27570"
"In post","2021","Cardiff and Vale of Glamorgan","Declared non-disabled","Undeclared","580","540","36100","30300"
"In post","2021","Cardiff and Vale of Glamorgan","Declared non-disabled","Unknown","510","450","29750","27570"
"In post","2021","Cardiff and Vale of Glamorgan","Undeclared","Heterosexual / straight","240","230","31160","28850"
"In post","2021","Cardiff and Vale of Glamorgan","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Undeclared","Undeclared","250","230","34710","31810"
"In post","2021","Cardiff and Vale of Glamorgan","Undeclared","Unknown","50","50","30100","27570"
"In post","2021","Cardiff and Vale of Glamorgan","Unknown","Heterosexual / straight","340","310","31850","27460"
"In post","2021","Cardiff and Vale of Glamorgan","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Unknown","Undeclared","80","80","36740","31810"
"In post","2021","Cardiff and Vale of Glamorgan","Unknown","Unknown","1740","1630","27220","25560"
"In post","2021","Causeway Coast and Glens","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Declared non-disabled","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Declared disabled","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Central Bedfordshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Declared non-disabled","Heterosexual / straight","270","260","29960","27570"
"In post","2021","Central Bedfordshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
