"Status","Year","Profession_of_post","Region_ITL2","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","Lancashire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","40-49","40","30","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - East and North East","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","65+","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","65+","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Yorkshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Yorkshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Yorkshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Yorkshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Yorkshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Southern Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Southern Scotland","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","65+","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands","40-49","30","30","[c]","[c]"
"In post","2021","Communications","West Midlands","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands","65+","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","30-39","30","30","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","65+","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Yorkshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Yorkshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Yorkshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Yorkshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Yorkshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Devon","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Anglia","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Anglia","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Anglia","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Anglia","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Anglia","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Wales","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Hampshire and Isle of Wight","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Hampshire and Isle of Wight","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Hampshire and Isle of Wight","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Hampshire and Isle of Wight","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Hampshire and Isle of Wight","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","65+","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - West","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - West","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - West","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - West","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - West","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Kent","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Kent","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Merseyside","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Central Scotland","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Central Scotland","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Central Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Central Scotland","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Dorset and Somerset","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","65+","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","50-59","[c]","[c]","[c]","[c]"
