"Status","Year","Region_ITL2","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","East Yorkshire and Northern Lincolnshire","HM Courts and Tribunals Service","Yorkshire and The Humber","150","120","22700","20100"
"In post","2021","East Yorkshire and Northern Lincolnshire","HM Land Registry","Yorkshire and The Humber","340","300","29120","27130"
"In post","2021","East Yorkshire and Northern Lincolnshire","HM Prison and Probation Service","Yorkshire and The Humber","1900","1770","28720","26810"
"In post","2021","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Home Office (incl. agencies)","Yorkshire and The Humber","280","270","26250","25040"
"In post","2021","East Yorkshire and Northern Lincolnshire","Maritime and Coastguard Agency","Yorkshire and The Humber","70","70","39330","31780"
"In post","2021","East Yorkshire and Northern Lincolnshire","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","500","480","26760","26670"
"In post","2021","East Yorkshire and Northern Lincolnshire","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Rural Payments Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Valuation Office Agency","Yorkshire and The Humber","70","60","31830","29440"
"In post","2021","Eastern Scotland","Animal and Plant Health Agency","Scotland","50","50","[c]","[c]"
"In post","2021","Eastern Scotland","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Companies House","Scotland","40","40","[c]","[c]"
"In post","2021","Eastern Scotland","Competition and Markets Authority","Scotland","50","50","56490","55860"
"In post","2021","Eastern Scotland","Crown Office and Procurator Fiscal Service","Scotland","770","720","36840","31720"
"In post","2021","Eastern Scotland","Defence Equipment and Support","Scotland","70","70","34510","32350"
"In post","2021","Eastern Scotland","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Work and Pensions (excl. agencies)","Scotland","3240","2890","25080","27570"
"In post","2021","Eastern Scotland","Driver and Vehicle Standards Agency","Scotland","130","120","28920","27230"
"In post","2021","Eastern Scotland","Education Scotland","Scotland","110","100","53100","56120"
"In post","2021","Eastern Scotland","Food Standards Scotland","Scotland","30","30","[c]","[c]"
"In post","2021","Eastern Scotland","Forestry and Land Scotland","Scotland","330","320","34100","31060"
"In post","2021","Eastern Scotland","Government Actuary's Department","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Government Internal Audit Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Government Property Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Health and Safety Executive","Scotland","50","40","[c]","[c]"
"In post","2021","Eastern Scotland","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","HM Prison and Probation Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","HM Revenue and Customs (excl. agencies)","Scotland","2360","2220","27710","25560"
"In post","2021","Eastern Scotland","Home Office (incl. agencies)","Scotland","170","160","28180","25410"
"In post","2021","Eastern Scotland","Insolvency Service","Scotland","70","70","25540","20880"
"In post","2021","Eastern Scotland","Met Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Ministry of Defence (excl. agencies)","Scotland","690","670","29590","26350"
"In post","2021","Eastern Scotland","National Records of Scotland","Scotland","420","400","34920","32140"
"In post","2021","Eastern Scotland","Office of the Scottish Charity Regulator","Scotland","50","50","[c]","[c]"
"In post","2021","Eastern Scotland","Registers of Scotland","Scotland","980","940","32860","30080"
"In post","2021","Eastern Scotland","Revenue Scotland","Scotland","60","50","43440","38540"
"In post","2021","Eastern Scotland","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","80","80","47970","46600"
"In post","2021","Eastern Scotland","Scottish Courts and Tribunals Service","Scotland","1120","1040","29220","26550"
"In post","2021","Eastern Scotland","Scottish Fiscal Commission","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Scottish Forestry","Scotland","100","100","39190","37530"
"In post","2021","Eastern Scotland","Scottish Government (excl. agencies)","Scotland","5650","5410","44140","39660"
"In post","2021","Eastern Scotland","Scottish Housing Regulator","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Scottish Prison Service","Scotland","2350","2200","32520","33650"
"In post","2021","Eastern Scotland","Social Security Scotland","Scotland","350","340","29210","26160"
"In post","2021","Eastern Scotland","Student Awards Agency for Scotland","Scotland","240","230","29770","26160"
"In post","2021","Eastern Scotland","Submarine Delivery Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Transport Scotland","Scotland","100","100","45000","39660"
"In post","2021","Eastern Scotland","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Valuation Office Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Animal and Plant Health Agency","East of England","40","40","[c]","[c]"
"In post","2021","Essex","Crown Prosecution Service","East of England","190","170","41150","35020"
"In post","2021","Essex","Defence Equipment and Support","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Department for Work and Pensions (excl. agencies)","East of England","1620","1460","29030","29290"
"In post","2021","Essex","Driver and Vehicle Standards Agency","East of England","80","70","28290","26780"
"In post","2021","Essex","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Government Internal Audit Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Health and Safety Executive","East of England","40","40","[c]","[c]"
"In post","2021","Essex","HM Courts and Tribunals Service","East of England","270","230","23890","20650"
"In post","2021","Essex","HM Prison and Probation Service","East of England","630","600","29710","29310"
"In post","2021","Essex","HM Revenue and Customs (excl. agencies)","East of England","1030","930","33360","31810"
"In post","2021","Essex","Home Office (incl. agencies)","East of England","850","770","27190","25310"
"In post","2021","Essex","Insolvency Service","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Maritime and Coastguard Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Ministry of Defence (excl. agencies)","East of England","600","580","33340","28890"
"In post","2021","Essex","Ministry of Justice (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Essex","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Public Health England","East of England","80","70","46700","38200"
"In post","2021","Essex","Rural Payments Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Valuation Office Agency","East of England","70","70","32490","28990"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Advisory, Conciliation and Arbitration Service","South West (England)","60","50","33460","30970"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Animal and Plant Health Agency","South West (England)","120","110","28900","25320"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office (excl. agencies)","South West (England)","170","170","55360","52600"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Commercial Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Prosecution Service","South West (England)","160","150","40250","37780"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Equipment and Support","South West (England)","8180","7900","38070","35630"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Science and Technology Laboratory","South West (England)","2670","2580","39860","37320"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education (excl. agencies)","South West (England)","140","130","46090","42220"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","780","740","40650","36970"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions (excl. agencies)","South West (England)","1960","1720","26770","27570"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Driver and Vehicle Standards Agency","South West (England)","400","380","33450","29730"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Education and Skills Funding Agency","South West (England)","80","80","39360","36780"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Government Internal Audit Agency","South West (England)","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Government Legal Department","South West (England)","40","40","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Government Property Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Health and Safety Executive","South West (England)","50","50","46980","46320"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Courts and Tribunals Service","South West (England)","510","460","23420","20100"
