"Status","Year","Ethnicity","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","LGBO","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Westminster","150","150","43190","38250"
"In post","2021","Asian","LGBO","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","LGBO","York","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Birmingham","120","110","25170","23860"
"In post","2021","Asian","Undeclared","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Bradford","30","30","[c]","[c]"
"In post","2021","Asian","Undeclared","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Croydon","140","130","31370","29080"
"In post","2021","Asian","Undeclared","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Hackney and Newham","40","40","[c]","[c]"
"In post","2021","Asian","Undeclared","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Harrow and Hillingdon","110","90","29050","29010"
"In post","2021","Asian","Undeclared","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Hounslow and Richmond upon Thames","60","50","27530","27130"
"In post","2021","Asian","Undeclared","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Leeds","50","50","28140","25600"
"In post","2021","Asian","Undeclared","Leicester","50","40","[c]","[c]"
"In post","2021","Asian","Undeclared","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Manchester","30","30","[c]","[c]"
"In post","2021","Asian","Undeclared","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Mid Lancashire","40","30","[c]","[c]"
"In post","2021","Asian","Undeclared","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Tower Hamlets","60","50","39240","36600"
"In post","2021","Asian","Undeclared","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Westminster","240","230","40680","36540"
"In post","2021","Asian","Undeclared","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Undeclared","York","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Barnet","60","60","47130","37380"
"In post","2021","Asian","Unknown","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Berkshire","40","30","[c]","[c]"
"In post","2021","Asian","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Birmingham","340","300","27450","25560"
"In post","2021","Asian","Unknown","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Bradford","160","140","24050","21440"
"In post","2021","Asian","Unknown","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Camden and City of London","90","80","38080","36160"
"In post","2021","Asian","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Coventry","80","70","35550","33560"
"In post","2021","Asian","Unknown","Croydon","80","70","32970","31470"
"In post","2021","Asian","Unknown","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Ealing","50","40","[c]","[c]"
"In post","2021","Asian","Unknown","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
