"Status","Year","Age","Profession_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Communications","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Mixed","40","40","[c]","[c]"
"In post","2021","30-39","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Unknown","210","210","44760","43110"
"In post","2021","30-39","Communications","White","790","750","43040","40050"
"In post","2021","30-39","Corporate Finance","Asian","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","Black","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","White","30","30","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Unknown","40","40","[c]","[c]"
"In post","2021","30-39","Counter Fraud","White","120","110","35240","34020"
"In post","2021","30-39","Digital, Data and Technology","Asian","290","290","42540","39390"
"In post","2021","30-39","Digital, Data and Technology","Black","90","90","39350","36160"
"In post","2021","30-39","Digital, Data and Technology","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data and Technology","Mixed","60","60","45340","42990"
"In post","2021","30-39","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data and Technology","Undeclared","150","150","42880","41090"
"In post","2021","30-39","Digital, Data and Technology","Unknown","650","640","41340","38420"
"In post","2021","30-39","Digital, Data and Technology","White","2030","1980","40470","38200"
"In post","2021","30-39","Economics","Asian","40","40","[c]","[c]"
"In post","2021","30-39","Economics","Black","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","Unknown","100","100","54260","55070"
"In post","2021","30-39","Economics","White","350","330","57900","57970"
"In post","2021","30-39","Finance","Asian","190","190","40650","38030"
"In post","2021","30-39","Finance","Black","70","70","40180","36980"
"In post","2021","30-39","Finance","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Mixed","40","40","[c]","[c]"
"In post","2021","30-39","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Undeclared","70","70","41690","38630"
"In post","2021","30-39","Finance","Unknown","240","230","40120","36820"
"In post","2021","30-39","Finance","White","1270","1210","41740","38630"
"In post","2021","30-39","Human Resources","Asian","120","120","35640","33450"
"In post","2021","30-39","Human Resources","Black","70","70","36590","35030"
"In post","2021","30-39","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Mixed","60","60","41960","37460"
"In post","2021","30-39","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Undeclared","40","40","[c]","[c]"
"In post","2021","30-39","Human Resources","Unknown","190","180","36830","32310"
"In post","2021","30-39","Human Resources","White","1240","1160","37550","33300"
"In post","2021","30-39","Inspector of Education and Training","Asian","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Inspector of Education and Training","Black","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Inspector of Education and Training","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Inspector of Education and Training","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Inspector of Education and Training","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Inspector of Education and Training","White","70","70","61030","51360"
"In post","2021","30-39","Intelligence Analysis","Asian","60","60","33740","30810"
"In post","2021","30-39","Intelligence Analysis","Black","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Intelligence Analysis","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Intelligence Analysis","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Intelligence Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Intelligence Analysis","Undeclared","40","40","[c]","[c]"
"In post","2021","30-39","Intelligence Analysis","Unknown","90","90","43820","41610"
"In post","2021","30-39","Intelligence Analysis","White","670","650","34330","30980"
"In post","2021","30-39","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","Black","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","White","100","90","41040","39200"
"In post","2021","30-39","International Trade","Asian","30","30","[c]","[c]"
"In post","2021","30-39","International Trade","Black","[c]","[c]","[c]","[c]"
"In post","2021","30-39","International Trade","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","International Trade","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","30-39","International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","International Trade","Unknown","140","140","48160","51730"
"In post","2021","30-39","International Trade","White","230","230","51140","51970"
"In post","2021","30-39","Knowledge and Information Management","Asian","30","30","[c]","[c]"
"In post","2021","30-39","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Knowledge and Information Management","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Knowledge and Information Management","Unknown","40","40","[c]","[c]"
"In post","2021","30-39","Knowledge and Information Management","White","330","320","36510","35070"
"In post","2021","30-39","Legal","Asian","270","250","44840","48080"
"In post","2021","30-39","Legal","Black","100","100","42630","40800"
"In post","2021","30-39","Legal","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Mixed","80","80","50020","51360"
"In post","2021","30-39","Legal","Other ethnicity","40","40","[c]","[c]"
"In post","2021","30-39","Legal","Undeclared","100","100","43770","41360"
"In post","2021","30-39","Legal","Unknown","450","440","43090","40800"
"In post","2021","30-39","Legal","White","1940","1850","47040","50520"
"In post","2021","30-39","Medicine","Asian","50","50","47420","37260"
"In post","2021","30-39","Medicine","Black","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Medicine","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Medicine","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Medicine","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Medicine","Unknown","130","110","41050","36370"
"In post","2021","30-39","Medicine","White","340","310","43050","37890"
"In post","2021","30-39","Operational Delivery","Asian","2820","2600","27420","25560"
"In post","2021","30-39","Operational Delivery","Black","1110","1050","28980","27730"
"In post","2021","30-39","Operational Delivery","Chinese","90","80","29050","25560"
"In post","2021","30-39","Operational Delivery","Mixed","740","700","29160","26660"
"In post","2021","30-39","Operational Delivery","Other ethnicity","180","170","29140","26560"
"In post","2021","30-39","Operational Delivery","Undeclared","1150","1110","29530","26740"
"In post","2021","30-39","Operational Delivery","Unknown","6120","5770","26460","24920"
"In post","2021","30-39","Operational Delivery","White","25390","23720","28460","25830"
"In post","2021","30-39","Operational Research","Asian","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Operational Research","Black","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Operational Research","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Operational Research","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Operational Research","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Operational Research","Undeclared","30","30","[c]","[c]"
"In post","2021","30-39","Operational Research","Unknown","30","30","[c]","[c]"
"In post","2021","30-39","Operational Research","White","270","260","45930","46080"
"In post","2021","30-39","Other","Asian","210","200","35210","32590"
"In post","2021","30-39","Other","Black","110","110","30600","28000"
"In post","2021","30-39","Other","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other","Mixed","60","60","37620","33570"
"In post","2021","30-39","Other","Other ethnicity","30","30","[c]","[c]"
"In post","2021","30-39","Other","Undeclared","110","110","33390","28810"
"In post","2021","30-39","Other","Unknown","840","820","36250","32700"
"In post","2021","30-39","Other","White","2410","2300","32540","27830"
"In post","2021","30-39","Planning","Asian","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","Black","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","White","50","40","[c]","[c]"
"In post","2021","30-39","Planning Inspectors","Asian","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning Inspectors","Black","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning Inspectors","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning Inspectors","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning Inspectors","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning Inspectors","White","40","30","[c]","[c]"
"In post","2021","30-39","Policy","Asian","570","550","45510","42170"
"In post","2021","30-39","Policy","Black","210","210","41690","38400"
"In post","2021","30-39","Policy","Chinese","40","40","[c]","[c]"
"In post","2021","30-39","Policy","Mixed","300","290","47740","51500"
"In post","2021","30-39","Policy","Other ethnicity","70","70","47760","43970"
"In post","2021","30-39","Policy","Undeclared","330","320","49190","52520"
"In post","2021","30-39","Policy","Unknown","1240","1200","49200","52540"
"In post","2021","30-39","Policy","White","5470","5310","49670","52400"
"In post","2021","30-39","Project Delivery","Asian","250","240","40300","38610"
"In post","2021","30-39","Project Delivery","Black","150","140","38320","36160"
"In post","2021","30-39","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Mixed","80","70","44310","40580"
"In post","2021","30-39","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Undeclared","140","140","44470","40580"
"In post","2021","30-39","Project Delivery","Unknown","410","400","42440","38650"
"In post","2021","30-39","Project Delivery","White","2660","2570","40780","38630"
"In post","2021","30-39","Property","Asian","60","60","38260","36470"
"In post","2021","30-39","Property","Black","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Undeclared","50","40","[c]","[c]"
"In post","2021","30-39","Property","Unknown","170","160","34150","31100"
"In post","2021","30-39","Property","White","700","680","36040","33300"
"In post","2021","30-39","Psychology","Asian","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","Black","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","Unknown","70","70","34180","33650"
"In post","2021","30-39","Psychology","White","470","440","35290","31180"
"In post","2021","30-39","Science and Engineering","Asian","160","150","35600","33330"
"In post","2021","30-39","Science and Engineering","Black","80","70","36580","35290"
"In post","2021","30-39","Science and Engineering","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Science and Engineering","Mixed","60","60","38510","37320"
"In post","2021","30-39","Science and Engineering","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Science and Engineering","Undeclared","250","240","39690","39440"
"In post","2021","30-39","Science and Engineering","Unknown","220","210","37790","38720"
"In post","2021","30-39","Science and Engineering","White","2180","2110","38450","37450"
"In post","2021","30-39","Security","Asian","60","60","35800","32690"
"In post","2021","30-39","Security","Black","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Mixed","30","30","[c]","[c]"
"In post","2021","30-39","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Undeclared","70","70","36970","39070"
"In post","2021","30-39","Security","Unknown","290","280","32230","30440"
"In post","2021","30-39","Security","White","1070","1050","32300","30890"
"In post","2021","30-39","Social Research","Asian","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","Black","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","Unknown","50","50","40270","37880"
"In post","2021","30-39","Social Research","White","270","260","43970","43280"
