"Status","Year","Ethnicity","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Female","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","30610","27530"
"In post","2021","Other ethnicity","Female","Greater Manchester","30","30","[c]","[c]"
"In post","2021","Other ethnicity","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","Inner London - East","160","150","39650","32590"
"In post","2021","Other ethnicity","Female","Inner London - West","420","400","43370","37600"
"In post","2021","Other ethnicity","Female","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","Outer London - East and North East","40","40","[c]","[c]"
"In post","2021","Other ethnicity","Female","Outer London - South","60","50","35140","31120"
"In post","2021","Other ethnicity","Female","Outer London - West and North West","70","70","33380","31060"
"In post","2021","Other ethnicity","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","Surrey, East and West Sussex","30","30","[c]","[c]"
"In post","2021","Other ethnicity","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","West Midlands","80","70","29700","27570"
"In post","2021","Other ethnicity","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","East Wales","50","40","[c]","[c]"
"In post","2021","Other ethnicity","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","38160","37320"
"In post","2021","Other ethnicity","Male","Greater Manchester","50","50","[c]","[c]"
"In post","2021","Other ethnicity","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Inner London - East","110","100","47130","40170"
"In post","2021","Other ethnicity","Male","Inner London - West","290","280","46570","40600"
"In post","2021","Other ethnicity","Male","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Outer London - South","40","40","[c]","[c]"
"In post","2021","Other ethnicity","Male","Outer London - West and North West","50","50","34220","31470"
"In post","2021","Other ethnicity","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","West Midlands","50","50","31550","26990"
"In post","2021","Other ethnicity","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Female","Bedfordshire and Hertfordshire","90","80","30070","29290"
"In post","2021","Undeclared","Female","Berkshire, Buckinghamshire and Oxfordshire","190","170","32560","29530"
"In post","2021","Undeclared","Female","Cheshire","60","50","28130","27570"
"In post","2021","Undeclared","Female","Cornwall and Isles of Scilly","40","40","[c]","[c]"
"In post","2021","Undeclared","Female","Cumbria","30","30","[c]","[c]"
"In post","2021","Undeclared","Female","Derbyshire and Nottinghamshire","230","200","30930","27570"
"In post","2021","Undeclared","Female","Devon","160","140","27850","26030"
"In post","2021","Undeclared","Female","Dorset and Somerset","80","70","28580","27130"
"In post","2021","Undeclared","Female","East Anglia","200","180","30280","27570"
"In post","2021","Undeclared","Female","East Wales","230","210","32770","27570"
"In post","2021","Undeclared","Female","East Yorkshire and Northern Lincolnshire","60","50","28010","27570"
"In post","2021","Undeclared","Female","Eastern Scotland","240","210","31970","27570"
"In post","2021","Undeclared","Female","Essex","130","120","28970","27370"
"In post","2021","Undeclared","Female","Gloucestershire, Wiltshire and Bath/Bristol area","530","490","35520","33300"
"In post","2021","Undeclared","Female","Greater Manchester","370","330","29950","27570"
"In post","2021","Undeclared","Female","Hampshire and Isle of Wight","290","260","30890","27570"
"In post","2021","Undeclared","Female","Herefordshire, Worcestershire and Warwickshire","60","60","27930","27570"
"In post","2021","Undeclared","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Female","Inner London - East","520","470","37610","31880"
"In post","2021","Undeclared","Female","Inner London - West","930","890","44290","40050"
"In post","2021","Undeclared","Female","Kent","190","170","28660","27370"
"In post","2021","Undeclared","Female","Lancashire","260","220","28000","27130"
"In post","2021","Undeclared","Female","Leicestershire, Rutland and Northamptonshire","130","110","25890","25310"
"In post","2021","Undeclared","Female","Lincolnshire","50","40","[c]","[c]"
"In post","2021","Undeclared","Female","Merseyside","300","250","28240","26290"
"In post","2021","Undeclared","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Female","North Yorkshire","70","60","33140","31620"
"In post","2021","Undeclared","Female","Northern Ireland","40","30","[c]","[c]"
"In post","2021","Undeclared","Female","Northumberland and Tyne and Wear","310","260","27310","24240"
"In post","2021","Undeclared","Female","Outer London - East and North East","120","110","29950","31060"
"In post","2021","Undeclared","Female","Outer London - South","290","270","34740","31180"
"In post","2021","Undeclared","Female","Outer London - West and North West","280","240","33670","31060"
"In post","2021","Undeclared","Female","Overseas","60","60","[c]","[c]"
"In post","2021","Undeclared","Female","Shropshire and Staffordshire","110","100","28150","27130"
"In post","2021","Undeclared","Female","South Yorkshire","170","150","30850","27570"
"In post","2021","Undeclared","Female","Southern Scotland","70","60","30360","26510"
"In post","2021","Undeclared","Female","Surrey, East and West Sussex","200","170","30830","27570"
"In post","2021","Undeclared","Female","Tees Valley and Durham","120","100","27070","25560"
"In post","2021","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Female","West Central Scotland","270","230","28790","26120"
"In post","2021","Undeclared","Female","West Midlands","450","380","29530","27570"
"In post","2021","Undeclared","Female","West Wales and The Valleys","280","250","27460","26470"
"In post","2021","Undeclared","Female","West Yorkshire","290","250","29680","27570"
"In post","2021","Undeclared","Male","Bedfordshire and Hertfordshire","120","110","34730","31760"
"In post","2021","Undeclared","Male","Berkshire, Buckinghamshire and Oxfordshire","280","270","35660","33520"
"In post","2021","Undeclared","Male","Cheshire","70","70","34530","32770"
"In post","2021","Undeclared","Male","Cornwall and Isles of Scilly","40","40","[c]","[c]"
"In post","2021","Undeclared","Male","Cumbria","60","60","33560","30070"
"In post","2021","Undeclared","Male","Derbyshire and Nottinghamshire","270","260","31900","28910"
"In post","2021","Undeclared","Male","Devon","260","250","34820","33100"
"In post","2021","Undeclared","Male","Dorset and Somerset","170","170","32730","31990"
"In post","2021","Undeclared","Male","East Anglia","370","350","31600","29150"
"In post","2021","Undeclared","Male","East Wales","390","370","34840","31810"
"In post","2021","Undeclared","Male","East Yorkshire and Northern Lincolnshire","110","110","29840","27570"
"In post","2021","Undeclared","Male","Eastern Scotland","400","370","35930","33650"
"In post","2021","Undeclared","Male","Essex","180","170","32530","30890"
"In post","2021","Undeclared","Male","Gloucestershire, Wiltshire and Bath/Bristol area","1170","1140","40430","38820"
"In post","2021","Undeclared","Male","Greater Manchester","420","400","33360","30830"
"In post","2021","Undeclared","Male","Hampshire and Isle of Wight","570","550","36990","35200"
"In post","2021","Undeclared","Male","Herefordshire, Worcestershire and Warwickshire","80","80","30100","29980"
"In post","2021","Undeclared","Male","Highlands and Islands","50","40","[c]","[c]"
"In post","2021","Undeclared","Male","Inner London - East","410","390","44040","37710"
"In post","2021","Undeclared","Male","Inner London - West","1400","1380","48280","44910"
"In post","2021","Undeclared","Male","Kent","320","300","31140","28600"
"In post","2021","Undeclared","Male","Lancashire","270","250","29140","27570"
"In post","2021","Undeclared","Male","Leicestershire, Rutland and Northamptonshire","150","140","28650","27570"
"In post","2021","Undeclared","Male","Lincolnshire","90","90","31450","29200"
"In post","2021","Undeclared","Male","Merseyside","390","360","31050","27570"
"In post","2021","Undeclared","Male","North Eastern Scotland","50","50","[c]","[c]"
"In post","2021","Undeclared","Male","North Yorkshire","130","130","32670","29530"
"In post","2021","Undeclared","Male","Northern Ireland","60","60","29070","25710"
"In post","2021","Undeclared","Male","Northumberland and Tyne and Wear","490","460","30530","27380"
"In post","2021","Undeclared","Male","Outer London - East and North East","100","100","32160","31060"
"In post","2021","Undeclared","Male","Outer London - South","290","280","40960","37290"
"In post","2021","Undeclared","Male","Outer London - West and North West","320","300","35810","31060"
"In post","2021","Undeclared","Male","Overseas","140","140","48960","42030"
"In post","2021","Undeclared","Male","Shropshire and Staffordshire","160","150","31270","27680"
"In post","2021","Undeclared","Male","South Yorkshire","250","240","32940","29860"
"In post","2021","Undeclared","Male","Southern Scotland","90","80","29420","27680"
"In post","2021","Undeclared","Male","Surrey, East and West Sussex","240","220","31220","28350"
"In post","2021","Undeclared","Male","Tees Valley and Durham","120","120","29830","27570"
"In post","2021","Undeclared","Male","Unknown","40","40","[c]","[c]"
"In post","2021","Undeclared","Male","West Central Scotland","430","410","32320","30930"
"In post","2021","Undeclared","Male","West Midlands","410","390","31670","27570"
"In post","2021","Undeclared","Male","West Wales and The Valleys","360","340","32020","27570"
"In post","2021","Undeclared","Male","West Yorkshire","330","310","31220","27570"
"In post","2021","Unknown","Female","Bedfordshire and Hertfordshire","220","200","29050","27850"
"In post","2021","Unknown","Female","Berkshire, Buckinghamshire and Oxfordshire","480","450","30830","27850"
"In post","2021","Unknown","Female","Cheshire","220","200","28500","27570"
"In post","2021","Unknown","Female","Cornwall and Isles of Scilly","90","80","26220","21010"
"In post","2021","Unknown","Female","Cumbria","180","160","24860","21050"
"In post","2021","Unknown","Female","Derbyshire and Nottinghamshire","880","810","27500","25560"
"In post","2021","Unknown","Female","Devon","490","430","26520","22350"
"In post","2021","Unknown","Female","Dorset and Somerset","210","190","28330","26740"
