"Status","Year","Function_of_post","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Lancashire","Unknown","30","30","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","Commercial","40","40","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Merseyside","Commercial","230","220","36000","34800"
"In post","2021","Commercial","Merseyside","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Merseyside","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Merseyside","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Merseyside","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Merseyside","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Merseyside","Unknown","80","80","62530","55500"
"In post","2021","Commercial","North Eastern Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","Commercial","60","50","41100","38180"
"In post","2021","Commercial","North Yorkshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - South","Commercial","110","100","44730","44250"
"In post","2021","Commercial","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","Commercial","70","60","36230","29460"
"In post","2021","Commercial","Outer London - West and North West","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Commercial","40","30","[c]","[c]"
"In post","2021","Commercial","Overseas","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Shropshire and Staffordshire","Commercial","100","100","39530","34800"
"In post","2021","Commercial","Shropshire and Staffordshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Shropshire and Staffordshire","Operational Delivery","40","40","[c]","[c]"
"In post","2021","Commercial","Shropshire and Staffordshire","Property","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Yorkshire","Commercial","70","70","38680","38000"
"In post","2021","Commercial","South Yorkshire","Unknown","40","40","[c]","[c]"
"In post","2021","Commercial","Southern Scotland","Commercial","70","70","40210","39630"
"In post","2021","Commercial","Southern Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Southern Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Southern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Surrey, East and West Sussex","Commercial","40","40","[c]","[c]"
"In post","2021","Commercial","Surrey, East and West Sussex","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Surrey, East and West Sussex","Operational Delivery","30","30","[c]","[c]"
"In post","2021","Commercial","Surrey, East and West Sussex","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Surrey, East and West Sussex","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tees Valley and Durham","Commercial","40","40","[c]","[c]"
"In post","2021","Commercial","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Central Scotland","Commercial","110","110","34650","33300"
"In post","2021","Commercial","West Central Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Central Scotland","Other","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Central Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands","Commercial","100","90","39240","38000"
"In post","2021","Commercial","West Midlands","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Wales and The Valleys","Commercial","170","160","33380","31040"
"In post","2021","Commercial","West Wales and The Valleys","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Wales and The Valleys","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Yorkshire","Commercial","170","170","40790","36820"
"In post","2021","Commercial","West Yorkshire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Yorkshire","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Yorkshire","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Yorkshire","Unknown","60","60","67060","64500"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Communications","80","80","32450","31200"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Other","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cheshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cumbria","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cumbria","Operational Delivery","60","60","27240","25580"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Communications","80","80","37020","36780"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Operational Delivery","110","110","28890","25560"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Tax","210","210","27410","25560"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Unknown","80","80","28310","25560"
"In post","2021","Communications","Devon","Communications","50","50","[c]","[c]"
"In post","2021","Communications","Devon","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon","Other","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Communications","40","40","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Communications","50","40","[c]","[c]"
"In post","2021","Communications","East Anglia","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Other","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Communications","120","110","37810","35640"
"In post","2021","Communications","East Wales","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Operational Delivery","210","200","30120","31810"
"In post","2021","Communications","East Wales","Tax","530","500","27260","25560"
"In post","2021","Communications","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Communications","40","40","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Operational Delivery","40","40","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Tax","50","50","28350","28130"
"In post","2021","Communications","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex","Other","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","190","180","36280","34290"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Other","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester","Communications","80","80","34240","31750"
"In post","2021","Communications","Greater Manchester","Operational Delivery","130","120","30280","31810"
"In post","2021","Communications","Greater Manchester","Tax","200","200","27380","25560"
"In post","2021","Communications","Greater Manchester","Unknown","100","100","28980","26980"
"In post","2021","Communications","Hampshire and Isle of Wight","Communications","190","180","33120","31560"
"In post","2021","Communications","Hampshire and Isle of Wight","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hampshire and Isle of Wight","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hampshire and Isle of Wight","Other","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","Communications","210","200","47650","41840"
"In post","2021","Communications","Inner London - East","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","Other","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - West","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - West","Communications","1520","1490","46230","42500"
"In post","2021","Communications","Inner London - West","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - West","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - West","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - West","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - West","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - West","Operational Delivery","60","60","48490","36480"
"In post","2021","Communications","Inner London - West","Other","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - West","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - West","Unknown","340","340","48050","43080"
"In post","2021","Communications","Kent","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","Communications","70","70","39810","36780"
"In post","2021","Communications","Merseyside","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","Other","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","Tax","[c]","[c]","[c]","[c]"
