"Status","Year","Profession_of_post","Sexual_orientation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Property","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Undeclared","Declared disabled","70","60","38320","33630"
"In post","2021","Property","Undeclared","Declared non-disabled","380","360","37110","33300"
"In post","2021","Property","Undeclared","Undeclared","250","240","37930","34690"
"In post","2021","Property","Undeclared","Unknown","60","60","34710","33300"
"In post","2021","Property","Unknown","Declared disabled","40","30","[c]","[c]"
"In post","2021","Property","Unknown","Declared non-disabled","330","310","36780","33300"
"In post","2021","Property","Unknown","Undeclared","90","80","36910","33280"
"In post","2021","Property","Unknown","Unknown","710","680","32400","29450"
"In post","2021","Psychology","Heterosexual / straight","Declared disabled","90","80","33760","30450"
"In post","2021","Psychology","Heterosexual / straight","Declared non-disabled","880","840","35770","30450"
"In post","2021","Psychology","Heterosexual / straight","Undeclared","70","60","38120","31180"
"In post","2021","Psychology","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","LGBO","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Psychology","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Undeclared","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Psychology","Undeclared","Undeclared","40","40","[c]","[c]"
"In post","2021","Psychology","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Unknown","Declared non-disabled","50","40","42300","41740"
"In post","2021","Psychology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Unknown","Unknown","130","120","33730","30690"
"In post","2021","Science and Engineering","Heterosexual / straight","Declared disabled","810","780","36660","35120"
"In post","2021","Science and Engineering","Heterosexual / straight","Declared non-disabled","7160","6880","38410","37210"
"In post","2021","Science and Engineering","Heterosexual / straight","Undeclared","330","320","38190","35890"
"In post","2021","Science and Engineering","Heterosexual / straight","Unknown","590","570","40420","38070"
"In post","2021","Science and Engineering","LGBO","Declared disabled","80","80","36130","30930"
"In post","2021","Science and Engineering","LGBO","Declared non-disabled","300","290","35810","31600"
"In post","2021","Science and Engineering","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Undeclared","Declared disabled","120","120","37530","37290"
"In post","2021","Science and Engineering","Undeclared","Declared non-disabled","750","710","39620","37320"
"In post","2021","Science and Engineering","Undeclared","Undeclared","570","540","38770","37360"
"In post","2021","Science and Engineering","Undeclared","Unknown","130","130","44450","42150"
"In post","2021","Science and Engineering","Unknown","Declared disabled","100","100","37290","36490"
"In post","2021","Science and Engineering","Unknown","Declared non-disabled","1380","1300","40450","39650"
"In post","2021","Science and Engineering","Unknown","Undeclared","140","130","41350","44290"
"In post","2021","Science and Engineering","Unknown","Unknown","1590","1520","39220","37320"
"In post","2021","Security","Heterosexual / straight","Declared disabled","450","430","31220","28070"
"In post","2021","Security","Heterosexual / straight","Declared non-disabled","4450","4360","30740","26670"
"In post","2021","Security","Heterosexual / straight","Undeclared","290","280","31640","27420"
"In post","2021","Security","Heterosexual / straight","Unknown","700","690","30750","28170"
"In post","2021","Security","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Security","LGBO","Declared non-disabled","150","150","32380","30120"
"In post","2021","Security","LGBO","Undeclared","30","30","[c]","[c]"
"In post","2021","Security","LGBO","Unknown","40","40","[c]","[c]"
"In post","2021","Security","Undeclared","Declared disabled","90","80","34850","37130"
"In post","2021","Security","Undeclared","Declared non-disabled","420","400","33630","35360"
"In post","2021","Security","Undeclared","Undeclared","310","300","35440","39070"
"In post","2021","Security","Undeclared","Unknown","130","130","34840","39070"
"In post","2021","Security","Unknown","Declared disabled","30","30","[c]","[c]"
"In post","2021","Security","Unknown","Declared non-disabled","210","210","34640","34290"
"In post","2021","Security","Unknown","Undeclared","60","60","39830","38910"
"In post","2021","Security","Unknown","Unknown","930","920","31030","28090"
"In post","2021","Social Research","Heterosexual / straight","Declared disabled","70","70","42710","39460"
"In post","2021","Social Research","Heterosexual / straight","Declared non-disabled","630","600","45180","44580"
"In post","2021","Social Research","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Heterosexual / straight","Unknown","140","130","35040","32540"
"In post","2021","Social Research","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","LGBO","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Social Research","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Undeclared","Declared non-disabled","40","30","[c]","[c]"
"In post","2021","Social Research","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Unknown","Declared non-disabled","40","30","[c]","[c]"
"In post","2021","Social Research","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Unknown","Unknown","120","120","37720","36160"
"In post","2021","Statistics","Heterosexual / straight","Declared disabled","130","120","43760","39140"
"In post","2021","Statistics","Heterosexual / straight","Declared non-disabled","1090","1050","44720","41760"
"In post","2021","Statistics","Heterosexual / straight","Undeclared","40","30","[c]","[c]"
"In post","2021","Statistics","Heterosexual / straight","Unknown","140","140","40810","37020"
"In post","2021","Statistics","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","LGBO","Declared non-disabled","100","90","41320","37220"
"In post","2021","Statistics","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Undeclared","Declared non-disabled","90","80","41690","36160"
"In post","2021","Statistics","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Unknown","Declared non-disabled","80","70","46420","43740"
"In post","2021","Statistics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Unknown","Unknown","240","230","39010","36160"
"In post","2021","Tax","Heterosexual / straight","Declared disabled","990","920","35250","31810"
"In post","2021","Tax","Heterosexual / straight","Declared non-disabled","7970","7520","35760","31810"
"In post","2021","Tax","Heterosexual / straight","Undeclared","230","220","35370","31810"
"In post","2021","Tax","Heterosexual / straight","Unknown","410","380","34510","31810"
"In post","2021","Tax","LGBO","Declared disabled","120","110","34200","31810"
"In post","2021","Tax","LGBO","Declared non-disabled","470","460","33210","31810"
"In post","2021","Tax","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Tax","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Undeclared","Declared disabled","130","120","36630","31870"
"In post","2021","Tax","Undeclared","Declared non-disabled","560","520","37410","31870"
"In post","2021","Tax","Undeclared","Undeclared","550","510","39370","35000"
"In post","2021","Tax","Undeclared","Unknown","90","80","37060","32520"
"In post","2021","Tax","Unknown","Declared disabled","130","110","34560","32100"
"In post","2021","Tax","Unknown","Declared non-disabled","750","680","35200","31810"
"In post","2021","Tax","Unknown","Undeclared","60","60","38920","35000"
"In post","2021","Tax","Unknown","Unknown","5300","5070","27630","25560"
"In post","2021","Unknown","Heterosexual / straight","Declared disabled","12620","11210","28750","27570"
"In post","2021","Unknown","Heterosexual / straight","Declared non-disabled","57460","52920","31110","27570"
"In post","2021","Unknown","Heterosexual / straight","Undeclared","2580","2410","29120","27570"
"In post","2021","Unknown","Heterosexual / straight","Unknown","2330","2220","39820","34550"
"In post","2021","Unknown","LGBO","Declared disabled","1390","1320","29910","27570"
"In post","2021","Unknown","LGBO","Declared non-disabled","3210","3110","31290","27570"
"In post","2021","Unknown","LGBO","Undeclared","230","220","29530","27570"
"In post","2021","Unknown","LGBO","Unknown","140","140","37160","32190"
"In post","2021","Unknown","Undeclared","Declared disabled","1800","1580","27950","27570"
"In post","2021","Unknown","Undeclared","Declared non-disabled","5530","4960","29530","27570"
"In post","2021","Unknown","Undeclared","Undeclared","1180","1120","31160","27570"
"In post","2021","Unknown","Undeclared","Unknown","190","180","40150","35110"
"In post","2021","Unknown","Unknown","Declared disabled","1680","1430","26980","27570"
"In post","2021","Unknown","Unknown","Declared non-disabled","18220","15670","28220","27570"
"In post","2021","Unknown","Unknown","Undeclared","870","780","28510","27570"
"In post","2021","Unknown","Unknown","Unknown","11220","10880","36830","29290"
"In post","2021","Veterinarian","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Heterosexual / straight","Declared non-disabled","240","230","45570","44640"
"In post","2021","Veterinarian","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Undeclared","Declared non-disabled","50","50","46640","46270"
"In post","2021","Veterinarian","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Unknown","Declared non-disabled","40","30","[c]","[c]"
"In post","2021","Veterinarian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Unknown","Unknown","30","30","[c]","[c]"
"In post","2022","Commercial","Heterosexual / straight","Declared disabled","440","420","39090","37510"
"In post","2022","Commercial","Heterosexual / straight","Declared non-disabled","3310","3190","40540","37400"
"In post","2022","Commercial","Heterosexual / straight","Undeclared","170","170","42210","37580"
"In post","2022","Commercial","Heterosexual / straight","Unknown","520","510","39020","36810"
"In post","2022","Commercial","LGBO","Declared disabled","50","50","[c]","[c]"
"In post","2022","Commercial","LGBO","Declared non-disabled","150","150","37990","34000"
"In post","2022","Commercial","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","LGBO","Unknown","40","40","[c]","[c]"
"In post","2022","Commercial","Undeclared","Declared disabled","60","60","38210","37400"
"In post","2022","Commercial","Undeclared","Declared non-disabled","280","270","39430","36970"
"In post","2022","Commercial","Undeclared","Undeclared","130","130","42240","40520"
"In post","2022","Commercial","Undeclared","Unknown","170","170","44520","40650"
"In post","2022","Commercial","Unknown","Declared disabled","40","40","[c]","[c]"
"In post","2022","Commercial","Unknown","Declared non-disabled","250","240","37010","34290"
"In post","2022","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
