"Status","Year","Organisation","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Crown Prosecution Service","Male","West Midlands","160","160","43130","40420"
"In post","2021","Crown Prosecution Service","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Male","West Yorkshire","140","140","43480","43800"
"In post","2021","Crown Prosecution Service Inspectorate","Female","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Male","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Female","Inner London - West","40","40","[c]","[c]"
"In post","2021","Debt Management Office","Male","Inner London - West","80","70","63150","58810"
"In post","2021","Defence Electronics and Components Agency","Female","East Wales","70","60","28350","26060"
"In post","2021","Defence Electronics and Components Agency","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Male","East Wales","310","300","28940","28750"
"In post","2021","Defence Electronics and Components Agency","Male","Shropshire and Staffordshire","60","50","25890","25950"
"In post","2021","Defence Equipment and Support","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Berkshire, Buckinghamshire and Oxfordshire","50","50","30910","28530"
"In post","2021","Defence Equipment and Support","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Dorset and Somerset","130","120","32540","32090"
"In post","2021","Defence Equipment and Support","Female","East Anglia","40","40","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Gloucestershire, Wiltshire and Bath/Bristol area","3010","2810","35020","32610"
"In post","2021","Defence Equipment and Support","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Hampshire and Isle of Wight","80","70","28290","26490"
"In post","2021","Defence Equipment and Support","Female","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Lincolnshire","70","70","34220","33300"
"In post","2021","Defence Equipment and Support","Female","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Outer London - West and North West","40","40","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Southern Scotland","40","40","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Male","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"In post","2021","Defence Equipment and Support","Male","Berkshire, Buckinghamshire and Oxfordshire","80","80","39180","37260"
"In post","2021","Defence Equipment and Support","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Male","Cumbria","70","70","24130","21610"
"In post","2021","Defence Equipment and Support","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Male","Devon","80","80","27180","22080"
"In post","2021","Defence Equipment and Support","Male","Dorset and Somerset","240","230","35800","35110"
"In post","2021","Defence Equipment and Support","Male","East Anglia","120","110","35190","33710"
"In post","2021","Defence Equipment and Support","Male","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Male","Eastern Scotland","60","60","35580","35950"
"In post","2021","Defence Equipment and Support","Male","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Male","Gloucestershire, Wiltshire and Bath/Bristol area","5170","5090","39850","38150"
"In post","2021","Defence Equipment and Support","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Male","Hampshire and Isle of Wight","250","250","27230","24630"
"In post","2021","Defence Equipment and Support","Male","Herefordshire, Worcestershire and Warwickshire","110","110","24210","21430"
"In post","2021","Defence Equipment and Support","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Male","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Male","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Male","Lincolnshire","140","140","36760","35630"
"In post","2021","Defence Equipment and Support","Male","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Male","Outer London - West and North West","140","140","23560","20570"
"In post","2021","Defence Equipment and Support","Male","Overseas","30","30","[c]","[c]"
"In post","2021","Defence Equipment and Support","Male","Shropshire and Staffordshire","40","30","[c]","[c]"
"In post","2021","Defence Equipment and Support","Male","Southern Scotland","210","200","25470","24830"
"In post","2021","Defence Equipment and Support","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Male","West Central Scotland","150","150","32410","30820"
"In post","2021","Defence Equipment and Support","Male","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Female","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Female","Gloucestershire, Wiltshire and Bath/Bristol area","1030","970","37810","37320"
"In post","2021","Defence Science and Technology Laboratory","Female","Hampshire and Isle of Wight","430","400","37970","37320"
"In post","2021","Defence Science and Technology Laboratory","Female","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Female","Kent","70","60","35070","37320"
"In post","2021","Defence Science and Technology Laboratory","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Male","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Male","Gloucestershire, Wiltshire and Bath/Bristol area","1640","1610","41150","37940"
"In post","2021","Defence Science and Technology Laboratory","Male","Hampshire and Isle of Wight","1010","980","43290","46080"
"In post","2021","Defence Science and Technology Laboratory","Male","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Male","Kent","190","180","40170","37800"
"In post","2021","Defence Science and Technology Laboratory","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","East Wales","50","50","32820","26900"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Inner London - West","2340","2260","48330","47190"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","North Eastern Scotland","60","50","45750","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","West Midlands","80","80","39300","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Inner London - West","2500","2470","50640","53380"
