"Status","Year","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for International Trade","Human Resources","Male","40","40","[c]","[c]"
"In post","2021","Department for International Trade","International Trade","Female","570","560","47260","48220"
"In post","2021","Department for International Trade","International Trade","Male","730","730","49150","51710"
"In post","2021","Department for International Trade","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Operational Delivery","Female","50","50","35070","32120"
"In post","2021","Department for International Trade","Operational Delivery","Male","60","60","38100","32120"
"In post","2021","Department for International Trade","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Other","Female","100","100","37230","32120"
"In post","2021","Department for International Trade","Other","Male","80","80","42320","34940"
"In post","2021","Department for International Trade","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Policy","Female","100","100","44780","38540"
"In post","2021","Department for International Trade","Policy","Male","120","120","46330","40140"
"In post","2021","Department for International Trade","Project Delivery","Female","30","30","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","Male","40","40","[c]","[c]"
"In post","2021","Department for International Trade","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Commercial","Female","150","130","36710","32180"
"In post","2021","Department for Transport","Commercial","Male","140","140","40960","35430"
"In post","2021","Department for Transport","Communications","Female","170","160","36680","33350"
"In post","2021","Department for Transport","Communications","Male","120","120","39500","36410"
"In post","2021","Department for Transport","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Counter Fraud","Male","40","40","[c]","[c]"
"In post","2021","Department for Transport","Digital, Data and Technology","Female","330","320","35620","32180"
"In post","2021","Department for Transport","Digital, Data and Technology","Male","830","820","40870","39040"
"In post","2021","Department for Transport","Economics","Female","60","60","48160","54110"
"In post","2021","Department for Transport","Economics","Male","110","110","47520","54110"
"In post","2021","Department for Transport","Finance","Female","230","220","37900","33350"
"In post","2021","Department for Transport","Finance","Male","240","240","44220","42480"
"In post","2021","Department for Transport","Human Resources","Female","290","270","37440","33350"
"In post","2021","Department for Transport","Human Resources","Male","110","110","36730","33130"
"In post","2021","Department for Transport","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Female","40","40","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Male","40","40","[c]","[c]"
"In post","2021","Department for Transport","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Medicine","Female","40","30","[c]","[c]"
"In post","2021","Department for Transport","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Female","4330","3620","23440","21590"
"In post","2021","Department for Transport","Operational Delivery","Male","4980","4760","28260","26780"
"In post","2021","Department for Transport","Operational Research","Female","40","30","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Male","40","30","[c]","[c]"
"In post","2021","Department for Transport","Other","Female","250","240","35430","30540"
"In post","2021","Department for Transport","Other","Male","280","260","47850","33390"
"In post","2021","Department for Transport","Policy","Female","610","580","43210","40080"
"In post","2021","Department for Transport","Policy","Male","760","750","45520","42520"
"In post","2021","Department for Transport","Project Delivery","Female","300","290","46250","42470"
"In post","2021","Department for Transport","Project Delivery","Male","350","340","52190","49360"
"In post","2021","Department for Transport","Property","Female","80","70","31200","26780"
"In post","2021","Department for Transport","Property","Male","80","80","35580","31860"
"In post","2021","Department for Transport","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Science and Engineering","Male","130","130","45440","43360"
"In post","2021","Department for Transport","Security","Female","100","90","40990","37220"
"In post","2021","Department for Transport","Security","Male","190","190","38070","35980"
"In post","2021","Department for Transport","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Statistics","Female","60","50","45950","42890"
"In post","2021","Department for Transport","Statistics","Male","60","60","44270","42470"
"In post","2021","Department for Transport","Unknown","Female","100","90","48650","42470"
"In post","2021","Department for Transport","Unknown","Male","110","110","56500","54110"
"In post","2021","Department for Work and Pensions","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","Male","40","40","[c]","[c]"
"In post","2021","Department for Work and Pensions","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Human Resources","Female","30","30","[c]","[c]"
"In post","2021","Department for Work and Pensions","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Female","880","800","37610","31710"
"In post","2021","Department for Work and Pensions","Operational Delivery","Male","840","820","50450","46320"
"In post","2021","Department for Work and Pensions","Policy","Female","50","40","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","Male","40","30","[c]","[c]"
"In post","2021","Department for Work and Pensions","Project Delivery","Female","30","30","[c]","[c]"
"In post","2021","Department for Work and Pensions","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Female","210","190","38210","35910"
"In post","2021","Department for Work and Pensions","Science and Engineering","Male","250","240","41820","39390"
"In post","2021","Department for Work and Pensions","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Unknown","Female","59540","51290","27230","27570"
"In post","2021","Department for Work and Pensions","Unknown","Male","31410","30130","28440","27570"
