"Status","Year","Organisation","Age","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Charity Commission","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","30-39","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","30-39","White","70","70","33170","29160"
"In post","2021","Charity Commission","40-49","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","40-49","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","40-49","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","40-49","White","100","100","34890","29250"
"In post","2021","Charity Commission","50-59","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","50-59","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","50-59","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","50-59","White","100","90","36450","30550"
"In post","2021","Charity Commission","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","60-64","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","60-64","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","60-64","White","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","65+","Black","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","65+","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","65+","White","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","16-19","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","16-19","Black","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","16-19","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","16-19","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","16-19","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","16-19","White","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","20-29","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","20-29","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","20-29","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","20-29","Unknown","40","40","[c]","[c]"
"In post","2021","Companies House","20-29","White","80","80","26410","24500"
"In post","2021","Companies House","30-39","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","30-39","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","30-39","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","30-39","Unknown","30","30","[c]","[c]"
"In post","2021","Companies House","30-39","White","180","170","30770","27460"
"In post","2021","Companies House","40-49","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","40-49","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","40-49","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","40-49","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","40-49","White","220","200","34590","30660"
"In post","2021","Companies House","50-59","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","50-59","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","50-59","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","50-59","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","50-59","White","280","260","31510","27460"
"In post","2021","Companies House","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","60-64","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","60-64","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","60-64","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","60-64","White","90","70","28060","22490"
"In post","2021","Companies House","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","65+","Black","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","65+","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","65+","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","65+","White","30","20","[c]","[c]"
"In post","2021","Competition and Markets Authority","20-29","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","20-29","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","20-29","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","20-29","White","100","100","40270","34570"
"In post","2021","Competition and Markets Authority","30-39","Asian","50","40","[c]","[c]"
"In post","2021","Competition and Markets Authority","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","30-39","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","30-39","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","30-39","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","30-39","White","200","190","63820","59880"
"In post","2021","Competition and Markets Authority","40-49","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","40-49","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","40-49","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","40-49","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","40-49","White","150","140","74330","74480"
"In post","2021","Competition and Markets Authority","50-59","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","50-59","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","50-59","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","50-59","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","50-59","White","110","100","69850","61570"
"In post","2021","Competition and Markets Authority","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","60-64","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","60-64","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","60-64","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","60-64","White","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","65+","Black","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","65+","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","65+","White","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","20-29","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","20-29","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","20-29","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","20-29","White","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","30-39","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","30-39","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","30-39","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","30-39","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","30-39","White","60","50","25780","22710"
"In post","2021","Criminal Injuries Compensation Authority","40-49","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","40-49","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","40-49","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","40-49","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","40-49","White","60","50","26430","22570"
"In post","2021","Criminal Injuries Compensation Authority","50-59","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","50-59","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","50-59","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","50-59","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","50-59","White","80","70","28750","24690"
"In post","2021","Criminal Injuries Compensation Authority","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","60-64","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","60-64","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","60-64","White","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","65+","Black","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","65+","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","65+","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","65+","White","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","16-19","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","16-19","Black","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","16-19","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","16-19","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
