"Status","Year","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Undeclared","90","80","29550","27570"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Unknown","970","950","28260","24880"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","1270","1220","27400","26130"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","120","120","26470","26450"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","90","80","28970","26590"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","660","620","26490","25000"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","660","640","25300","23140"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","50","50","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","50","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","300","280","24280","23140"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","Heterosexual / straight","340","330","27340","25710"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","Unknown","70","70","27100","26130"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","480","470","29440","28140"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Unknown","210","200","27870","26130"
"New entrant CS","2022","East of England","East Anglia","Heterosexual / straight","1100","1060","26780","24800"
"New entrant CS","2022","East of England","East Anglia","LGBO","100","90","25550","23140"
"New entrant CS","2022","East of England","East Anglia","Undeclared","80","80","27750","25240"
"New entrant CS","2022","East of England","East Anglia","Unknown","480","450","27300","24880"
"New entrant CS","2022","East of England","Essex","Heterosexual / straight","450","430","28920","24920"
"New entrant CS","2022","East of England","Essex","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","East of England","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Essex","Unknown","270","250","26540","24880"
"New entrant CS","2022","London","Inner London - East","Heterosexual / straight","1820","1780","37750","32310"
"New entrant CS","2022","London","Inner London - East","LGBO","200","190","38110","33120"
"New entrant CS","2022","London","Inner London - East","Undeclared","200","200","39530","33700"
"New entrant CS","2022","London","Inner London - East","Unknown","650","630","35270","31020"
"New entrant CS","2022","London","Inner London - West","Heterosexual / straight","3960","3890","38030","33570"
"New entrant CS","2022","London","Inner London - West","LGBO","570","560","36630","33570"
"New entrant CS","2022","London","Inner London - West","Undeclared","730","560","37290","32790"
"New entrant CS","2022","London","Inner London - West","Unknown","2510","2480","37650","32560"
"New entrant CS","2022","London","Outer London - East and North East","Heterosexual / straight","440","430","30650","31060"
"New entrant CS","2022","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Outer London - East and North East","Unknown","210","200","28930","29020"
"New entrant CS","2022","London","Outer London - South","Heterosexual / straight","530","510","33440","31060"
"New entrant CS","2022","London","Outer London - South","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","London","Outer London - South","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","London","Outer London - South","Unknown","550","540","34440","30600"
"New entrant CS","2022","London","Outer London - West and North West","Heterosexual / straight","710","670","31300","31020"
"New entrant CS","2022","London","Outer London - West and North West","LGBO","70","70","29990","31060"
"New entrant CS","2022","London","Outer London - West and North West","Undeclared","90","80","32090","28150"
"New entrant CS","2022","London","Outer London - West and North West","Unknown","400","390","29760","28650"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","1770","1730","26610","23170"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","LGBO","210","210","24850","21260"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Undeclared","90","90","26280","21300"
"New entrant CS","2022","North East (England)","Northumberland, and Tyne and Wear","Unknown","920","880","25830","21840"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Heterosexual / straight","760","740","27220","24430"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","LGBO","70","70","26930","25060"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","North East (England)","Tees Valley and Durham","Unknown","350","340","25810","23140"
"New entrant CS","2022","North West (England)","Cheshire","Heterosexual / straight","350","330","29350","27110"
"New entrant CS","2022","North West (England)","Cheshire","LGBO","50","50","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","Unknown","180","170","25050","23140"
"New entrant CS","2022","North West (England)","Cumbria","Heterosexual / straight","180","170","28810","24920"
"New entrant CS","2022","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","Unknown","160","150","24100","21300"
"New entrant CS","2022","North West (England)","Greater Manchester","Heterosexual / straight","1860","1810","28980","26590"
"New entrant CS","2022","North West (England)","Greater Manchester","LGBO","240","230","28160","26240"
"New entrant CS","2022","North West (England)","Greater Manchester","Undeclared","120","120","28680","25060"
"New entrant CS","2022","North West (England)","Greater Manchester","Unknown","1220","1170","28810","26590"
"New entrant CS","2022","North West (England)","Lancashire","Heterosexual / straight","1040","1010","26070","23140"
"New entrant CS","2022","North West (England)","Lancashire","LGBO","100","100","24820","21300"
"New entrant CS","2022","North West (England)","Lancashire","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","Unknown","430","410","25580","23140"
"New entrant CS","2022","North West (England)","Merseyside","Heterosexual / straight","1570","1530","26260","24800"
"New entrant CS","2022","North West (England)","Merseyside","LGBO","180","180","24930","23320"
"New entrant CS","2022","North West (England)","Merseyside","Undeclared","100","90","26870","24840"
"New entrant CS","2022","North West (England)","Merseyside","Unknown","1010","970","25330","24800"
"New entrant CS","2022","Northern Ireland","Northern Ireland","Heterosexual / straight","290","280","29790","26590"
"New entrant CS","2022","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","Unknown","270","270","26030","21250"
"New entrant CS","2022","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","Heterosexual / straight","1620","1590","29540","27230"
"New entrant CS","2022","Scotland","Eastern Scotland","LGBO","240","240","28250","27110"
"New entrant CS","2022","Scotland","Eastern Scotland","Undeclared","110","110","30730","27230"
"New entrant CS","2022","Scotland","Eastern Scotland","Unknown","1320","1270","29500","26820"
"New entrant CS","2022","Scotland","Highlands and Islands","Heterosexual / straight","120","110","27630","27230"
"New entrant CS","2022","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","Heterosexual / straight","150","150","31190","27230"
"New entrant CS","2022","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","Unknown","100","90","28750","27230"
"New entrant CS","2022","Scotland","Southern Scotland","Heterosexual / straight","410","400","24780","21260"
"New entrant CS","2022","Scotland","Southern Scotland","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","Unknown","240","240","23820","22000"
"New entrant CS","2022","Scotland","West Central Scotland","Heterosexual / straight","1750","1710","29570","27230"
"New entrant CS","2022","Scotland","West Central Scotland","LGBO","250","240","27880","27230"
"New entrant CS","2022","Scotland","West Central Scotland","Undeclared","110","110","29170","27230"
"New entrant CS","2022","Scotland","West Central Scotland","Unknown","1050","1010","28200","24880"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","790","760","29690","28140"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","70","60","30520","28140"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","410","390","28010","26130"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","1080","1000","28920","26030"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","LGBO","90","90","26220","24800"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","Undeclared","80","70","31140","28140"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","Unknown","540","500","28330","25050"
"New entrant CS","2022","South East (England)","Kent","Heterosexual / straight","560","540","27030","24890"
"New entrant CS","2022","South East (England)","Kent","LGBO","50","50","[c]","[c]"
"New entrant CS","2022","South East (England)","Kent","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","South East (England)","Kent","Unknown","450","430","26100","24880"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","800","770","28800","26820"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","LGBO","100","100","28260","24950"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","Undeclared","70","70","31950","28140"
"New entrant CS","2022","South East (England)","Surrey, East and West Sussex","Unknown","360","320","29020","25770"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","180","170","25800","21260"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Cornwall and Isles of Scilly","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","Heterosexual / straight","570","550","28000","24260"
"New entrant CS","2022","South West (England)","Devon","LGBO","70","70","24540","21750"
"New entrant CS","2022","South West (England)","Devon","Undeclared","80","80","28850","24800"
"New entrant CS","2022","South West (England)","Devon","Unknown","300","290","25670","23140"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Heterosexual / straight","430","420","27260","24620"
"New entrant CS","2022","South West (England)","Dorset and Somerset","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Unknown","220","210","26400","23140"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","2210","2130","31550","28500"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","220","220","29000","26370"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","200","190","32110","28590"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","1100","1070","29090","26030"
"New entrant CS","2022","Unknown","Unknown","Heterosexual / straight","260","250","32040","28310"
"New entrant CS","2022","Unknown","Unknown","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Undeclared","70","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","510","480","27650","24920"
"New entrant CS","2022","Wales","East Wales","Heterosexual / straight","1600","1560","29090","25000"
"New entrant CS","2022","Wales","East Wales","LGBO","190","190","26850","24090"
"New entrant CS","2022","Wales","East Wales","Undeclared","110","110","30860","27570"
"New entrant CS","2022","Wales","East Wales","Unknown","640","620","26230","23170"
"New entrant CS","2022","Wales","West Wales and The Valleys","Heterosexual / straight","1040","1010","26180","22600"
"New entrant CS","2022","Wales","West Wales and The Valleys","LGBO","100","100","25550","21840"
"New entrant CS","2022","Wales","West Wales and The Valleys","Undeclared","50","40","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","Unknown","490","460","24000","21840"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","380","360","27470","26220"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","210","190","24950","23140"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","700","670","27730","24120"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","LGBO","60","60","24780","23140"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Unknown","290","280","27690","23170"
"New entrant CS","2022","West Midlands (England)","West Midlands","Heterosexual / straight","2070","2000","28900","26980"
"New entrant CS","2022","West Midlands (England)","West Midlands","LGBO","160","160","28260","25300"
"New entrant CS","2022","West Midlands (England)","West Midlands","Undeclared","160","150","30680","27570"
"New entrant CS","2022","West Midlands (England)","West Midlands","Unknown","1120","1060","27690","24880"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","370","360","25810","23140"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","180","170","24430","23140"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","400","390","32150","29180"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","LGBO","50","50","30470","26370"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Unknown","180","170","28660","24920"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","710","690","29000","27570"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","LGBO","70","70","27920","25000"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Unknown","400","380","28450","24880"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","1770","1700","29050","26590"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","LGBO","160","160","29870","26590"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Undeclared","240","160","31320","27750"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Unknown","1220","1160","28700","25120"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 10).","","","","","","",""
"FTE","Total full-time equivalent employment numbers (rounded to nearest 10).","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
