"Status","Year","Disability","Profession_of_post","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","International Trade","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","International Trade","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","International Trade","No function","780","760","47850","44990"
"In post","2021","Declared non-disabled","International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Knowledge and Information Management","Analysis","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Knowledge and Information Management","Commercial","450","430","32500","29200"
"In post","2021","Declared non-disabled","Knowledge and Information Management","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Knowledge and Information Management","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Knowledge and Information Management","Digital, Data & Technology","100","100","37110","35230"
"In post","2021","Declared non-disabled","Knowledge and Information Management","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Knowledge and Information Management","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Knowledge and Information Management","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Knowledge and Information Management","No function","640","610","38280","35570"
"In post","2021","Declared non-disabled","Knowledge and Information Management","Project Delivery","130","120","37130","36500"
"In post","2021","Declared non-disabled","Knowledge and Information Management","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Knowledge and Information Management","Security","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Knowledge and Information Management","Unknown","170","160","37880","37410"
"In post","2021","Declared non-disabled","Legal","Counter Fraud","1980","1900","31460","29570"
"In post","2021","Declared non-disabled","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","6030","5570","55280","54580"
"In post","2021","Declared non-disabled","Legal","No function","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","130","120","56540","60830"
"In post","2021","Declared non-disabled","Medicine","No function","250","210","95760","96510"
"In post","2021","Declared non-disabled","Medicine","Project Delivery","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Medicine","Unknown","1270","1150","45870","37890"
"In post","2021","Declared non-disabled","Operational Delivery","Analysis","360","340","32780","30130"
"In post","2021","Declared non-disabled","Operational Delivery","Commercial","330","320","44840","39880"
"In post","2021","Declared non-disabled","Operational Delivery","Communications","980","930","30820","28130"
"In post","2021","Declared non-disabled","Operational Delivery","Counter Fraud","1790","1650","30920","29570"
"In post","2021","Declared non-disabled","Operational Delivery","Debt","1980","1740","24550","21440"
"In post","2021","Declared non-disabled","Operational Delivery","Digital, Data & Technology","300","290","35130","31810"
"In post","2021","Declared non-disabled","Operational Delivery","Finance","540","500","29150","25560"
"In post","2021","Declared non-disabled","Operational Delivery","Grants Management","1680","1540","25350","21050"
"In post","2021","Declared non-disabled","Operational Delivery","Human Resources","610","560","30170","25650"
"In post","2021","Declared non-disabled","Operational Delivery","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Operational Delivery","Legal","2440","2240","28430","26970"
"In post","2021","Declared non-disabled","Operational Delivery","No function","77550","71380","29020","26470"
"In post","2021","Declared non-disabled","Operational Delivery","Project Delivery","1230","1160","36330","32470"
"In post","2021","Declared non-disabled","Operational Delivery","Property","890","820","30540","25500"
"In post","2021","Declared non-disabled","Operational Delivery","Security","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Operational Delivery","Unknown","22400","20530","28630","25630"
"In post","2021","Declared non-disabled","Operational Research","Analysis","430","420","44580","42280"
"In post","2021","Declared non-disabled","Operational Research","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Operational Research","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Operational Research","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Operational Research","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Operational Research","No function","210","200","44590","46080"
"In post","2021","Declared non-disabled","Operational Research","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Operational Research","Unknown","120","120","46630","42640"
"In post","2021","Declared non-disabled","Other","Analysis","160","150","68060","60510"
"In post","2021","Declared non-disabled","Other","Commercial","50","40","[c]","[c]"
"In post","2021","Declared non-disabled","Other","Communications","170","160","27020","22100"
"In post","2021","Declared non-disabled","Other","Counter Fraud","210","190","40390","35000"
"In post","2021","Declared non-disabled","Other","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other","Finance","100","100","47250","37660"
"In post","2021","Declared non-disabled","Other","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other","Legal","260","250","31190","27580"
"In post","2021","Declared non-disabled","Other","No function","1380","1340","42260","34710"
"In post","2021","Declared non-disabled","Other","Project Delivery","2410","2310","34370","30000"
"In post","2021","Declared non-disabled","Other","Property","70","60","39460","37300"
"In post","2021","Declared non-disabled","Other","Security","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other","Unknown","9250","8860","28130","22920"
"In post","2021","Declared non-disabled","Planning","No function","110","100","47930","42620"
"In post","2021","Declared non-disabled","Planning","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Planning","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Planning","Unknown","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","Planning Inspectors","No function","250","220","58270","58810"
"In post","2021","Declared non-disabled","Policy","Analysis","230","220","48500","46170"
"In post","2021","Declared non-disabled","Policy","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Policy","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Policy","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Policy","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Policy","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Policy","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Policy","Human Resources","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Policy","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Policy","Legal","50","50","[c]","[c]"
"In post","2021","Declared non-disabled","Policy","No function","13660","13300","47820","44230"
"In post","2021","Declared non-disabled","Policy","Project Delivery","1500","1440","52700","53240"
"In post","2021","Declared non-disabled","Policy","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Policy","Unknown","4130","3990","47690","43760"
"In post","2021","Declared non-disabled","Project Delivery","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Commercial","50","50","46850","43640"
"In post","2021","Declared non-disabled","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Finance","60","60","42470","39890"
"In post","2021","Declared non-disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","No function","160","160","41400","36740"
"In post","2021","Declared non-disabled","Project Delivery","Project Delivery","9930","9640","42440","39100"
"In post","2021","Declared non-disabled","Project Delivery","Property","50","50","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Security","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","1140","1110","45270","41970"
"In post","2021","Declared non-disabled","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","No function","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Project Delivery","220","220","51000","53420"
"In post","2021","Declared non-disabled","Property","Property","4450","4260","36440","33300"
"In post","2021","Declared non-disabled","Property","Unknown","120","120","43060","37410"
"In post","2021","Declared non-disabled","Psychology","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Psychology","No function","990","950","35840","30450"
"In post","2021","Declared non-disabled","Psychology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Science and Engineering","Analysis","420","400","34810","30220"
"In post","2021","Declared non-disabled","Science and Engineering","Commercial","80","80","40270","40310"
"In post","2021","Declared non-disabled","Science and Engineering","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Science and Engineering","Digital, Data & Technology","510","470","42950","40040"
"In post","2021","Declared non-disabled","Science and Engineering","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Science and Engineering","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Science and Engineering","No function","4590","4350","39810","37360"
"In post","2021","Declared non-disabled","Science and Engineering","Project Delivery","2400","2350","37660","36030"
"In post","2021","Declared non-disabled","Science and Engineering","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Science and Engineering","Security","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Science and Engineering","Unknown","1570","1530","36740","33300"
"In post","2021","Declared non-disabled","Security","Digital, Data & Technology","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","No function","140","130","47150","44030"
"In post","2021","Declared non-disabled","Security","Project Delivery","40","30","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Security","4720","4630","30610","26610"
"In post","2021","Declared non-disabled","Security","Unknown","280","270","30180","26160"
"In post","2021","Declared non-disabled","Social Research","Analysis","490","470","44400","40720"
"In post","2021","Declared non-disabled","Social Research","No function","30","30","[c]","[c]"
