"Status","Year","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Dudley","Unknown","140","120","24020","21010"
"In post","2021","Dudley","White","810","690","25390","26760"
"In post","2021","Dumfries and Galloway","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Black","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Unknown","130","110","27750","25870"
"In post","2021","Dumfries and Galloway","White","410","380","29820","27570"
"In post","2021","Durham CC","Asian","50","40","25090","21430"
"In post","2021","Durham CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","Mixed","50","40","[c]","[c]"
"In post","2021","Durham CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","Undeclared","110","100","28840","26330"
"In post","2021","Durham CC","Unknown","650","610","24500","22350"
"In post","2021","Durham CC","White","4710","4200","27330","25750"
"In post","2021","Ealing","Asian","190","180","31380","31060"
"In post","2021","Ealing","Black","90","90","31230","31060"
"In post","2021","Ealing","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Undeclared","40","40","[c]","[c]"
"In post","2021","Ealing","Unknown","50","40","[c]","[c]"
"In post","2021","Ealing","White","110","110","31750","31060"
"In post","2021","East Ayrshire and North Ayrshire mainland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Undeclared","40","30","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Unknown","100","100","23650","22820"
"In post","2021","East Ayrshire and North Ayrshire mainland","White","820","740","27040","27570"
"In post","2021","East Cumbria","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Undeclared","50","40","[c]","[c]"
"In post","2021","East Cumbria","Unknown","100","90","27100","21050"
"In post","2021","East Cumbria","White","790","710","27540","24920"
"In post","2021","East Derbyshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","White","350","300","26890","27570"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","120","110","32720","33480"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","430","420","29040","28410"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","White","1850","1760","30770","27570"
"In post","2021","East Kent","Asian","40","40","[c]","[c]"
"In post","2021","East Kent","Black","40","40","[c]","[c]"
"In post","2021","East Kent","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Kent","Mixed","50","50","28670","27370"
"In post","2021","East Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Kent","Undeclared","330","300","28890","27370"
"In post","2021","East Kent","Unknown","280","260","26820","24880"
"In post","2021","East Kent","White","3460","3180","28170","26590"
"In post","2021","East Lancashire","Asian","70","60","24680","27570"
"In post","2021","East Lancashire","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","Unknown","40","30","[c]","[c]"
"In post","2021","East Lancashire","White","350","320","26300","27570"
"In post","2021","East Lothian and Midlothian","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","White","100","90","27830","27570"
"In post","2021","East Merseyside","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Undeclared","40","40","[c]","[c]"
"In post","2021","East Merseyside","Unknown","80","80","27910","27570"
"In post","2021","East Merseyside","White","880","780","27690","27570"
"In post","2021","East Riding of Yorkshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Undeclared","70","60","30330","27680"
"In post","2021","East Riding of Yorkshire","Unknown","160","150","25660","24920"
"In post","2021","East Riding of Yorkshire","White","1620","1530","28840","26930"
"In post","2021","East Surrey","Asian","40","40","[c]","[c]"
"In post","2021","East Surrey","Black","90","90","32120","33570"
"In post","2021","East Surrey","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","Mixed","30","30","[c]","[c]"
"In post","2021","East Surrey","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","Unknown","150","150","31730","32510"
"In post","2021","East Surrey","White","640","600","34130","33590"
"In post","2021","East Sussex CC","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Sussex CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Sussex CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Sussex CC","Mixed","60","50","28540","27570"
"In post","2021","East Sussex CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Sussex CC","Undeclared","120","100","28090","27570"
"In post","2021","East Sussex CC","Unknown","180","160","25820","25850"
"In post","2021","East Sussex CC","White","1590","1430","26790","27570"
"In post","2021","Enfield","Asian","70","60","30170","31060"
"In post","2021","Enfield","Black","100","100","30350","31060"
"In post","2021","Enfield","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","Undeclared","40","30","[c]","[c]"
"In post","2021","Enfield","Unknown","40","30","[c]","[c]"
"In post","2021","Enfield","White","90","90","30120","31060"
"In post","2021","Essex Haven Gateway","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Black","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Undeclared","70","70","32360","30890"
"In post","2021","Essex Haven Gateway","Unknown","70","70","32520","26500"
"In post","2021","Essex Haven Gateway","White","930","870","31960","29290"
"In post","2021","Essex Thames Gateway","Asian","40","40","[c]","[c]"
"In post","2021","Essex Thames Gateway","Black","70","70","26680","24180"
"In post","2021","Essex Thames Gateway","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","Undeclared","60","50","26920","25110"
"In post","2021","Essex Thames Gateway","Unknown","70","70","25720","24180"
"In post","2021","Essex Thames Gateway","White","690","610","27990","29290"
"In post","2021","Falkirk","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Falkirk","Black","[c]","[c]","[c]","[c]"
"In post","2021","Falkirk","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Falkirk","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Falkirk","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Falkirk","Undeclared","70","70","29390","27570"
"In post","2021","Falkirk","Unknown","500","440","28040","27570"
"In post","2021","Falkirk","White","1220","1070","27330","26780"
"In post","2021","Fermanagh and Omagh","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","Black","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","White","[c]","[c]","[c]","[c]"
"In post","2021","Flintshire and Wrexham","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Flintshire and Wrexham","Black","[c]","[c]","[c]","[c]"
"In post","2021","Flintshire and Wrexham","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Flintshire and Wrexham","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Flintshire and Wrexham","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Flintshire and Wrexham","Undeclared","70","60","27860","26500"
"In post","2021","Flintshire and Wrexham","Unknown","220","210","25430","23970"
"In post","2021","Flintshire and Wrexham","White","1830","1720","28060","26810"
"In post","2021","Glasgow City","Asian","200","180","28810","25390"
"In post","2021","Glasgow City","Black","90","90","29140","27570"
"In post","2021","Glasgow City","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Glasgow City","Mixed","90","80","32100","27570"
"In post","2021","Glasgow City","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Glasgow City","Undeclared","410","380","31360","27570"
"In post","2021","Glasgow City","Unknown","1840","1740","30950","26700"
"In post","2021","Glasgow City","White","8980","8340","32120","27570"
"In post","2021","Gloucestershire","Asian","30","30","[c]","[c]"
"In post","2021","Gloucestershire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire","Undeclared","90","80","30950","27680"
"In post","2021","Gloucestershire","Unknown","150","130","27800","26670"
"In post","2021","Gloucestershire","White","1090","980","29440","27570"
"In post","2021","Greater Manchester North East","Asian","120","110","27460","27570"
"In post","2021","Greater Manchester North East","Black","40","30","[c]","[c]"
"In post","2021","Greater Manchester North East","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester North East","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester North East","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester North East","Undeclared","60","50","26160","26120"
"In post","2021","Greater Manchester North East","Unknown","100","90","26070","27570"
"In post","2021","Greater Manchester North East","White","870","810","27990","27570"
"In post","2021","Greater Manchester North West","Asian","80","70","24510","24700"
"In post","2021","Greater Manchester North West","Black","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester North West","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester North West","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester North West","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester North West","Undeclared","70","60","24770","23520"
"In post","2021","Greater Manchester North West","Unknown","140","130","24780","24440"
"In post","2021","Greater Manchester North West","White","1660","1480","25440","24440"
"In post","2021","Greater Manchester South East","Asian","90","80","24280","21130"
"In post","2021","Greater Manchester South East","Black","30","30","[c]","[c]"
"In post","2021","Greater Manchester South East","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester South East","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester South East","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester South East","Undeclared","70","60","25820","21580"
"In post","2021","Greater Manchester South East","Unknown","90","80","25480","21010"
"In post","2021","Greater Manchester South East","White","1080","990","25850","22920"
"In post","2021","Greater Manchester South West","Asian","460","430","28540","25560"
"In post","2021","Greater Manchester South West","Black","170","160","27300","25560"
"In post","2021","Greater Manchester South West","Chinese","30","30","[c]","[c]"
"In post","2021","Greater Manchester South West","Mixed","90","90","28600","25560"
"In post","2021","Greater Manchester South West","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester South West","Undeclared","240","230","31890","31810"
"In post","2021","Greater Manchester South West","Unknown","1320","1270","28520","25560"
"In post","2021","Greater Manchester South West","White","3810","3570","31480","27570"
"In post","2021","Gwent Valleys","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Gwent Valleys","Black","[c]","[c]","[c]","[c]"
"In post","2021","Gwent Valleys","Chinese","[c]","[c]","[c]","[c]"
