"Status","Year","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","East of England","Legal","670","610","41190","36980"
"In post","2022","East of England","Medicine","170","150","58590","43750"
"In post","2022","East of England","Operational Delivery","14380","13220","28720","27570"
"In post","2022","East of England","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Other","1540","1470","25730","23230"
"In post","2022","East of England","Planning Inspectors","30","30","[c]","[c]"
"In post","2022","East of England","Policy","270","260","43400","40520"
"In post","2022","East of England","Project Delivery","490","470","40890","39030"
"In post","2022","East of England","Property","560","540","34520","33060"
"In post","2022","East of England","Psychology","180","170","35730","30450"
"In post","2022","East of England","Science and Engineering","910","870","37740","34830"
"In post","2022","East of England","Security","620","610","33880","33000"
"In post","2022","East of England","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Statistics","40","30","[c]","[c]"
"In post","2022","East of England","Tax","190","170","36130","33370"
"In post","2022","East of England","Unknown","160","150","43670","33860"
"In post","2022","East of England","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","London","Commercial","1100","1080","46550","42170"
"In post","2022","London","Communications","2210","2160","46720","42850"
"In post","2022","London","Corporate Finance","60","50","56580","55570"
"In post","2022","London","Counter Fraud","1260","1160","34130","31060"
"In post","2022","London","Digital, Data and Technology","4060","3990","49360","45000"
"In post","2022","London","Economics","1650","1610","49120","51500"
"In post","2022","London","Finance","2910","2850","48950","44500"
"In post","2022","London","Geography","[c]","[c]","[c]","[c]"
"In post","2022","London","Human Resources","2750","2660","46410","41950"
"In post","2022","London","Inspector of Education and Training","90","80","65050","51360"
"In post","2022","London","Intelligence Analysis","1240","1190","38940","36140"
"In post","2022","London","Internal Audit","220","210","52400","49870"
"In post","2022","London","International Trade","1240","1220","47410","44030"
"In post","2022","London","Knowledge and Information Management","760","740","41440","37640"
"In post","2022","London","Legal","4920","4630","55210","53050"
"In post","2022","London","Medicine","380","340","75180","69790"
"In post","2022","London","Operational Delivery","33800","31960","34760","31060"
"In post","2022","London","Operational Research","360","350","50440","48360"
"In post","2022","London","Other","4360","4220","40630","31880"
"In post","2022","London","Planning","90","90","47000","42980"
"In post","2022","London","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","London","Policy","21270","20730","49680","51730"
"In post","2022","London","Project Delivery","3640","3530","49980","44500"
"In post","2022","London","Property","1280","1230","45090","40650"
"In post","2022","London","Psychology","90","80","40310","33120"
"In post","2022","London","Science and Engineering","1130","1090","46880","42470"
"In post","2022","London","Security","1430","1400","39930","37320"
"In post","2022","London","Social Research","510","500","47130","42940"
"In post","2022","London","Statistics","1020","990","46770","43260"
"In post","2022","London","Tax","2520","2400","44580","38050"
"In post","2022","London","Unknown","8490","8360","49750","43430"
"In post","2022","London","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Commercial","180","170","38190","36500"
"In post","2022","North East (England)","Communications","100","100","35920","33370"
"In post","2022","North East (England)","Counter Fraud","550","490","27120","27570"
"In post","2022","North East (England)","Digital, Data and Technology","2180","2100","41890","38430"
"In post","2022","North East (England)","Economics","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Finance","620","590","39940","36050"
"In post","2022","North East (England)","Human Resources","320","300","37190","33370"
"In post","2022","North East (England)","Inspector of Education and Training","50","40","[c]","[c]"
"In post","2022","North East (England)","Intelligence Analysis","80","70","33390","32560"
"In post","2022","North East (England)","Internal Audit","50","40","[c]","[c]"
"In post","2022","North East (England)","International Trade","30","30","[c]","[c]"
"In post","2022","North East (England)","Knowledge and Information Management","40","40","[c]","[c]"
"In post","2022","North East (England)","Legal","460","440","41960","40180"
"In post","2022","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Operational Delivery","21270","18860","26290","24250"
"In post","2022","North East (England)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Other","1070","960","25190","21260"
"In post","2022","North East (England)","Planning","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Planning Inspectors","40","40","[c]","[c]"
"In post","2022","North East (England)","Policy","640","610","40920","36780"
"In post","2022","North East (England)","Project Delivery","1040","980","42550","40520"
"In post","2022","North East (England)","Property","420","400","35840","32030"
"In post","2022","North East (England)","Psychology","100","90","38180","32760"
"In post","2022","North East (England)","Science and Engineering","70","60","34970","28590"
"In post","2022","North East (England)","Security","180","180","36370","33370"
"In post","2022","North East (England)","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Statistics","110","100","42730","37210"
"In post","2022","North East (England)","Tax","2340","2230","31390","26820"
"In post","2022","North East (England)","Unknown","1120","1060","30410","26590"
"In post","2022","North East (England)","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Commercial","630","600","37230","36260"
"In post","2022","North West (England)","Communications","240","230","37020","35390"
"In post","2022","North West (England)","Counter Fraud","710","650","29310","27570"
"In post","2022","North West (England)","Digital, Data and Technology","2950","2870","41600","37210"
"In post","2022","North West (England)","Economics","60","60","39340","33380"
"In post","2022","North West (England)","Finance","1250","1180","36920","33370"
"In post","2022","North West (England)","Human Resources","1320","1240","35150","31970"
"In post","2022","North West (England)","Inspector of Education and Training","120","120","64170","64500"
"In post","2022","North West (England)","Intelligence Analysis","350","340","28840","26850"
"In post","2022","North West (England)","Internal Audit","60","60","42460","40690"
"In post","2022","North West (England)","International Trade","50","50","38440","33370"
"In post","2022","North West (England)","Knowledge and Information Management","220","210","31900","29160"
"In post","2022","North West (England)","Legal","1300","1220","43520","40800"
"In post","2022","North West (England)","Medicine","90","80","74000","74070"
"In post","2022","North West (England)","Operational Delivery","41780","38210","27160","25700"
"In post","2022","North West (England)","Operational Research","90","90","44380","40520"
"In post","2022","North West (England)","Other","2230","2070","27130","26940"
"In post","2022","North West (England)","Planning","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Planning Inspectors","40","40","[c]","[c]"
"In post","2022","North West (England)","Policy","1490","1450","41300","36740"
"In post","2022","North West (England)","Project Delivery","1760","1680","40760","37920"
"In post","2022","North West (England)","Property","640","620","37680","33370"
"In post","2022","North West (England)","Psychology","180","170","35170","31180"
"In post","2022","North West (England)","Science and Engineering","440","420","36230","33630"
"In post","2022","North West (England)","Security","460","440","32890","31650"
"In post","2022","North West (England)","Social Research","50","50","42520","40520"
"In post","2022","North West (England)","Statistics","160","150","39930","33750"
"In post","2022","North West (England)","Tax","3830","3650","33320","33080"
"In post","2022","North West (England)","Unknown","1770","1720","36480","33080"
"In post","2022","North West (England)","Veterinarian","30","30","[c]","[c]"
"In post","2022","Northern Ireland","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Digital, Data and Technology","50","50","36430","33370"
"In post","2022","Northern Ireland","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Finance","60","60","36590","34050"
"In post","2022","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Legal","170","160","31800","28920"
"In post","2022","Northern Ireland","Medicine","40","30","[c]","[c]"
"In post","2022","Northern Ireland","Operational Delivery","1790","1660","27700","25310"
"In post","2022","Northern Ireland","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Other","340","320","24920","22130"
"In post","2022","Northern Ireland","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Policy","100","100","40560","37350"
"In post","2022","Northern Ireland","Project Delivery","60","60","45520","40520"
"In post","2022","Northern Ireland","Property","80","80","29630","27680"
"In post","2022","Northern Ireland","Science and Engineering","50","50","[c]","[c]"
"In post","2022","Northern Ireland","Security","400","400","21940","20560"
