"Status","Year","Region_ITL3","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Camden and City of London","Inner London - West","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Inner London - West","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Inner London - West","Counter Fraud","1090","1050","37410","36160"
"In post","2021","Camden and City of London","Inner London - West","Debt","30","30","[c]","[c]"
"In post","2021","Camden and City of London","Inner London - West","Digital, Data & Technology","150","150","52020","54700"
"In post","2021","Camden and City of London","Inner London - West","Finance","50","50","46610","39980"
"In post","2021","Camden and City of London","Inner London - West","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Inner London - West","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Inner London - West","Legal","70","70","55840","57170"
"In post","2021","Camden and City of London","Inner London - West","No function","1260","1210","30980","25740"
"In post","2021","Camden and City of London","Inner London - West","Project Delivery","120","120","45720","41760"
"In post","2021","Camden and City of London","Inner London - West","Property","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Inner London - West","Security","50","50","43210","41850"
"In post","2021","Camden and City of London","Inner London - West","Unknown","490","470","33930","31060"
"In post","2021","Cardiff and Vale of Glamorgan","East Wales","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","East Wales","Commercial","30","30","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","East Wales","Communications","800","770","28710","25560"
"In post","2021","Cardiff and Vale of Glamorgan","East Wales","Counter Fraud","360","330","31020","31810"
"In post","2021","Cardiff and Vale of Glamorgan","East Wales","Debt","330","310","23100","20140"
"In post","2021","Cardiff and Vale of Glamorgan","East Wales","Digital, Data & Technology","390","380","37630","36530"
"In post","2021","Cardiff and Vale of Glamorgan","East Wales","Finance","90","80","33370","28570"
"In post","2021","Cardiff and Vale of Glamorgan","East Wales","Human Resources","190","180","37350","31730"
"In post","2021","Cardiff and Vale of Glamorgan","East Wales","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","East Wales","Legal","280","260","40560","38630"
"In post","2021","Cardiff and Vale of Glamorgan","East Wales","No function","4610","4240","28490","24800"
"In post","2021","Cardiff and Vale of Glamorgan","East Wales","Project Delivery","180","160","40420","36460"
"In post","2021","Cardiff and Vale of Glamorgan","East Wales","Property","160","150","32500","30000"
"In post","2021","Cardiff and Vale of Glamorgan","East Wales","Security","70","70","25170","21350"
"In post","2021","Cardiff and Vale of Glamorgan","East Wales","Unknown","4560","4290","37750","30820"
"In post","2021","Causeway Coast and Glens","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Northern Ireland","Security","60","60","20500","20310"
"In post","2021","Causeway Coast and Glens","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Bedfordshire and Hertfordshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Bedfordshire and Hertfordshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Bedfordshire and Hertfordshire","Digital, Data & Technology","40","40","[c]","[c]"
"In post","2021","Central Bedfordshire","Bedfordshire and Hertfordshire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Bedfordshire and Hertfordshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Bedfordshire and Hertfordshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Bedfordshire and Hertfordshire","No function","30","30","[c]","[c]"
"In post","2021","Central Bedfordshire","Bedfordshire and Hertfordshire","Project Delivery","80","80","34660","33630"
"In post","2021","Central Bedfordshire","Bedfordshire and Hertfordshire","Property","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Bedfordshire and Hertfordshire","Security","30","30","[c]","[c]"
"In post","2021","Central Bedfordshire","Bedfordshire and Hertfordshire","Unknown","220","210","30270","27570"
"In post","2021","Central Hampshire","Hampshire and Isle of Wight","Analysis","350","340","40800","37700"
"In post","2021","Central Hampshire","Hampshire and Isle of Wight","Commercial","210","200","37620","33630"
"In post","2021","Central Hampshire","Hampshire and Isle of Wight","Communications","80","70","31600","26930"
"In post","2021","Central Hampshire","Hampshire and Isle of Wight","Digital, Data & Technology","60","60","30130","27190"
"In post","2021","Central Hampshire","Hampshire and Isle of Wight","Finance","210","200","38110","33300"
"In post","2021","Central Hampshire","Hampshire and Isle of Wight","Human Resources","50","50","35260","33300"
"In post","2021","Central Hampshire","Hampshire and Isle of Wight","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","Hampshire and Isle of Wight","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","Hampshire and Isle of Wight","No function","1180","1140","37670","36410"
"In post","2021","Central Hampshire","Hampshire and Isle of Wight","Project Delivery","830","800","40170","40000"
"In post","2021","Central Hampshire","Hampshire and Isle of Wight","Property","170","160","38690","35000"
"In post","2021","Central Hampshire","Hampshire and Isle of Wight","Security","90","90","29600","26670"
"In post","2021","Central Hampshire","Hampshire and Isle of Wight","Unknown","950","900","29460","26670"
"In post","2021","Central Valleys","West Wales and The Valleys","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","West Wales and The Valleys","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","West Wales and The Valleys","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","West Wales and The Valleys","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","West Wales and The Valleys","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","West Wales and The Valleys","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","West Wales and The Valleys","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","West Wales and The Valleys","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","West Wales and The Valleys","No function","170","160","26610","26750"
"In post","2021","Central Valleys","West Wales and The Valleys","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","West Wales and The Valleys","Property","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","West Wales and The Valleys","Unknown","1490","1380","35320","28850"
"In post","2021","Cheshire East","Cheshire","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Cheshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Cheshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Cheshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Cheshire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Cheshire","Grants Management","100","90","24740","24920"
"In post","2021","Cheshire East","Cheshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Cheshire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Cheshire","No function","460","430","30800","27420"
"In post","2021","Cheshire East","Cheshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Cheshire","Property","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Cheshire","Security","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Cheshire","Unknown","150","140","27190","27570"
"In post","2021","Cheshire West and Chester","Cheshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Cheshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Cheshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Cheshire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Cheshire","No function","130","120","26220","23840"
"In post","2021","Cheshire West and Chester","Cheshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Cheshire","Property","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Cheshire","Unknown","300","280","25350","27570"
"In post","2021","Chorley and West Lancashire","Lancashire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Lancashire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Lancashire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Lancashire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Lancashire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Lancashire","No function","1180","1090","29470","27380"
"In post","2021","Chorley and West Lancashire","Lancashire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Lancashire","Security","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Lancashire","Unknown","110","100","27710","27570"
"In post","2021","City of Edinburgh","Eastern Scotland","Analysis","50","50","[c]","[c]"
"In post","2021","City of Edinburgh","Eastern Scotland","Commercial","60","50","35800","33650"
"In post","2021","City of Edinburgh","Eastern Scotland","Communications","150","140","33000","31810"
"In post","2021","City of Edinburgh","Eastern Scotland","Counter Fraud","230","220","31110","28130"
"In post","2021","City of Edinburgh","Eastern Scotland","Debt","610","580","21470","20140"
"In post","2021","City of Edinburgh","Eastern Scotland","Digital, Data & Technology","260","250","39260","35230"
"In post","2021","City of Edinburgh","Eastern Scotland","Finance","140","140","35960","33920"
"In post","2021","City of Edinburgh","Eastern Scotland","Human Resources","220","210","35390","33120"
"In post","2021","City of Edinburgh","Eastern Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Eastern Scotland","Legal","900","850","34010","29350"
"In post","2021","City of Edinburgh","Eastern Scotland","No function","2780","2620","31090","30080"
"In post","2021","City of Edinburgh","Eastern Scotland","Project Delivery","240","220","43020","38630"
"In post","2021","City of Edinburgh","Eastern Scotland","Property","160","160","37030","35890"
"In post","2021","City of Edinburgh","Eastern Scotland","Security","40","30","[c]","[c]"
"In post","2021","City of Edinburgh","Eastern Scotland","Unknown","6980","6680","41840","37620"
"In post","2021","Clackmannanshire and Fife","Eastern Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Eastern Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Eastern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Eastern Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Eastern Scotland","Legal","90","80","30660","22820"
"In post","2021","Clackmannanshire and Fife","Eastern Scotland","No function","430","400","30490","33650"
"In post","2021","Clackmannanshire and Fife","Eastern Scotland","Project Delivery","130","120","36470","33810"
"In post","2021","Clackmannanshire and Fife","Eastern Scotland","Property","110","110","33960","33300"
"In post","2021","Clackmannanshire and Fife","Eastern Scotland","Security","50","50","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Eastern Scotland","Unknown","510","460","26790","27570"
"In post","2021","Conwy and Denbighshire","West Wales and The Valleys","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","West Wales and The Valleys","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","West Wales and The Valleys","No function","100","90","28190","24800"
"In post","2021","Conwy and Denbighshire","West Wales and The Valleys","Property","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","West Wales and The Valleys","Security","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","West Wales and The Valleys","Unknown","570","530","36430","34490"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Legal","30","30","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","No function","260","230","29180","26700"
