"Status","Year","Region_ITL3","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Bedford","Unknown","Heterosexual / straight","220","200","28310","27570"
"In post","2021","Bedford","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Unknown","Unknown","40","30","[c]","[c]"
"In post","2021","Belfast","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Counter Fraud","Heterosexual / straight","260","250","32230","31810"
"In post","2021","Belfast","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Counter Fraud","Unknown","100","90","29190","25560"
"In post","2021","Belfast","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","No function","Heterosexual / straight","1000","930","30850","28130"
"In post","2021","Belfast","No function","LGBO","60","60","26840","25560"
"In post","2021","Belfast","No function","Undeclared","80","80","30270","27740"
"In post","2021","Belfast","No function","Unknown","580","540","24820","21020"
"In post","2021","Belfast","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","Heterosexual / straight","400","360","25040","21670"
"In post","2021","Belfast","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","Undeclared","40","30","[c]","[c]"
"In post","2021","Belfast","Unknown","Unknown","40","40","[c]","[c]"
"In post","2021","Berkshire","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Counter Fraud","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","Berkshire","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Digital, Data & Technology","Heterosexual / straight","70","70","40930","36970"
"In post","2021","Berkshire","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Digital, Data & Technology","Unknown","40","40","[c]","[c]"
"In post","2021","Berkshire","Finance","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Berkshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Grants Management","Heterosexual / straight","80","80","31240","26520"
"In post","2021","Berkshire","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Grants Management","Unknown","70","60","26360","21050"
"In post","2021","Berkshire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Legal","Heterosexual / straight","110","100","43430","40800"
"In post","2021","Berkshire","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Legal","Unknown","40","30","[c]","[c]"
"In post","2021","Berkshire","No function","Heterosexual / straight","470","440","33860","31980"
"In post","2021","Berkshire","No function","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","No function","Undeclared","70","70","32330","29180"
"In post","2021","Berkshire","No function","Unknown","140","130","32990","31810"
"In post","2021","Berkshire","Project Delivery","Heterosexual / straight","60","60","45860","41820"
"In post","2021","Berkshire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Property","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Berkshire","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Security","Heterosexual / straight","390","390","35520","39070"
"In post","2021","Berkshire","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Security","Undeclared","70","70","38570","41070"
"In post","2021","Berkshire","Security","Unknown","150","150","32060","27680"
"In post","2021","Berkshire","Unknown","Heterosexual / straight","550","530","30090","29290"
"In post","2021","Berkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Unknown","Undeclared","70","60","30800","29290"
"In post","2021","Berkshire","Unknown","Unknown","110","100","30780","29290"
"In post","2021","Bexley and Greenwich","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","No function","Heterosexual / straight","770","740","32000","32600"
"In post","2021","Bexley and Greenwich","No function","LGBO","50","50","32340","32600"
"In post","2021","Bexley and Greenwich","No function","Undeclared","100","90","32440","32890"
"In post","2021","Bexley and Greenwich","No function","Unknown","300","290","30600","30180"
"In post","2021","Bexley and Greenwich","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","Heterosexual / straight","330","310","31200","31060"
"In post","2021","Bexley and Greenwich","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","Undeclared","40","40","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","Unknown","100","90","30790","31060"
"In post","2021","Birmingham","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Commercial","Heterosexual / straight","50","50","45220","38370"
"In post","2021","Birmingham","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Communications","Heterosexual / straight","110","100","32310","31810"
"In post","2021","Birmingham","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Communications","Unknown","130","120","30360","25560"
"In post","2021","Birmingham","Counter Fraud","Heterosexual / straight","350","330","32870","31810"
"In post","2021","Birmingham","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Counter Fraud","Undeclared","60","50","34170","28130"
"In post","2021","Birmingham","Counter Fraud","Unknown","170","150","31530","31810"
"In post","2021","Birmingham","Debt","Heterosexual / straight","180","160","22710","20140"
"In post","2021","Birmingham","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Debt","Unknown","190","180","20800","20140"
"In post","2021","Birmingham","Digital, Data & Technology","Heterosexual / straight","150","140","40810","37150"
"In post","2021","Birmingham","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Digital, Data & Technology","Unknown","60","60","39720","35360"
"In post","2021","Birmingham","Finance","Heterosexual / straight","70","70","41430","38270"
"In post","2021","Birmingham","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Human Resources","Heterosexual / straight","90","90","43070","39850"
"In post","2021","Birmingham","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
