"Status","Year","Responsibility_level","Region_ITL1","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","SEO/HEO","North West (England)","20-29","1360","1350","32580","31810"
"In post","2021","SEO/HEO","North West (England)","30-39","2990","2910","34240","31990"
"In post","2021","SEO/HEO","North West (England)","40-49","3580","3450","35430","33720"
"In post","2021","SEO/HEO","North West (England)","50-59","4090","3940","36120","34500"
"In post","2021","SEO/HEO","North West (England)","60-64","780","620","36560","35000"
"In post","2021","SEO/HEO","North West (England)","65+","170","120","37360","35170"
"In post","2021","SEO/HEO","Northern Ireland","20-29","50","50","32670","31810"
"In post","2021","SEO/HEO","Northern Ireland","30-39","220","210","33410","31810"
"In post","2021","SEO/HEO","Northern Ireland","40-49","240","230","34530","31810"
"In post","2021","SEO/HEO","Northern Ireland","50-59","330","320","35860","35000"
"In post","2021","SEO/HEO","Northern Ireland","60-64","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland","65+","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Overseas","20-29","230","230","35900","34220"
"In post","2021","SEO/HEO","Overseas","30-39","430","430","38060","34770"
"In post","2021","SEO/HEO","Overseas","40-49","430","420","41090","39230"
"In post","2021","SEO/HEO","Overseas","50-59","380","380","42720","40120"
"In post","2021","SEO/HEO","Overseas","60-64","70","70","42150","40580"
"In post","2021","SEO/HEO","Overseas","65+","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Scotland","20-29","1310","1300","34100","32890"
"In post","2021","SEO/HEO","Scotland","30-39","3150","3050","36940","35110"
"In post","2021","SEO/HEO","Scotland","40-49","3040","2920","38730","37460"
"In post","2021","SEO/HEO","Scotland","50-59","3630","3480","38980","37600"
"In post","2021","SEO/HEO","Scotland","60-64","800","640","39530","38020"
"In post","2021","SEO/HEO","Scotland","65+","190","130","39790","35800"
"In post","2021","SEO/HEO","South East (England)","20-29","1060","1050","32640","31810"
"In post","2021","SEO/HEO","South East (England)","30-39","1890","1820","35840","35300"
"In post","2021","SEO/HEO","South East (England)","40-49","2370","2270","37030","36140"
"In post","2021","SEO/HEO","South East (England)","50-59","3340","3250","37800","36480"
"In post","2021","SEO/HEO","South East (England)","60-64","850","750","37760","36460"
"In post","2021","SEO/HEO","South East (England)","65+","280","230","37840","36460"
"In post","2021","SEO/HEO","South West (England)","16-19","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","South West (England)","20-29","2390","2370","32210","31810"
"In post","2021","SEO/HEO","South West (England)","30-39","4140","3980","35810","35890"
"In post","2021","SEO/HEO","South West (England)","40-49","3700","3520","37020","37320"
"In post","2021","SEO/HEO","South West (England)","50-59","4490","4350","37820","37420"
"In post","2021","SEO/HEO","South West (England)","60-64","1130","980","38010","37320"
"In post","2021","SEO/HEO","South West (England)","65+","310","250","37530","36460"
"In post","2021","SEO/HEO","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Unknown","20-29","350","350","31170","31990"
"In post","2021","SEO/HEO","Unknown","30-39","130","130","34080","32320"
"In post","2021","SEO/HEO","Unknown","40-49","100","100","36430","34500"
"In post","2021","SEO/HEO","Unknown","50-59","140","130","38150","36460"
"In post","2021","SEO/HEO","Unknown","60-64","40","30","[c]","[c]"
"In post","2021","SEO/HEO","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Wales","20-29","970","960","33170","31810"
"In post","2021","SEO/HEO","Wales","30-39","2460","2370","35850","36030"
"In post","2021","SEO/HEO","Wales","40-49","2480","2380","37870","37410"
"In post","2021","SEO/HEO","Wales","50-59","2520","2420","37940","37410"
"In post","2021","SEO/HEO","Wales","60-64","560","460","38420","37410"
"In post","2021","SEO/HEO","Wales","65+","140","100","38870","37410"
"In post","2021","SEO/HEO","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","West Midlands (England)","20-29","660","660","32740","31810"
"In post","2021","SEO/HEO","West Midlands (England)","30-39","1610","1560","35010","33090"
"In post","2021","SEO/HEO","West Midlands (England)","40-49","1840","1760","36660","36500"
"In post","2021","SEO/HEO","West Midlands (England)","50-59","2160","2090","36850","35000"
"In post","2021","SEO/HEO","West Midlands (England)","60-64","420","350","36540","34990"
"In post","2021","SEO/HEO","West Midlands (England)","65+","110","80","37120","34880"
"In post","2021","SEO/HEO","Yorkshire and The Humber","16-19","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Yorkshire and The Humber","20-29","1140","1130","32290","31810"
"In post","2021","SEO/HEO","Yorkshire and The Humber","30-39","2070","1990","34320","31990"
"In post","2021","SEO/HEO","Yorkshire and The Humber","40-49","2320","2210","35750","35310"
"In post","2021","SEO/HEO","Yorkshire and The Humber","50-59","2800","2680","36330","35000"
"In post","2021","SEO/HEO","Yorkshire and The Humber","60-64","500","400","36530","35000"
"In post","2021","SEO/HEO","Yorkshire and The Humber","65+","130","90","36430","34870"
"In post","2021","SEO/HEO","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","20-29","180","180","25190","22920"
"In post","2021","Unknown","East Midlands (England)","30-39","230","200","29540","30210"
"In post","2021","Unknown","East Midlands (England)","40-49","260","230","31480","32690"
"In post","2021","Unknown","East Midlands (England)","50-59","230","220","31670","30780"
"In post","2021","Unknown","East Midlands (England)","60-64","90","70","31060","28200"
"In post","2021","Unknown","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","20-29","230","220","24080","22920"
"In post","2021","Unknown","East of England","30-39","250","230","29260","30210"
"In post","2021","Unknown","East of England","40-49","230","210","30740","30880"
"In post","2021","Unknown","East of England","50-59","210","190","30170","28200"
"In post","2021","Unknown","East of England","60-64","80","70","30900","28200"
"In post","2021","Unknown","East of England","65+","30","30","[c]","[c]"
"In post","2021","Unknown","London","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","20-29","360","350","28830","26810"
"In post","2021","Unknown","London","30-39","390","380","32600","34100"
"In post","2021","Unknown","London","40-49","340","320","36260","36580"
"In post","2021","Unknown","London","50-59","380","370","36500","36580"
"In post","2021","Unknown","London","60-64","120","110","36740","34170"
"In post","2021","Unknown","London","65+","60","50","35640","32710"
"In post","2021","Unknown","North East (England)","20-29","110","100","24610","22920"
"In post","2021","Unknown","North East (England)","30-39","170","160","27680","26310"
"In post","2021","Unknown","North East (England)","40-49","190","180","31120","32100"
"In post","2021","Unknown","North East (England)","50-59","170","160","31760","28200"
"In post","2021","Unknown","North East (England)","60-64","60","50","29870","28200"
"In post","2021","Unknown","North East (England)","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","20-29","290","280","25460","23840"
"In post","2021","Unknown","North West (England)","30-39","500","470","29680","30210"
"In post","2021","Unknown","North West (England)","40-49","540","500","32630","32690"
"In post","2021","Unknown","North West (England)","50-59","500","480","32410","31420"
"In post","2021","Unknown","North West (England)","60-64","160","140","30250","28200"
"In post","2021","Unknown","North West (England)","65+","40","30","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","30-39","80","80","[c]","[c]"
"In post","2021","Unknown","Overseas","40-49","90","80","[c]","[c]"
"In post","2021","Unknown","Overseas","50-59","60","60","[c]","[c]"
"In post","2021","Unknown","Overseas","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","50-59","40","40","[c]","[c]"
"In post","2021","Unknown","Scotland","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","20-29","310","300","24810","24020"
"In post","2021","Unknown","South East (England)","30-39","370","330","30690","31450"
"In post","2021","Unknown","South East (England)","40-49","310","280","33070","34340"
"In post","2021","Unknown","South East (England)","50-59","360","330","32030","31420"
"In post","2021","Unknown","South East (England)","60-64","110","100","32870","34340"
"In post","2021","Unknown","South East (England)","65+","50","40","[c]","[c]"
"In post","2021","Unknown","South West (England)","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","20-29","510","500","27690","27540"
"In post","2021","Unknown","South West (England)","30-39","590","560","35660","33360"
"In post","2021","Unknown","South West (England)","40-49","550","520","40970","38280"
"In post","2021","Unknown","South West (England)","50-59","600","570","44120","39970"
"In post","2021","Unknown","South West (England)","60-64","160","140","38400","37170"
"In post","2021","Unknown","South West (England)","65+","70","60","36930","37170"
"In post","2021","Unknown","Unknown","16-19","40","40","[c]","[c]"
"In post","2021","Unknown","Unknown","20-29","370","370","28960","28980"
"In post","2021","Unknown","Unknown","30-39","420","420","37240","33860"
"In post","2021","Unknown","Unknown","40-49","410","410","39660","34460"
"In post","2021","Unknown","Unknown","50-59","520","520","42180","37150"
"In post","2021","Unknown","Unknown","60-64","130","130","39070","35380"
"In post","2021","Unknown","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","20-29","160","150","24580","22920"
"In post","2021","Unknown","Wales","30-39","300","280","28740","30210"
"In post","2021","Unknown","Wales","40-49","300","280","32510","31420"
"In post","2021","Unknown","Wales","50-59","240","230","30800","28750"
"In post","2021","Unknown","Wales","60-64","80","70","31510","28200"
"In post","2021","Unknown","Wales","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","20-29","220","210","24420","22920"
"In post","2021","Unknown","West Midlands (England)","30-39","290","260","27830","28200"
"In post","2021","Unknown","West Midlands (England)","40-49","350","320","32060","32690"
"In post","2021","Unknown","West Midlands (England)","50-59","380","350","31230","31150"
"In post","2021","Unknown","West Midlands (England)","60-64","130","110","29870","28200"
"In post","2021","Unknown","West Midlands (England)","65+","40","30","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","20-29","220","220","24370","22920"
"In post","2021","Unknown","Yorkshire and The Humber","30-39","280","240","28840","30210"
"In post","2021","Unknown","Yorkshire and The Humber","40-49","380","340","31950","32690"
"In post","2021","Unknown","Yorkshire and The Humber","50-59","310","300","31580","31420"
"In post","2021","Unknown","Yorkshire and The Humber","60-64","110","90","30180","28200"
"In post","2021","Unknown","Yorkshire and The Humber","65+","40","20","[c]","[c]"
"In post","2022","AA/AO","East Midlands (England)","16-19","50","50","[c]","[c]"
"In post","2022","AA/AO","East Midlands (England)","20-29","1640","1600","22520","21260"
"In post","2022","AA/AO","East Midlands (England)","30-39","1510","1380","23110","21260"
"In post","2022","AA/AO","East Midlands (England)","40-49","1480","1340","22670","21260"
"In post","2022","AA/AO","East Midlands (England)","50-59","2260","2050","22590","21260"
"In post","2022","AA/AO","East Midlands (England)","60-64","820","690","22000","21250"
"In post","2022","AA/AO","East Midlands (England)","65+","210","170","21500","21260"
"In post","2022","AA/AO","East of England","16-19","40","40","[c]","[c]"
"In post","2022","AA/AO","East of England","20-29","1410","1390","24460","23140"
"In post","2022","AA/AO","East of England","30-39","1370","1260","25070","23960"
"In post","2022","AA/AO","East of England","40-49","1420","1280","24190","21960"
"In post","2022","AA/AO","East of England","50-59","2080","1940","23630","21830"
"In post","2022","AA/AO","East of England","60-64","790","690","22720","21650"
"In post","2022","AA/AO","East of England","65+","300","230","22210","21380"
"In post","2022","AA/AO","London","16-19","70","70","24170","24080"
"In post","2022","AA/AO","London","20-29","2350","2310","26180","25110"
"In post","2022","AA/AO","London","30-39","1790","1670","27360","25630"
"In post","2022","AA/AO","London","40-49","2070","1870","26310","25110"
"In post","2022","AA/AO","London","50-59","3350","3130","25790","25110"
"In post","2022","AA/AO","London","60-64","1400","1250","25290","25110"
"In post","2022","AA/AO","London","65+","850","700","24970","25110"
"In post","2022","AA/AO","North East (England)","16-19","60","60","21190","21250"
"In post","2022","AA/AO","North East (England)","20-29","2040","1980","21830","21260"
"In post","2022","AA/AO","North East (England)","30-39","2370","2120","22070","21260"
"In post","2022","AA/AO","North East (England)","40-49","2750","2390","21990","21260"
"In post","2022","AA/AO","North East (England)","50-59","3860","3280","22290","21260"
"In post","2022","AA/AO","North East (England)","60-64","1690","1240","21980","21260"
"In post","2022","AA/AO","North East (England)","65+","440","320","21540","21260"
"In post","2022","AA/AO","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","North West (England)","16-19","120","120","21240","21250"
