"Status","Year","Sexual_orientation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","LGBO","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Northumberland and Tyne and Wear","Sunderland","100","90","24650","21420"
"In post","2021","LGBO","Northumberland and Tyne and Wear","Tyneside","590","570","28880","25560"
"In post","2021","LGBO","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Outer London - East and North East","Bexley and Greenwich","60","60","32510","31590"
"In post","2021","LGBO","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Outer London - East and North East","Redbridge and Waltham Forest","30","30","[c]","[c]"
"In post","2021","LGBO","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Outer London - South","Croydon","260","250","40690","36160"
"In post","2021","LGBO","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Outer London - West and North West","Barnet","70","70","41100","32650"
"In post","2021","LGBO","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Outer London - West and North West","Harrow and Hillingdon","60","60","29660","29080"
"In post","2021","LGBO","Outer London - West and North West","Hounslow and Richmond upon Thames","120","120","32810","31460"
"In post","2021","LGBO","Overseas","Overseas","170","170","51520","53000"
"In post","2021","LGBO","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Shropshire and Staffordshire","Staffordshire CC","170","160","28170","26810"
"In post","2021","LGBO","Shropshire and Staffordshire","Stoke-on-Trent","60","50","24020","21100"
"In post","2021","LGBO","Shropshire and Staffordshire","Telford and Wrekin","60","60","32000","27570"
"In post","2021","LGBO","South Yorkshire","Barnsley, Doncaster and Rotherham","130","120","28440","27570"
"In post","2021","LGBO","South Yorkshire","Sheffield","260","250","32830","29730"
"In post","2021","LGBO","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Southern Scotland","South Lanarkshire","110","100","31290","27150"
"In post","2021","LGBO","Surrey, East and West Sussex","Brighton and Hove","90","90","29420","27570"
"In post","2021","LGBO","Surrey, East and West Sussex","East Surrey","60","60","34470","33590"
"In post","2021","LGBO","Surrey, East and West Sussex","East Sussex CC","110","100","26030","26690"
"In post","2021","LGBO","Surrey, East and West Sussex","West Surrey","100","100","30010","29290"
"In post","2021","LGBO","Surrey, East and West Sussex","West Sussex (North East)","40","40","[c]","[c]"
"In post","2021","LGBO","Surrey, East and West Sussex","West Sussex (South West)","60","50","27800","27570"
"In post","2021","LGBO","Tees Valley and Durham","Darlington","40","40","[c]","[c]"
"In post","2021","LGBO","Tees Valley and Durham","Durham CC","170","160","27810","25310"
"In post","2021","LGBO","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","60","60","26850","27570"
"In post","2021","LGBO","Tees Valley and Durham","South Teesside","30","30","[c]","[c]"
"In post","2021","LGBO","Unknown","Unknown","70","60","32570","27570"
"In post","2021","LGBO","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","50","50","28700","26780"
"In post","2021","LGBO","West Central Scotland","Glasgow City","500","490","31060","27570"
"In post","2021","LGBO","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Central Scotland","North Lanarkshire","60","60","26450","21470"
"In post","2021","LGBO","West Midlands","Birmingham","360","350","31510","27570"
"In post","2021","LGBO","West Midlands","Coventry","90","80","34730","31000"
"In post","2021","LGBO","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Wales and The Valleys","Central Valleys","60","50","35430","27570"
"In post","2021","LGBO","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Wales and The Valleys","Gwent Valleys","40","40","[c]","[c]"
"In post","2021","LGBO","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Wales and The Valleys","South West Wales","50","50","30790","27570"
"In post","2021","LGBO","West Wales and The Valleys","Swansea","260","250","26310","21590"
"In post","2021","LGBO","West Yorkshire","Bradford","90","80","26610","25560"
"In post","2021","LGBO","West Yorkshire","Calderdale and Kirklees","40","40","[c]","[c]"
"In post","2021","LGBO","West Yorkshire","Leeds","510","500","32250","28970"
"In post","2021","LGBO","West Yorkshire","Wakefield","80","80","29060","27570"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","Bedford","80","70","31590","30400"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","Central Bedfordshire","60","60","32440","30600"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","Hertfordshire","230","220","34900","31810"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","Luton","50","40","[c]","[c]"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","270","260","35200","32520"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","160","150","31560","31250"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","180","170","33110","30400"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","280","270","33090","31180"
"In post","2021","Undeclared","Cheshire","Cheshire East","80","70","30470","28690"
"In post","2021","Undeclared","Cheshire","Cheshire West and Chester","50","40","[c]","[c]"
"In post","2021","Undeclared","Cheshire","Warrington","190","190","32860","31650"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","160","140","27340","26670"
"In post","2021","Undeclared","Cumbria","East Cumbria","90","80","28240","23970"
"In post","2021","Undeclared","Cumbria","West Cumbria","80","80","32600","27940"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","Derby","100","90","27590","21010"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","East Derbyshire","40","30","[c]","[c]"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","North Nottinghamshire","80","80","30430","27570"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","Nottingham","690","630","31720","28200"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","South and West Derbyshire","130","120","37760","31990"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","South Nottinghamshire","90","80","29400","27570"
"In post","2021","Undeclared","Devon","Devon CC","340","300","28640","26780"
"In post","2021","Undeclared","Devon","Plymouth","310","290","33480","31740"
"In post","2021","Undeclared","Devon","Torbay","30","30","[c]","[c]"
"In post","2021","Undeclared","Dorset and Somerset","Bournemouth and Poole","80","70","26370","26780"
"In post","2021","Undeclared","Dorset and Somerset","Dorset CC","210","200","30370","27620"
"In post","2021","Undeclared","Dorset and Somerset","Somerset","260","250","31470","29310"
"In post","2021","Undeclared","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Anglia","Cambridgeshire CC","360","350","34910","33170"
"In post","2021","Undeclared","East Anglia","North and West Norfolk","70","60","31100","31650"
"In post","2021","Undeclared","East Anglia","Norwich and East Norfolk","180","160","30080","27570"
"In post","2021","Undeclared","East Anglia","Peterborough","200","170","28350","27030"
"In post","2021","Undeclared","East Anglia","Suffolk","390","360","28190","27570"
"In post","2021","Undeclared","East Wales","Cardiff and Vale of Glamorgan","1020","950","35320","30480"
"In post","2021","Undeclared","East Wales","Flintshire and Wrexham","410","380","28580","27570"
"In post","2021","Undeclared","East Wales","Monmouthshire and Newport","260","240","34990","30130"
"In post","2021","Undeclared","East Wales","Powys","70","70","29310","26670"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","200","190","29440","27570"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","200","180","29180","27570"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","90","80","25540","26760"
"In post","2021","Undeclared","Eastern Scotland","Angus and Dundee City","170","150","24360","21440"
"In post","2021","Undeclared","Eastern Scotland","City of Edinburgh","1410","1340","33280","29350"
"In post","2021","Undeclared","Eastern Scotland","Clackmannanshire and Fife","170","150","29090","27170"
"In post","2021","Undeclared","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Eastern Scotland","Falkirk","120","100","26400","22820"
"In post","2021","Undeclared","Eastern Scotland","Perth and Kinross and Stirling","90","80","32480","27570"
"In post","2021","Undeclared","Eastern Scotland","West Lothian","60","50","26410","22820"
"In post","2021","Undeclared","Essex","Essex Haven Gateway","140","130","33330","31070"
"In post","2021","Undeclared","Essex","Essex Thames Gateway","70","60","26310","25110"
"In post","2021","Undeclared","Essex","Heart of Essex","90","80","30900","29290"
"In post","2021","Undeclared","Essex","Southend-on-Sea","140","120","32290","31810"
"In post","2021","Undeclared","Essex","Thurrock","50","50","27220","27110"
"In post","2021","Undeclared","Essex","West Essex","70","70","29030","27370"
"In post","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","1520","1450","40160","39420"
"In post","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","570","520","36050","31810"
"In post","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","180","160","30310","27570"
"In post","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","60","60","36930","31660"
"In post","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","770","730","37730","36330"
"In post","2021","Undeclared","Greater Manchester","Greater Manchester North East","110","100","27140","27570"
"In post","2021","Undeclared","Greater Manchester","Greater Manchester North West","150","130","24410","23240"
"In post","2021","Undeclared","Greater Manchester","Greater Manchester South East","140","120","26030","23840"
"In post","2021","Undeclared","Greater Manchester","Greater Manchester South West","440","410","31540","28130"
"In post","2021","Undeclared","Greater Manchester","Manchester","760","710","33370","29500"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Central Hampshire","430","410","36240","33400"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Isle of Wight","80","70","27300","27380"
"In post","2021","Undeclared","Hampshire and Isle of Wight","North Hampshire","130","120","33600","27570"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Portsmouth","470","430","32030","28130"
"In post","2021","Undeclared","Hampshire and Isle of Wight","South Hampshire","260","230","30660","27570"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Southampton","160","150","33160","27570"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","30","30","[c]","[c]"
