"Status","Year","Profession_of_post","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","SEO/HEO","Milton Keynes","40","40","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Monmouthshire and Newport","60","60","32330","31180"
"In post","2021","Commercial","SEO/HEO","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Norwich and East Norfolk","70","70","34590","34800"
"In post","2021","Commercial","SEO/HEO","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Portsmouth","40","40","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Sheffield","60","60","35970","36780"
"In post","2021","Commercial","SEO/HEO","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Somerset","40","30","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","South Lanarkshire","40","40","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Staffordshire CC","40","40","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Swansea","80","70","36690","33350"
"In post","2021","Commercial","SEO/HEO","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Tower Hamlets","40","40","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Westminster","260","260","40470","40650"
"In post","2021","Commercial","SEO/HEO","Wiltshire","110","100","37100","36460"
"In post","2021","Commercial","SEO/HEO","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","SEO/HEO","York","30","30","[c]","[c]"
"In post","2021","Commercial","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","130","130","38520","36040"
"In post","2021","Commercial","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","York","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Westminster","60","60","24800","24900"
"In post","2021","Communications","AA/AO","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","York","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Cardiff and Vale of Glamorgan","30","30","[c]","[c]"
"In post","2021","Communications","EO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Westminster","200","190","28470","27850"
"In post","2021","Communications","EO","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","York","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Buckinghamshire CC","[c]","[c]","[c]","[c]"
