"Status","Year","Region_ITL2","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Intelligence Analysis","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Internal Audit","70","70","43600","41650"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Knowledge and Information Management","480","460","36800","33980"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Legal","400","370","41920","38630"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Medicine","220","190","52160","37890"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Operational Delivery","5000","4630","30300","27130"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Operational Research","100","100","43080","46080"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Other","3300","3150","32230","28650"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Planning","40","40","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Planning Inspectors","320","280","57780","58810"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Policy","700","660","41120","36970"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Project Delivery","4180","4040","40740","39940"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Property","540","520","36950","33300"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Psychology","60","60","38890","36710"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Science and Engineering","5040","4900","38620","37350"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Security","550","540","30100","26750"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Statistics","170","160","39890","37050"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Tax","570","530","39780","32020"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Unknown","2820","2560","31290","27570"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","North West (England)","Commercial","220","210","39840","37920"
"In post","2021","Greater Manchester","North West (England)","Communications","90","80","34140","31890"
"In post","2021","Greater Manchester","North West (England)","Counter Fraud","60","60","38620","39170"
"In post","2021","Greater Manchester","North West (England)","Digital, Data and Technology","450","440","40570","37460"
"In post","2021","Greater Manchester","North West (England)","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","North West (England)","Finance","290","280","40610","37890"
"In post","2021","Greater Manchester","North West (England)","Human Resources","490","460","33250","31810"
"In post","2021","Greater Manchester","North West (England)","Inspector of Education and Training","110","110","65190","64500"
"In post","2021","Greater Manchester","North West (England)","Intelligence Analysis","240","230","28240","25690"
"In post","2021","Greater Manchester","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","North West (England)","International Trade","30","30","[c]","[c]"
"In post","2021","Greater Manchester","North West (England)","Knowledge and Information Management","60","60","32130","29200"
"In post","2021","Greater Manchester","North West (England)","Legal","750","710","39240","33110"
"In post","2021","Greater Manchester","North West (England)","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","North West (England)","Operational Delivery","7300","6800","27480","25400"
"In post","2021","Greater Manchester","North West (England)","Operational Research","60","60","42940","38630"
"In post","2021","Greater Manchester","North West (England)","Other","240","230","32270","25880"
"In post","2021","Greater Manchester","North West (England)","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","North West (England)","Policy","630","610","41170","36960"
"In post","2021","Greater Manchester","North West (England)","Project Delivery","320","310","41440","38630"
"In post","2021","Greater Manchester","North West (England)","Property","240","230","40420","36500"
"In post","2021","Greater Manchester","North West (England)","Psychology","30","30","[c]","[c]"
"In post","2021","Greater Manchester","North West (England)","Science and Engineering","200","180","32680","28590"
"In post","2021","Greater Manchester","North West (England)","Security","100","100","33480","31200"
"In post","2021","Greater Manchester","North West (England)","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","North West (England)","Statistics","80","80","36260","31810"
"In post","2021","Greater Manchester","North West (England)","Tax","1670","1600","33080","31810"
"In post","2021","Greater Manchester","North West (England)","Unknown","5960","5500","28460","27570"
"In post","2021","Greater Manchester","North West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Commercial","220","210","36180","34800"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Communications","190","180","33120","31560"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Digital, Data and Technology","380","370","37160","33300"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Finance","370","360","37560","33300"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Human Resources","250","240","34620","31180"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Intelligence Analysis","50","50","27550","26670"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Internal Audit","40","40","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","South East (England)","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Knowledge and Information Management","140","140","30970","29200"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Legal","230","220","47890","50520"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Medicine","190","170","49080","38490"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Operational Delivery","5150","4470","27160","24890"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Operational Research","450","430","41760","46080"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Other","1600","1550","29400","26350"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Policy","320","300","38510","36030"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Project Delivery","1190","1160","39460","37470"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Property","420","410","35280","33300"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Psychology","50","50","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Science and Engineering","1000","970","38710","37320"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Security","690","680","28620","24570"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Social Research","210","200","37370","37020"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Statistics","160","160","40660","37020"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Tax","380","340","31220","31810"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Unknown","1620","1430","28550","27570"
"In post","2021","Hampshire and Isle of Wight","South East (England)","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Digital, Data and Technology","80","80","38280","33150"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Finance","40","40","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Human Resources","110","100","36130","31180"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Operational Delivery","2010","1910","27170","25040"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Other","270","260","22560","20920"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Policy","40","40","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Project Delivery","40","40","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Property","40","40","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Science and Engineering","60","50","28410","25330"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Security","150","150","32160","33250"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Unknown","1010","880","25630","27570"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Scotland","Finance","[c]","[c]","[c]","[c]"
