"Status","Year","Region_ITL3","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Barnet","Female","Outer London - West and North West","120","110","36520","32330"
"Leaver CS","2022","Barnet","Male","Outer London - West and North West","90","90","35410","31060"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Female","South Yorkshire","160","130","25290","21260"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Male","South Yorkshire","150","140","26930","27570"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Gloucestershire, Wiltshire and Bath/Bristol area","400","360","34010","28840"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Gloucestershire, Wiltshire and Bath/Bristol area","660","640","36970","34500"
"Leaver CS","2022","Bedford","Female","Bedfordshire and Hertfordshire","80","80","[c]","[c]"
"Leaver CS","2022","Bedford","Male","Bedfordshire and Hertfordshire","70","70","[c]","[c]"
"Leaver CS","2022","Belfast","Female","Northern Ireland","80","70","[c]","[c]"
"Leaver CS","2022","Belfast","Male","Northern Ireland","100","90","[c]","[c]"
"Leaver CS","2022","Berkshire","Female","Berkshire, Buckinghamshire and Oxfordshire","140","130","30630","29290"
"Leaver CS","2022","Berkshire","Male","Berkshire, Buckinghamshire and Oxfordshire","170","160","33720","29290"
"Leaver CS","2022","Bexley and Greenwich","Female","Outer London - East and North East","100","100","30190","31060"
"Leaver CS","2022","Bexley and Greenwich","Male","Outer London - East and North East","100","100","[c]","[c]"
"Leaver CS","2022","Birmingham","Female","West Midlands","600","520","34140","27570"
"Leaver CS","2022","Birmingham","Male","West Midlands","430","410","33600","27570"
"Leaver CS","2022","Blackburn with Darwen","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Female","Lancashire","240","200","26220","21260"
"Leaver CS","2022","Blackpool","Male","Lancashire","180","170","26250","21260"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Female","Dorset and Somerset","50","40","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Female","West Yorkshire","170","130","25010","26120"
"Leaver CS","2022","Bradford","Male","West Yorkshire","130","110","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Female","East Anglia","40","30","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Male","East Anglia","70","60","[c]","[c]"
"Leaver CS","2022","Brent","Female","Outer London - West and North West","60","50","[c]","[c]"
"Leaver CS","2022","Brent","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Female","West Wales and The Valleys","30","20","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Female","Surrey, East and West Sussex","50","40","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Male","Surrey, East and West Sussex","30","30","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Gloucestershire, Wiltshire and Bath/Bristol area","330","300","32120","26540"
"Leaver CS","2022","Bristol, City of","Male","Gloucestershire, Wiltshire and Bath/Bristol area","240","230","32120","27570"
"Leaver CS","2022","Bromley","Female","Outer London - South","50","40","[c]","[c]"
"Leaver CS","2022","Bromley","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Berkshire, Buckinghamshire and Oxfordshire","110","100","28620","27570"
"Leaver CS","2022","Buckinghamshire","Male","Berkshire, Buckinghamshire and Oxfordshire","90","90","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Female","West Yorkshire","110","90","25920","26120"
"Leaver CS","2022","Calderdale and Kirklees","Male","West Yorkshire","50","40","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","East Anglia","250","220","36630","30190"
"Leaver CS","2022","Cambridgeshire CC","Male","East Anglia","210","190","38840","32160"
"Leaver CS","2022","Camden and City of London","Female","Inner London - West","90","80","31680","24310"
"Leaver CS","2022","Camden and City of London","Male","Inner London - West","100","90","38680","31060"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Female","East Wales","420","350","32180","26120"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Male","East Wales","390","350","36690","29670"
"Leaver CS","2022","Causeway Coast and Glens","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Causeway Coast and Glens","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","Female","Hampshire and Isle of Wight","150","140","32610","29230"
"Leaver CS","2022","Central Hampshire","Male","Hampshire and Isle of Wight","190","190","35600","33300"
"Leaver CS","2022","Central Valleys","Female","West Wales and The Valleys","80","70","27840","27570"
"Leaver CS","2022","Central Valleys","Male","West Wales and The Valleys","40","30","[c]","[c]"
"Leaver CS","2022","Cheshire East","Female","Cheshire","70","70","[c]","[c]"
"Leaver CS","2022","Cheshire East","Male","Cheshire","50","40","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","Female","Lancashire","60","50","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","Male","Lancashire","80","70","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","Female","Eastern Scotland","450","410","37500","31540"
"Leaver CS","2022","City of Edinburgh","Male","Eastern Scotland","460","430","39270","35000"
"Leaver CS","2022","Clackmannanshire and Fife","Female","Eastern Scotland","80","70","26630","27570"
"Leaver CS","2022","Clackmannanshire and Fife","Male","Eastern Scotland","70","60","31810","28990"
"Leaver CS","2022","Conwy and Denbighshire","Female","West Wales and The Valleys","30","30","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Female","Cornwall and Isles of Scilly","110","90","26440","21260"
"Leaver CS","2022","Cornwall and Isles of Scilly","Male","Cornwall and Isles of Scilly","70","60","26200","21890"
"Leaver CS","2022","Coventry","Female","West Midlands","100","90","36340","27570"
"Leaver CS","2022","Coventry","Male","West Midlands","90","90","39660","36780"
"Leaver CS","2022","Croydon","Female","Outer London - South","330","300","34360","29800"
"Leaver CS","2022","Croydon","Male","Outer London - South","290","270","38490","34660"
"Leaver CS","2022","Darlington","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","Female","Derbyshire and Nottinghamshire","70","60","25850","21260"
"Leaver CS","2022","Derby","Male","Derbyshire and Nottinghamshire","50","50","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","Female","Devon","220","190","27180","24180"
"Leaver CS","2022","Devon CC","Male","Devon","270","250","31610","27570"
"Leaver CS","2022","Dorset","Female","Dorset and Somerset","100","90","27360","26670"
"Leaver CS","2022","Dorset","Male","Dorset and Somerset","130","120","31840","27570"
"Leaver CS","2022","Dudley","Female","West Midlands","70","50","24410","21260"
"Leaver CS","2022","Dudley","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","Male","Southern Scotland","30","30","[c]","[c]"
"Leaver CS","2022","Durham","Female","Tees Valley and Durham","240","200","25870","22010"
"Leaver CS","2022","Durham","Male","Tees Valley and Durham","200","180","25340","21800"
"Leaver CS","2022","Durham","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","Female","Outer London - West and North West","30","30","[c]","[c]"
"Leaver CS","2022","Ealing","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Female","Southern Scotland","40","30","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Male","Southern Scotland","40","40","[c]","[c]"
"Leaver CS","2022","East Cumbria","Female","Cumbria","40","40","[c]","[c]"
"Leaver CS","2022","East Cumbria","Male","Cumbria","40","40","[c]","[c]"
"Leaver CS","2022","East Derbyshire","Female","Derbyshire and Nottinghamshire","40","30","[c]","[c]"
"Leaver CS","2022","East Derbyshire","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","West Central Scotland","80","70","28370","26900"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","West Central Scotland","130","120","33970","35000"
"Leaver CS","2022","East Kent","Female","Kent","130","110","28010","25120"
"Leaver CS","2022","East Kent","Male","Kent","130","120","28380","26130"
"Leaver CS","2022","East Lancashire","Female","Lancashire","30","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","Female","Merseyside","50","40","[c]","[c]"
"Leaver CS","2022","East Merseyside","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","Female","East Yorkshire and Northern Lincolnshire","60","60","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","Male","East Yorkshire and Northern Lincolnshire","140","130","[c]","[c]"
"Leaver CS","2022","East Surrey","Female","Surrey, East and West Sussex","100","80","43010","39400"
"Leaver CS","2022","East Surrey","Male","Surrey, East and West Sussex","50","50","[c]","[c]"
"Leaver CS","2022","East Sussex CC","Female","Surrey, East and West Sussex","130","110","23680","21260"
"Leaver CS","2022","East Sussex CC","Male","Surrey, East and West Sussex","100","100","25350","21530"
"Leaver CS","2022","Enfield","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Enfield","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex Haven Gateway","Female","Essex","70","60","27920","29290"
"Leaver CS","2022","Essex Haven Gateway","Male","Essex","60","50","34470","29290"
"Leaver CS","2022","Essex Thames Gateway","Female","Essex","70","60","26820","27200"
"Leaver CS","2022","Essex Thames Gateway","Male","Essex","40","30","[c]","[c]"
"Leaver CS","2022","Falkirk","Female","Eastern Scotland","70","60","24380","21260"
"Leaver CS","2022","Falkirk","Male","Eastern Scotland","60","60","28020","22480"
"Leaver CS","2022","Fermanagh and Omagh","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Fermanagh and Omagh","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Flintshire and Wrexham","Female","East Wales","130","120","25790","21260"
"Leaver CS","2022","Flintshire and Wrexham","Male","East Wales","170","170","[c]","[c]"
"Leaver CS","2022","Glasgow City","Female","West Central Scotland","350","300","29210","25000"
"Leaver CS","2022","Glasgow City","Male","West Central Scotland","370","340","32810","27570"
"Leaver CS","2022","Gloucestershire CC","Female","Gloucestershire, Wiltshire and Bath/Bristol area","80","60","30270","27570"
"Leaver CS","2022","Gloucestershire CC","Male","Gloucestershire, Wiltshire and Bath/Bristol area","60","50","33960","31470"
"Leaver CS","2022","Greater Manchester North East","Female","Greater Manchester","60","50","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Male","Greater Manchester","40","40","[c]","[c]"
"Leaver CS","2022","Greater Manchester North West","Female","Greater Manchester","100","80","24240","21260"
"Leaver CS","2022","Greater Manchester North West","Male","Greater Manchester","70","60","[c]","[c]"
"Leaver CS","2022","Greater Manchester South East","Female","Greater Manchester","80","70","23770","21260"
"Leaver CS","2022","Greater Manchester South East","Male","Greater Manchester","50","40","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Female","Greater Manchester","260","230","28340","25220"
"Leaver CS","2022","Greater Manchester South West","Male","Greater Manchester","250","230","33110","27570"
"Leaver CS","2022","Gwent Valleys","Female","West Wales and The Valleys","30","30","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Female","Inner London - East","220","190","32880","31060"
"Leaver CS","2022","Hackney and Newham","Male","Inner London - East","150","140","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","Female","Inner London - East","120","110","28010","31060"
"Leaver CS","2022","Haringey and Islington","Male","Inner London - East","90","90","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Female","Outer London - West and North West","120","100","30480","30380"
"Leaver CS","2022","Harrow and Hillingdon","Male","Outer London - West and North West","140","100","32270","31060"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Female","Tees Valley and Durham","70","50","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Male","Tees Valley and Durham","60","60","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Female","Essex","120","100","35360","29290"
"Leaver CS","2022","Heart of Essex","Male","Essex","70","60","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Male","Herefordshire, Worcestershire and Warwickshire","40","40","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Female","Bedfordshire and Hertfordshire","160","150","33060","29290"
"Leaver CS","2022","Hertfordshire CC","Male","Bedfordshire and Hertfordshire","160","150","35470","31880"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Female","Outer London - West and North West","180","160","29120","28460"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Male","Outer London - West and North West","130","120","32140","29250"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Female","West Central Scotland","30","20","[c]","[c]"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Male","West Central Scotland","40","30","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","Highlands and Islands","60","50","26580","24020"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","Highlands and Islands","60","50","29510","27570"
"Leaver CS","2022","Isle of Anglesey","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Female","Hampshire and Isle of Wight","40","30","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Male","Hampshire and Isle of Wight","60","60","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Female","Inner London - West","70","60","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Male","Inner London - West","60","60","[c]","[c]"
