"Status","Year","Function_of_post","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Asian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Asian","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Inner London - West","70","70","46290","40650"
"In post","2021","Commercial","Black","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Outer London - South","30","30","[c]","[c]"
"In post","2021","Commercial","Black","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Black","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chinese","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mixed","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other ethnicity","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Undeclared","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","42390","39940"
"In post","2021","Commercial","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Undeclared","Inner London - West","40","30","[c]","[c]"
"In post","2021","Commercial","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
