"Status","Year","Responsibility_level","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","EO","Charity Commission","White","80","70","24830","24440"
"In post","2021","EO","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"In post","2021","EO","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","Competition and Markets Authority","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","EO","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","Competition and Markets Authority","White","40","40","[c]","[c]"
"In post","2021","EO","Department for Business, Energy and Industrial Strategy","Asian","120","120","27610","27680"
"In post","2021","EO","Department for Business, Energy and Industrial Strategy","Black","70","70","28260","27690"
"In post","2021","EO","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for Business, Energy and Industrial Strategy","Mixed","30","30","[c]","[c]"
"In post","2021","EO","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for Business, Energy and Industrial Strategy","Undeclared","70","60","27510","26750"
"In post","2021","EO","Department for Business, Energy and Industrial Strategy","Unknown","500","490","25370","24250"
"In post","2021","EO","Department for Business, Energy and Industrial Strategy","White","1130","1070","26620","26380"
"In post","2021","EO","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for Digital, Culture, Media and Sport","White","100","100","27570","26180"
"In post","2021","EO","Department for Education","Asian","130","130","26530","25000"
"In post","2021","EO","Department for Education","Black","60","60","28160","28500"
"In post","2021","EO","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for Education","Mixed","40","40","[c]","[c]"
"In post","2021","EO","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for Education","Unknown","150","150","26730","26000"
"In post","2021","EO","Department for Education","White","540","520","26410","26000"
"In post","2021","EO","Department for Environment, Food and Rural Affairs","Asian","80","70","27560","28170"
"In post","2021","EO","Department for Environment, Food and Rural Affairs","Black","50","40","[c]","[c]"
"In post","2021","EO","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for Environment, Food and Rural Affairs","Mixed","30","30","[c]","[c]"
"In post","2021","EO","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for Environment, Food and Rural Affairs","Undeclared","110","100","26550","25930"
"In post","2021","EO","Department for Environment, Food and Rural Affairs","Unknown","340","320","25760","25190"
"In post","2021","EO","Department for Environment, Food and Rural Affairs","White","1440","1350","26170","25410"
"In post","2021","EO","Department for International Trade","Asian","30","30","[c]","[c]"
"In post","2021","EO","Department for International Trade","Black","30","30","[c]","[c]"
"In post","2021","EO","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for International Trade","Unknown","90","90","27280","26510"
"In post","2021","EO","Department for International Trade","White","90","90","27250","26510"
"In post","2021","EO","Department for Transport","Asian","120","110","28950","29970"
"In post","2021","EO","Department for Transport","Black","70","70","29330","30470"
"In post","2021","EO","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for Transport","Mixed","50","50","28640","26780"
"In post","2021","EO","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department for Transport","Undeclared","340","320","29060","26780"
"In post","2021","EO","Department for Transport","Unknown","650","630","27580","26700"
"In post","2021","EO","Department for Transport","White","2930","2710","27900","26780"
"In post","2021","EO","Department for Work and Pensions","Asian","4510","4160","29010","27570"
"In post","2021","EO","Department for Work and Pensions","Black","2700","2570","29890","31060"
"In post","2021","EO","Department for Work and Pensions","Chinese","70","70","28890","27570"
"In post","2021","EO","Department for Work and Pensions","Mixed","950","890","28720","27570"
"In post","2021","EO","Department for Work and Pensions","Other ethnicity","290","270","29310","29290"
"In post","2021","EO","Department for Work and Pensions","Undeclared","2200","1960","28330","27570"
"In post","2021","EO","Department for Work and Pensions","Unknown","3240","3050","28240","27570"
"In post","2021","EO","Department for Work and Pensions","White","35070","31400","27810","27570"
"In post","2021","EO","Department of Health and Social Care","Asian","220","210","26880","27150"
"In post","2021","EO","Department of Health and Social Care","Black","150","140","27370","27400"
"In post","2021","EO","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department of Health and Social Care","Mixed","70","60","26920","27140"
"In post","2021","EO","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department of Health and Social Care","Undeclared","70","70","27330","27580"
"In post","2021","EO","Department of Health and Social Care","Unknown","260","260","26560","27270"
"In post","2021","EO","Department of Health and Social Care","White","780","730","26020","26170"
"In post","2021","EO","ESTYN","Asian","[c]","[c]","[c]","[c]"
"In post","2021","EO","ESTYN","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","ESTYN","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","ESTYN","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","ESTYN","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","ESTYN","White","[c]","[c]","[c]","[c]"
"In post","2021","EO","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","EO","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","EO","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","Food Standards Agency","White","370","360","27200","26750"
"In post","2021","EO","Foreign, Commonwealth and Development Office","Asian","100","100","30230","30500"
"In post","2021","EO","Foreign, Commonwealth and Development Office","Black","70","70","30640","30630"
"In post","2021","EO","Foreign, Commonwealth and Development Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Foreign, Commonwealth and Development Office","Undeclared","40","40","[c]","[c]"
"In post","2021","EO","Foreign, Commonwealth and Development Office","Unknown","100","90","27730","26560"
"In post","2021","EO","Foreign, Commonwealth and Development Office","White","620","600","29400","28700"
"In post","2021","EO","HM Land Registry","Asian","70","60","27940","27130"
"In post","2021","EO","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","HM Land Registry","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","HM Land Registry","Undeclared","100","90","27570","27130"
"In post","2021","EO","HM Land Registry","Unknown","200","180","27850","27130"
"In post","2021","EO","HM Land Registry","White","1750","1510","27410","27130"
"In post","2021","EO","HM Revenue and Customs","Asian","1080","1020","27270","25560"
"In post","2021","EO","HM Revenue and Customs","Black","430","420","28330","29570"
"In post","2021","EO","HM Revenue and Customs","Chinese","50","50","26380","25560"
"In post","2021","EO","HM Revenue and Customs","Mixed","180","170","26360","25560"
"In post","2021","EO","HM Revenue and Customs","Other ethnicity","50","50","27560","25630"
"In post","2021","EO","HM Revenue and Customs","Undeclared","590","530","27350","27230"
"In post","2021","EO","HM Revenue and Customs","Unknown","3860","3670","26100","25560"
"In post","2021","EO","HM Revenue and Customs","White","9380","8530","26340","25560"
"In post","2021","EO","HM Treasury","Asian","30","30","[c]","[c]"
"In post","2021","EO","HM Treasury","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","EO","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","HM Treasury","White","140","140","27010","26750"
"In post","2021","EO","Home Office","Asian","1880","1740","28090","28760"
"In post","2021","EO","Home Office","Black","780","730","28650","28850"
"In post","2021","EO","Home Office","Chinese","60","60","27430","27140"
"In post","2021","EO","Home Office","Mixed","280","250","27390","27370"
"In post","2021","EO","Home Office","Other ethnicity","100","100","27650","28670"
"In post","2021","EO","Home Office","Undeclared","980","880","27550","27370"
"In post","2021","EO","Home Office","Unknown","640","630","26680","24890"
"In post","2021","EO","Home Office","White","9650","8810","26530","25310"
"In post","2021","EO","Ministry of Defence","Asian","270","260","26200","26670"
"In post","2021","EO","Ministry of Defence","Black","140","140","26310","26670"
"In post","2021","EO","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Ministry of Defence","Mixed","120","110","27070","26670"
"In post","2021","EO","Ministry of Defence","Other ethnicity","40","40","[c]","[c]"
"In post","2021","EO","Ministry of Defence","Undeclared","540","520","28230","26740"
"In post","2021","EO","Ministry of Defence","Unknown","780","750","26180","26670"
"In post","2021","EO","Ministry of Defence","White","8700","8390","26870","26670"
"In post","2021","EO","Ministry of Housing, Communities and Local Government","Asian","40","40","[c]","[c]"
"In post","2021","EO","Ministry of Housing, Communities and Local Government","Black","30","30","[c]","[c]"
"In post","2021","EO","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Ministry of Housing, Communities and Local Government","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","EO","Ministry of Housing, Communities and Local Government","Unknown","30","30","[c]","[c]"
"In post","2021","EO","Ministry of Housing, Communities and Local Government","White","230","220","27920","27850"
"In post","2021","EO","Ministry of Justice","Asian","560","540","25800","26410"
"In post","2021","EO","Ministry of Justice","Black","450","440","28760","27380"
"In post","2021","EO","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Ministry of Justice","Mixed","190","180","28160","26410"
"In post","2021","EO","Ministry of Justice","Other ethnicity","60","50","27930","26410"
"In post","2021","EO","Ministry of Justice","Undeclared","270","260","27800","26480"
"In post","2021","EO","Ministry of Justice","Unknown","860","840","27680","26580"
"In post","2021","EO","Ministry of Justice","White","8010","7600","28550","27380"
"In post","2021","EO","National Crime Agency","Asian","110","110","33520","32770"
"In post","2021","EO","National Crime Agency","Black","50","40","[c]","[c]"
"In post","2021","EO","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","National Crime Agency","Mixed","50","50","[c]","[c]"
"In post","2021","EO","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","National Crime Agency","Undeclared","100","100","31190","32260"
"In post","2021","EO","National Crime Agency","Unknown","300","290","34690","35060"
"In post","2021","EO","National Crime Agency","White","1850","1810","33390","33100"
"In post","2021","EO","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","EO","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","Northern Ireland Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"In post","2021","EO","Office for Standards in Education","Asian","[c]","[c]","[c]","[c]"
"In post","2021","EO","Office for Standards in Education","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","Office for Standards in Education","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","EO","Office for Standards in Education","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","EO","Office for Standards in Education","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","EO","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","EO","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","Office for Standards in Education","White","160","160","26100","25880"
"In post","2021","EO","Office of Gas and Electricity Markets","Asian","[c]","[c]","[c]","[c]"
"In post","2021","EO","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"In post","2021","EO","Office of Gas and Electricity Markets","Chinese","[c]","[c]","[c]","[c]"
