"Status","Year","Profession_of_post","Disability","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Operational Research","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Declared non-disabled","SEO/HEO","360","350","36740","37320"
"In post","2021","Operational Research","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Undeclared","G6/G7","50","50","53250","52580"
"In post","2021","Operational Research","Undeclared","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Undeclared","SEO/HEO","50","50","[c]","[c]"
"In post","2021","Operational Research","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Unknown","G6/G7","60","50","56530","56350"
"In post","2021","Operational Research","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Unknown","SEO/HEO","90","80","36990","36590"
"In post","2021","Other","Declared disabled","AA/AO","820","760","21210","20950"
"In post","2021","Other","Declared disabled","EO","510","480","26210","26670"
"In post","2021","Other","Declared disabled","G6/G7","100","90","60240","59420"
"In post","2021","Other","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Other","Declared disabled","SEO/HEO","450","430","35270","35000"
"In post","2021","Other","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other","Declared non-disabled","AA/AO","5190","4950","21040","20920"
"In post","2021","Other","Declared non-disabled","EO","3420","3250","26200","26670"
"In post","2021","Other","Declared non-disabled","G6/G7","1410","1370","62010","59420"
"In post","2021","Other","Declared non-disabled","SCS","190","190","95190","86190"
"In post","2021","Other","Declared non-disabled","SEO/HEO","3720","3600","35620","35070"
"In post","2021","Other","Declared non-disabled","Unknown","150","150","43770","40620"
"In post","2021","Other","Undeclared","AA/AO","590","550","22220","21130"
"In post","2021","Other","Undeclared","EO","340","330","26890","26670"
"In post","2021","Other","Undeclared","G6/G7","90","90","61540","60770"
"In post","2021","Other","Undeclared","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Other","Undeclared","SEO/HEO","310","300","35970","35200"
"In post","2021","Other","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other","Unknown","AA/AO","1260","1190","21710","20920"
"In post","2021","Other","Unknown","EO","880","850","27130","27050"
"In post","2021","Other","Unknown","G6/G7","360","340","60840","57430"
"In post","2021","Other","Unknown","SCS","50","50","92130","87340"
"In post","2021","Other","Unknown","SEO/HEO","910","870","38560","38680"
"In post","2021","Other","Unknown","Unknown","1880","1880","37770","34460"
"In post","2021","Planning","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Declared disabled","EO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Declared non-disabled","G6/G7","50","50","57950","57110"
"In post","2021","Planning","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Declared non-disabled","SEO/HEO","80","80","39230","39600"
"In post","2021","Planning","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectors","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectors","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectors","Declared non-disabled","G6/G7","250","220","58050","58810"
"In post","2021","Planning Inspectors","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectors","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectors","Unknown","G6/G7","60","60","56520","58810"
"In post","2021","Policy","Declared disabled","AA/AO","100","90","23870","23830"
"In post","2021","Policy","Declared disabled","EO","300","290","28460","28400"
"In post","2021","Policy","Declared disabled","G6/G7","880","850","58200","57400"
"In post","2021","Policy","Declared disabled","SCS","100","100","86430","77580"
"In post","2021","Policy","Declared disabled","SEO/HEO","1090","1060","36660","36190"
"In post","2021","Policy","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Declared non-disabled","AA/AO","530","510","23500","23830"
"In post","2021","Policy","Declared non-disabled","EO","1700","1650","28460","28680"
"In post","2021","Policy","Declared non-disabled","G6/G7","7880","7640","58700","57460"
"In post","2021","Policy","Declared non-disabled","SCS","1380","1330","85080","77570"
"In post","2021","Policy","Declared non-disabled","SEO/HEO","8200","7980","37550","36980"
"In post","2021","Policy","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Undeclared","AA/AO","40","40","[c]","[c]"
"In post","2021","Policy","Undeclared","EO","140","140","28650","28770"
"In post","2021","Policy","Undeclared","G6/G7","620","600","58710","56590"
"In post","2021","Policy","Undeclared","SCS","80","70","82910","76950"
"In post","2021","Policy","Undeclared","SEO/HEO","780","760","36740","35460"
"In post","2021","Policy","Unknown","AA/AO","120","120","22900","23000"
"In post","2021","Policy","Unknown","EO","550","540","27630","27500"
"In post","2021","Policy","Unknown","G6/G7","2010","1960","57650","55060"
"In post","2021","Policy","Unknown","SCS","280","270","88810","79590"
"In post","2021","Policy","Unknown","SEO/HEO","2300","2260","36320","35730"
"In post","2021","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","AA/AO","30","30","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","EO","210","200","26390","26670"
"In post","2021","Project Delivery","Declared disabled","G6/G7","340","330","57160","55870"
"In post","2021","Project Delivery","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Declared disabled","SEO/HEO","820","780","36620","36460"
"In post","2021","Project Delivery","Declared disabled","Unknown","50","50","40340","39860"
"In post","2021","Project Delivery","Declared non-disabled","AA/AO","220","200","21710","21130"
"In post","2021","Project Delivery","Declared non-disabled","EO","1320","1270","26510","26670"
"In post","2021","Project Delivery","Declared non-disabled","G6/G7","3150","3080","56960","54880"
"In post","2021","Project Delivery","Declared non-disabled","SCS","340","330","91960","85140"
"In post","2021","Project Delivery","Declared non-disabled","SEO/HEO","6030","5840","36830","37320"
"In post","2021","Project Delivery","Declared non-disabled","Unknown","400","390","42990","40460"
"In post","2021","Project Delivery","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","EO","120","110","27030","26670"
"In post","2021","Project Delivery","Undeclared","G6/G7","240","240","56640","54760"
"In post","2021","Project Delivery","Undeclared","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Undeclared","SEO/HEO","500","490","37300","37640"
"In post","2021","Project Delivery","Undeclared","Unknown","30","30","[c]","[c]"
"In post","2021","Project Delivery","Unknown","AA/AO","50","50","21550","21440"
"In post","2021","Project Delivery","Unknown","EO","250","240","26600","26670"
"In post","2021","Project Delivery","Unknown","G6/G7","600","590","56480","54540"
"In post","2021","Project Delivery","Unknown","SCS","50","50","[c]","[c]"
"In post","2021","Project Delivery","Unknown","SEO/HEO","1130","1100","37090","37650"
"In post","2021","Project Delivery","Unknown","Unknown","60","60","45200","41760"
"In post","2021","Property","Declared disabled","AA/AO","70","70","20530","20060"
"In post","2021","Property","Declared disabled","EO","130","120","27010","26670"
"In post","2021","Property","Declared disabled","G6/G7","80","80","57350","55510"
"In post","2021","Property","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Property","Declared disabled","SEO/HEO","280","270","36140","33790"
"In post","2021","Property","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Declared non-disabled","AA/AO","620","580","19930","19560"
"In post","2021","Property","Declared non-disabled","EO","1000","940","27090","26670"
"In post","2021","Property","Declared non-disabled","G6/G7","870","850","58400","56540"
"In post","2021","Property","Declared non-disabled","SCS","50","50","89350","79420"
"In post","2021","Property","Declared non-disabled","SEO/HEO","2240","2150","37300","36400"
"In post","2021","Property","Declared non-disabled","Unknown","40","40","[c]","[c]"
"In post","2021","Property","Undeclared","AA/AO","60","60","19700","19560"
"In post","2021","Property","Undeclared","EO","120","110","27400","26670"
"In post","2021","Property","Undeclared","G6/G7","80","80","58430","57130"
"In post","2021","Property","Undeclared","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Property","Undeclared","SEO/HEO","260","250","37680","36460"
"In post","2021","Property","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","AA/AO","270","250","18800","18760"
"In post","2021","Property","Unknown","EO","250","240","26580","25930"
"In post","2021","Property","Unknown","G6/G7","130","120","56410","54540"
"In post","2021","Property","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","SEO/HEO","390","380","36930","36150"
"In post","2021","Psychology","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Declared disabled","EO","40","40","[c]","[c]"
"In post","2021","Psychology","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Declared disabled","SEO/HEO","60","60","35590","31180"
"In post","2021","Psychology","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Declared non-disabled","AA/AO","40","40","[c]","[c]"
"In post","2021","Psychology","Declared non-disabled","EO","290","280","26380","26330"
"In post","2021","Psychology","Declared non-disabled","G6/G7","90","80","65200","65520"
"In post","2021","Psychology","Declared non-disabled","SEO/HEO","590","570","37310","32730"
"In post","2021","Psychology","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Undeclared","EO","30","30","[c]","[c]"
"In post","2021","Psychology","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Undeclared","SEO/HEO","80","80","39490","39100"
"In post","2021","Psychology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Unknown","EO","60","60","29260","28930"
"In post","2021","Psychology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Unknown","SEO/HEO","60","60","36490","35720"
"In post","2021","Science and Engineering","Declared disabled","AA/AO","150","140","21760","21720"
"In post","2021","Science and Engineering","Declared disabled","EO","160","160","26340","26930"
"In post","2021","Science and Engineering","Declared disabled","G6/G7","190","180","54580","52860"
"In post","2021","Science and Engineering","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Declared disabled","SEO/HEO","560","530","36610","37310"
"In post","2021","Science and Engineering","Declared disabled","Unknown","60","60","41510","40440"
"In post","2021","Science and Engineering","Declared non-disabled","AA/AO","930","900","21790","21580"
"In post","2021","Science and Engineering","Declared non-disabled","EO","1350","1310","25900","26370"
"In post","2021","Science and Engineering","Declared non-disabled","G6/G7","2020","1920","55880","54740"
"In post","2021","Science and Engineering","Declared non-disabled","SCS","100","80","94260","91000"
"In post","2021","Science and Engineering","Declared non-disabled","SEO/HEO","4620","4420","37140","37320"
"In post","2021","Science and Engineering","Declared non-disabled","Unknown","560","560","39240","37210"
"In post","2021","Science and Engineering","Undeclared","AA/AO","80","80","21570","22040"
"In post","2021","Science and Engineering","Undeclared","EO","160","150","27050","27460"
"In post","2021","Science and Engineering","Undeclared","G6/G7","260","250","53270","49590"
"In post","2021","Science and Engineering","Undeclared","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Undeclared","SEO/HEO","480","460","36910","37320"
"In post","2021","Science and Engineering","Undeclared","Unknown","70","70","42370","39900"
"In post","2021","Science and Engineering","Unknown","AA/AO","240","220","21500","21950"
"In post","2021","Science and Engineering","Unknown","EO","340","320","24970","25750"
"In post","2021","Science and Engineering","Unknown","G6/G7","660","630","56180","54240"
"In post","2021","Science and Engineering","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Unknown","SEO/HEO","960","920","36930","37320"
"In post","2021","Science and Engineering","Unknown","Unknown","120","120","36890","32790"
"In post","2021","Security","Declared disabled","AA/AO","340","330","26850","21580"
"In post","2021","Security","Declared disabled","EO","100","100","32400","28480"
"In post","2021","Security","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
