"Status","Year","Region_ITL1","Profession_of_post","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","London","Inspector of Education and Training","65+","[c]","[c]","[c]","[c]"
"In post","2021","London","Intelligence Analysis","20-29","300","300","37310","35700"
"In post","2021","London","Intelligence Analysis","30-39","360","340","41490","37640"
"In post","2021","London","Intelligence Analysis","40-49","310","290","43560","37980"
"In post","2021","London","Intelligence Analysis","50-59","340","330","40820","37260"
"In post","2021","London","Intelligence Analysis","60-64","80","70","39440","36780"
"In post","2021","London","Intelligence Analysis","65+","[c]","[c]","[c]","[c]"
"In post","2021","London","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","London","Internal Audit","20-29","[c]","[c]","[c]","[c]"
"In post","2021","London","Internal Audit","30-39","30","30","[c]","[c]"
"In post","2021","London","Internal Audit","40-49","50","50","56900","54130"
"In post","2021","London","Internal Audit","50-59","80","80","56830","53670"
"In post","2021","London","Internal Audit","60-64","[c]","[c]","[c]","[c]"
"In post","2021","London","Internal Audit","65+","[c]","[c]","[c]","[c]"
"In post","2021","London","International Trade","16-19","[c]","[c]","[c]","[c]"
"In post","2021","London","International Trade","20-29","380","380","38490","38040"
"In post","2021","London","International Trade","30-39","320","320","50800","51970"
"In post","2021","London","International Trade","40-49","160","160","52320","51970"
"In post","2021","London","International Trade","50-59","170","170","53740","51970"
"In post","2021","London","International Trade","60-64","[c]","[c]","[c]","[c]"
"In post","2021","London","International Trade","65+","[c]","[c]","[c]","[c]"
"In post","2021","London","Knowledge and Information Management","20-29","80","80","31280","30220"
"In post","2021","London","Knowledge and Information Management","30-39","140","140","42030","38340"
"In post","2021","London","Knowledge and Information Management","40-49","200","190","44020","39630"
"In post","2021","London","Knowledge and Information Management","50-59","250","240","41900","37870"
"In post","2021","London","Knowledge and Information Management","60-64","50","50","43350","36250"
"In post","2021","London","Knowledge and Information Management","65+","[c]","[c]","[c]","[c]"
"In post","2021","London","Legal","20-29","510","500","37340","33460"
"In post","2021","London","Legal","30-39","1410","1350","52240","51810"
"In post","2021","London","Legal","40-49","1350","1240","58790","60710"
"In post","2021","London","Legal","50-59","1190","1140","59320","61860"
"In post","2021","London","Legal","60-64","230","200","59800","62140"
"In post","2021","London","Legal","65+","80","60","61390","61010"
"In post","2021","London","Medicine","20-29","[c]","[c]","[c]","[c]"
"In post","2021","London","Medicine","30-39","80","70","59520","53830"
"In post","2021","London","Medicine","40-49","120","100","74140","75100"
"In post","2021","London","Medicine","50-59","110","100","91030","89250"
"In post","2021","London","Medicine","60-64","40","30","[c]","[c]"
"In post","2021","London","Medicine","65+","[c]","[c]","[c]","[c]"
"In post","2021","London","Operational Delivery","16-19","40","40","[c]","[c]"
"In post","2021","London","Operational Delivery","20-29","4380","4330","30190","28720"
"In post","2021","London","Operational Delivery","30-39","5400","5170","35070","32680"
"In post","2021","London","Operational Delivery","40-49","5770","5430","37020","32840"
"In post","2021","London","Operational Delivery","50-59","7390","7050","36090","30850"
"In post","2021","London","Operational Delivery","60-64","2030","1780","32640","29080"
"In post","2021","London","Operational Delivery","65+","900","720","29770","25760"
"In post","2021","London","Operational Research","20-29","150","150","37590","36160"
"In post","2021","London","Operational Research","30-39","130","120","51220","52110"
"In post","2021","London","Operational Research","40-49","60","60","59100","59230"
"In post","2021","London","Operational Research","50-59","50","40","[c]","[c]"
"In post","2021","London","Operational Research","60-64","[c]","[c]","[c]","[c]"
"In post","2021","London","Operational Research","65+","[c]","[c]","[c]","[c]"
"In post","2021","London","Other","16-19","[c]","[c]","[c]","[c]"
"In post","2021","London","Other","20-29","910","910","32920","30200"
"In post","2021","London","Other","30-39","880","860","44240","38430"
"In post","2021","London","Other","40-49","860","820","47800","41010"
"In post","2021","London","Other","50-59","1030","990","40140","32520"
"In post","2021","London","Other","60-64","350","320","37660","29690"
"In post","2021","London","Other","65+","140","120","33770","28670"
"In post","2021","London","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","London","Planning","20-29","[c]","[c]","[c]","[c]"
"In post","2021","London","Planning","30-39","[c]","[c]","[c]","[c]"
"In post","2021","London","Planning","40-49","[c]","[c]","[c]","[c]"
"In post","2021","London","Planning","50-59","[c]","[c]","[c]","[c]"
"In post","2021","London","Planning","60-64","[c]","[c]","[c]","[c]"
"In post","2021","London","Planning","65+","[c]","[c]","[c]","[c]"
"In post","2021","London","Policy","16-19","[c]","[c]","[c]","[c]"
"In post","2021","London","Policy","20-29","6270","6250","39600","35700"
"In post","2021","London","Policy","30-39","5680","5540","52110","53420"
"In post","2021","London","Policy","40-49","3880","3700","57540","57400"
"In post","2021","London","Policy","50-59","3120","3060","52900","53200"
"In post","2021","London","Policy","60-64","550","510","49660","44610"
"In post","2021","London","Policy","65+","150","130","48640","45940"
"In post","2021","London","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","London","Project Delivery","16-19","[c]","[c]","[c]","[c]"
"In post","2021","London","Project Delivery","20-29","610","600","38100","35070"
"In post","2021","London","Project Delivery","30-39","930","910","49430","45200"
"In post","2021","London","Project Delivery","40-49","940","920","54600","54760"
"In post","2021","London","Project Delivery","50-59","950","940","55020","52580"
"In post","2021","London","Project Delivery","60-64","170","150","48410","42470"
"In post","2021","London","Project Delivery","65+","50","40","[c]","[c]"
"In post","2021","London","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","London","Property","16-19","[c]","[c]","[c]","[c]"
"In post","2021","London","Property","20-29","110","110","33040","30310"
"In post","2021","London","Property","30-39","150","150","44970","41690"
"In post","2021","London","Property","40-49","260","250","44940","38430"
"In post","2021","London","Property","50-59","410","400","46360","44350"
"In post","2021","London","Property","60-64","120","110","46760","37500"
"In post","2021","London","Property","65+","50","40","[c]","[c]"
"In post","2021","London","Psychology","20-29","[c]","[c]","[c]","[c]"
"In post","2021","London","Psychology","30-39","[c]","[c]","[c]","[c]"
"In post","2021","London","Psychology","40-49","[c]","[c]","[c]","[c]"
"In post","2021","London","Psychology","50-59","[c]","[c]","[c]","[c]"
"In post","2021","London","Science and Engineering","16-19","[c]","[c]","[c]","[c]"
"In post","2021","London","Science and Engineering","20-29","290","280","33660","32640"
"In post","2021","London","Science and Engineering","30-39","370","340","44190","41030"
"In post","2021","London","Science and Engineering","40-49","360","340","51400","51980"
"In post","2021","London","Science and Engineering","50-59","300","280","54380","51480"
"In post","2021","London","Science and Engineering","60-64","70","70","52190","46710"
"In post","2021","London","Science and Engineering","65+","40","30","[c]","[c]"
"In post","2021","London","Security","16-19","[c]","[c]","[c]","[c]"
"In post","2021","London","Security","20-29","180","180","32840","30630"
"In post","2021","London","Security","30-39","270","260","39940","38800"
"In post","2021","London","Security","40-49","260","260","43560","42440"
"In post","2021","London","Security","50-59","390","380","38520","35440"
"In post","2021","London","Security","60-64","100","90","38180","34370"
"In post","2021","London","Security","65+","40","40","[c]","[c]"
"In post","2021","London","Social Research","20-29","190","190","38590","35050"
"In post","2021","London","Social Research","30-39","130","130","50080","52010"
"In post","2021","London","Social Research","40-49","100","90","56220","57460"
"In post","2021","London","Social Research","50-59","40","40","[c]","[c]"
"In post","2021","London","Social Research","60-64","[c]","[c]","[c]","[c]"
"In post","2021","London","Statistics","16-19","[c]","[c]","[c]","[c]"
"In post","2021","London","Statistics","20-29","320","320","37620","36160"
"In post","2021","London","Statistics","30-39","250","240","48690","48490"
"In post","2021","London","Statistics","40-49","190","180","54300","55540"
"In post","2021","London","Statistics","50-59","120","120","54740","56240"
"In post","2021","London","Statistics","60-64","[c]","[c]","[c]","[c]"
"In post","2021","London","Statistics","65+","[c]","[c]","[c]","[c]"
"In post","2021","London","Tax","20-29","280","280","40040","36160"
"In post","2021","London","Tax","30-39","380","370","45140","36270"
"In post","2021","London","Tax","40-49","390","370","41860","36180"
"In post","2021","London","Tax","50-59","910","880","43270","39800"
"In post","2021","London","Tax","60-64","260","220","45690","39800"
"In post","2021","London","Tax","65+","80","60","40800","39190"
"In post","2021","London","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","20-29","4760","4740","34400","31060"
"In post","2021","London","Unknown","30-39","3960","3840","44340","36650"
"In post","2021","London","Unknown","40-49","3730","3520","46160","36160"
"In post","2021","London","Unknown","50-59","4320","4120","41460","31880"
"In post","2021","London","Unknown","60-64","980","840","37620","31880"
"In post","2021","London","Unknown","65+","370","290","33780","31060"
"In post","2021","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","London","Veterinarian","20-29","[c]","[c]","[c]","[c]"
"In post","2021","London","Veterinarian","30-39","[c]","[c]","[c]","[c]"
"In post","2021","London","Veterinarian","40-49","[c]","[c]","[c]","[c]"
"In post","2021","London","Veterinarian","50-59","[c]","[c]","[c]","[c]"
"In post","2021","London","Veterinarian","60-64","[c]","[c]","[c]","[c]"
"In post","2021","London","Veterinarian","65+","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Commercial","20-29","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Commercial","30-39","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Commercial","40-49","40","30","[c]","[c]"
"In post","2021","North East (England)","Commercial","50-59","50","50","[c]","[c]"
"In post","2021","North East (England)","Communications","20-29","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Communications","30-39","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Communications","40-49","40","40","[c]","[c]"
"In post","2021","North East (England)","Communications","50-59","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Communications","60-64","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Communications","65+","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Counter Fraud","20-29","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Counter Fraud","30-39","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Counter Fraud","40-49","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Counter Fraud","50-59","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Counter Fraud","60-64","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Counter Fraud","65+","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Digital, Data and Technology","20-29","90","90","32330","31810"
"In post","2021","North East (England)","Digital, Data and Technology","30-39","160","160","38290","38630"
"In post","2021","North East (England)","Digital, Data and Technology","40-49","210","200","41260","38630"
