"Status","Year","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Counter Fraud","Liverpool","50","40","[c]","[c]"
"In post","2021","Counter Fraud","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Manchester","340","310","32540","31810"
"In post","2021","Counter Fraud","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Lanarkshire","280","270","30520","28130"
"In post","2021","Counter Fraud","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Nottingham","510","480","33500","31810"
"In post","2021","Counter Fraud","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Portsmouth","120","120","33320","31810"
"In post","2021","Counter Fraud","Sefton","510","470","32380","31810"
"In post","2021","Counter Fraud","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Solihull","130","120","30430","28100"
"In post","2021","Counter Fraud","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Lanarkshire","80","70","29420","28130"
"In post","2021","Counter Fraud","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southend-on-Sea","40","40","[c]","[c]"
"In post","2021","Counter Fraud","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Suffolk","370","340","27600","25560"
"In post","2021","Counter Fraud","Sunderland","40","30","[c]","[c]"
"In post","2021","Counter Fraud","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tyneside","490","470","32020","31810"
"In post","2021","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Westminster","390","380","46270","40310"
"In post","2021","Counter Fraud","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","York","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Birmingham","410","370","21770","20140"
"In post","2021","Debt","Bradford","340","300","23860","21440"
"In post","2021","Debt","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Camden and City of London","30","30","[c]","[c]"
"In post","2021","Debt","Cardiff and Vale of Glamorgan","330","310","23100","20140"
"In post","2021","Debt","City of Edinburgh","610","580","21470","20140"
"In post","2021","Debt","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Croydon","250","220","27110","24670"
"In post","2021","Debt","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Glasgow City","90","80","22440","20140"
"In post","2021","Debt","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Hackney and Newham","170","150","26180","25630"
"In post","2021","Debt","Hertfordshire","40","30","[c]","[c]"
"In post","2021","Debt","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Leeds","70","70","22110","20140"
"In post","2021","Debt","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Liverpool","310","280","22860","21440"
"In post","2021","Debt","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Debt","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Debt","North Lanarkshire","430","360","22350","20140"
"In post","2021","Debt","Nottingham","250","220","21440","20140"
"In post","2021","Debt","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Debt","South Lanarkshire","300","280","21760","20140"
"In post","2021","Debt","Southend-on-Sea","60","50","23200","21440"
"In post","2021","Debt","Suffolk","40","30","[c]","[c]"
"In post","2021","Debt","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Tower Hamlets","80","80","31140","29570"
"In post","2021","Debt","Tyneside","570","530","21520","20140"
"In post","2021","Debt","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Debt","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Debt","West Sussex (South West)","80","60","27770","28130"
"In post","2021","Debt","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Barnet","40","40","[c]","[c]"
"In post","2021","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","150","140","37130","36380"
"In post","2021","Digital, Data & Technology","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Berkshire","130","120","40720","38320"
"In post","2021","Digital, Data & Technology","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Birmingham","240","230","41320","37000"
"In post","2021","Digital, Data & Technology","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Bradford","280","270","36680","31810"
"In post","2021","Digital, Data & Technology","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Bristol, City of","370","360","40980","38630"
"In post","2021","Digital, Data & Technology","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cambridgeshire CC","30","30","[c]","[c]"
"In post","2021","Digital, Data & Technology","Camden and City of London","150","150","52020","54700"
"In post","2021","Digital, Data & Technology","Cardiff and Vale of Glamorgan","390","380","37630","36530"
"In post","2021","Digital, Data & Technology","Central Bedfordshire","40","40","[c]","[c]"
"In post","2021","Digital, Data & Technology","Central Hampshire","60","60","30130","27190"
"In post","2021","Digital, Data & Technology","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","City of Edinburgh","260","250","39260","35230"
"In post","2021","Digital, Data & Technology","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Coventry","250","250","40460","37100"
"In post","2021","Digital, Data & Technology","Croydon","70","60","44160","41760"
"In post","2021","Digital, Data & Technology","Darlington","80","80","37130","37100"
"In post","2021","Digital, Data & Technology","Devon CC","850","810","40250","39650"
"In post","2021","Digital, Data & Technology","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Sussex CC","50","50","34860","32720"
"In post","2021","Digital, Data & Technology","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Glasgow City","120","110","37260","33040"
"In post","2021","Digital, Data & Technology","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Greater Manchester South West","110","110","39210","38630"
"In post","2021","Digital, Data & Technology","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Hertfordshire","30","30","[c]","[c]"
"In post","2021","Digital, Data & Technology","Hounslow and Richmond upon Thames","110","100","39520","38000"
"In post","2021","Digital, Data & Technology","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Lambeth","120","120","46850","42160"
"In post","2021","Digital, Data & Technology","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Leeds","130","130","39290","36200"
"In post","2021","Digital, Data & Technology","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Leicestershire CC and Rutland","60","60","34160","30560"
"In post","2021","Digital, Data & Technology","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Liverpool","120","120","39010","34800"
"In post","2021","Digital, Data & Technology","Manchester","250","240","40730","37200"
"In post","2021","Digital, Data & Technology","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Mid Lancashire","40","40","[c]","[c]"
"In post","2021","Digital, Data & Technology","Milton Keynes","110","100","44270","40670"
"In post","2021","Digital, Data & Technology","Monmouthshire and Newport","640","630","41400","38080"
"In post","2021","Digital, Data & Technology","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Norwich and East Norfolk","60","60","34500","31110"
"In post","2021","Digital, Data & Technology","Nottingham","190","190","39750","36500"
"In post","2021","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Peterborough","30","30","[c]","[c]"
"In post","2021","Digital, Data & Technology","Plymouth","530","500","38070","38450"
"In post","2021","Digital, Data & Technology","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Sefton","140","130","36890","31810"
"In post","2021","Digital, Data & Technology","Sheffield","230","220","43890","41990"
"In post","2021","Digital, Data & Technology","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Somerset","200","200","38760","35340"
"In post","2021","Digital, Data & Technology","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","South Hampshire","160","160","39670","36030"
