"Status","Year","Responsibility_level","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","SEO/HEO","Home Office","Female","4460","4240","36680","35280"
"In post","2021","SEO/HEO","Home Office","Male","4320","4240","36590","35200"
"In post","2021","SEO/HEO","Ministry of Defence","Female","8160","7750","36280","35000"
"In post","2021","SEO/HEO","Ministry of Defence","Male","12160","11950","37470","37320"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","Female","630","600","35970","34860"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","Male","590","590","36720","36340"
"In post","2021","SEO/HEO","Ministry of Justice","Female","6900","6580","37000","36260"
"In post","2021","SEO/HEO","Ministry of Justice","Male","5500","5310","39700","38160"
"In post","2021","SEO/HEO","National Crime Agency","Female","860","820","43010","43630"
"In post","2021","SEO/HEO","National Crime Agency","Male","1430","1420","45600","44090"
"In post","2021","SEO/HEO","Northern Ireland Office","Female","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland Office","Male","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education","Female","540","520","44350","51360"
"In post","2021","SEO/HEO","Office for Standards in Education","Male","190","190","39650","39850"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","Female","170","160","36590","35880"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","Male","200","200","36380","35720"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Female","70","60","36100","36540"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Male","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Office of Rail and Road","Female","50","40","[c]","[c]"
"In post","2021","SEO/HEO","Office of Rail and Road","Male","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Other Cabinet Office Agencies","Female","260","240","33240","34800"
"In post","2021","SEO/HEO","Other Cabinet Office Agencies","Male","250","250","34010","34800"
"In post","2021","SEO/HEO","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Scottish Government","Female","3760","3530","38930","37940"
"In post","2021","SEO/HEO","Scottish Government","Male","3330","3200","39850","39500"
"In post","2021","SEO/HEO","The National Archives","Female","160","150","34600","34260"
"In post","2021","SEO/HEO","The National Archives","Male","120","120","37650","36000"
"In post","2021","SEO/HEO","UK Export Finance","Female","80","80","41700","41250"
"In post","2021","SEO/HEO","UK Export Finance","Male","120","110","43150","43700"
"In post","2021","SEO/HEO","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","United Kingdom Statistics Authority","Female","1300","1230","33360","32540"
"In post","2021","SEO/HEO","United Kingdom Statistics Authority","Male","970","960","33670","33150"
"In post","2021","SEO/HEO","United Kingdom Statistics Authority","Unknown","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Water Services Regulation Authority","Female","60","60","46890","45370"
"In post","2021","SEO/HEO","Water Services Regulation Authority","Male","70","70","48420","47260"
"In post","2021","SEO/HEO","Welsh Government","Female","1590","1480","40660","37410"
"In post","2021","SEO/HEO","Welsh Government","Male","970","940","41120","37410"
"In post","2021","Unknown","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Home Office","Female","100","100","[c]","[c]"
"In post","2021","Unknown","Home Office","Male","150","150","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Female","830","800","37260","34710"
"In post","2021","Unknown","Ministry of Defence","Male","3270","3250","40190","36970"
"In post","2021","Unknown","Ministry of Justice","Female","9380","8560","29720","28200"
"In post","2021","Unknown","Ministry of Justice","Male","2770","2670","30920","30210"
"In post","2021","Unknown","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Attorney General's Departments","Female","1110","1000","22720","22200"
"In post","2022","AA/AO","Attorney General's Departments","Male","420","410","22720","22200"
"In post","2022","AA/AO","Cabinet Office","Female","290","260","21780","21050"
"In post","2022","AA/AO","Cabinet Office","Male","210","200","21860","21050"
"In post","2022","AA/AO","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Female","950","840","21620","21130"
"In post","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Male","550","540","21520","21130"
"In post","2022","AA/AO","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Education","Female","90","80","21960","21250"
"In post","2022","AA/AO","Department for Education","Male","40","40","[c]","[c]"
"In post","2022","AA/AO","Department for Environment, Food and Rural Affairs","Female","1480","1310","21720","21300"
"In post","2022","AA/AO","Department for Environment, Food and Rural Affairs","Male","920","890","21710","21300"
"In post","2022","AA/AO","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Levelling Up, Housing and Communities","Female","130","110","22280","22560"
"In post","2022","AA/AO","Department for Levelling Up, Housing and Communities","Male","90","90","22960","22560"
"In post","2022","AA/AO","Department for Transport","Female","3340","2720","21130","21840"
"In post","2022","AA/AO","Department for Transport","Male","2380","2260","23230","21840"
"In post","2022","AA/AO","Department for Work and Pensions","Female","19550","15980","21410","21260"
"In post","2022","AA/AO","Department for Work and Pensions","Male","9780","9310","21420","21260"
"In post","2022","AA/AO","Department of Health and Social Care","Female","590","500","21670","21820"
"In post","2022","AA/AO","Department of Health and Social Care","Male","240","220","21560","21820"
"In post","2022","AA/AO","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Foreign, Commonwealth and Development Office","Female","280","270","25550","25000"
"In post","2022","AA/AO","Foreign, Commonwealth and Development Office","Male","240","230","26130","25000"
"In post","2022","AA/AO","HM Land Registry","Female","1090","1000","22690","22600"
"In post","2022","AA/AO","HM Land Registry","Male","660","640","22690","22600"
"In post","2022","AA/AO","HM Revenue and Customs","Female","11990","9860","21760","21250"
"In post","2022","AA/AO","HM Revenue and Customs","Male","8310","7860","21620","21250"
"In post","2022","AA/AO","HM Treasury","Female","40","30","[c]","[c]"
"In post","2022","AA/AO","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Home Office","Female","4300","3650","22270","21680"
"In post","2022","AA/AO","Home Office","Male","3070","2920","22110","21680"
"In post","2022","AA/AO","Ministry of Defence","Female","6540","6090","21840","21170"
"In post","2022","AA/AO","Ministry of Defence","Male","8760","8600","24190","21170"
"In post","2022","AA/AO","Ministry of Justice","Female","20070","18040","23530","21860"
"In post","2022","AA/AO","Ministry of Justice","Male","19640","18800","26330","25700"
"In post","2022","AA/AO","National Crime Agency","Female","180","160","23840","24470"
"In post","2022","AA/AO","National Crime Agency","Male","90","80","24470","24470"
"In post","2022","AA/AO","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office for Standards in Education, Children's Services and Skills","Female","140","120","21310","21410"
"In post","2022","AA/AO","Office for Standards in Education, Children's Services and Skills","Male","60","60","21000","21410"
"In post","2022","AA/AO","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of Gas and Electricity Markets","Male","30","30","[c]","[c]"
"In post","2022","AA/AO","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Scottish Government","Female","3780","3450","23350","23230"
"In post","2022","AA/AO","Scottish Government","Male","3060","2960","24250","23330"
"In post","2022","AA/AO","The National Archives","Female","40","40","[c]","[c]"
"In post","2022","AA/AO","The National Archives","Male","60","50","21380","20900"
"In post","2022","AA/AO","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","UK Statistics Authority","Female","900","630","20240","19860"
"In post","2022","AA/AO","UK Statistics Authority","Male","630","450","20480","20350"
"In post","2022","AA/AO","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Welsh Government","Female","550","500","24210","24630"
"In post","2022","AA/AO","Welsh Government","Male","320","300","24330","24630"
"In post","2022","EO","Attorney General's Departments","Female","1360","1250","27790","27580"
"In post","2022","EO","Attorney General's Departments","Male","520","510","27910","27580"
"In post","2022","EO","Cabinet Office","Female","640","610","26550","26670"
"In post","2022","EO","Cabinet Office","Male","420","410","26600","27500"
"In post","2022","EO","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","EO","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","EO","Charity Commission","Female","70","70","25080","24440"
"In post","2022","EO","Charity Commission","Male","40","40","[c]","[c]"
"In post","2022","EO","Competition and Markets Authority","Female","40","30","[c]","[c]"
"In post","2022","EO","Competition and Markets Authority","Male","30","30","[c]","[c]"
"In post","2022","EO","Department for Business, Energy and Industrial Strategy","Female","1110","1030","26240","25630"
"In post","2022","EO","Department for Business, Energy and Industrial Strategy","Male","850","840","26810","26290"
