"Status","Year","Region_ITL2","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","East Wales","Welsh Government","Male","1350","1320","43930","37410"
"In post","2021","East Yorkshire and Northern Lincolnshire","Attorney General's Departments","Female","50","50","37270","28430"
"In post","2021","East Yorkshire and Northern Lincolnshire","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Department for Transport","Female","30","30","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Department for Transport","Male","110","110","35140","27680"
"In post","2021","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","Female","840","680","25730","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","Male","370","350","26340","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","HM Land Registry","Female","190","170","28900","27130"
"In post","2021","East Yorkshire and Northern Lincolnshire","HM Land Registry","Male","140","130","29410","27130"
"In post","2021","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs","Female","40","30","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs","Male","40","40","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Home Office","Female","110","110","25790","25040"
"In post","2021","East Yorkshire and Northern Lincolnshire","Home Office","Male","160","160","26560","25040"
"In post","2021","East Yorkshire and Northern Lincolnshire","Ministry of Defence","Female","120","110","23270","21130"
"In post","2021","East Yorkshire and Northern Lincolnshire","Ministry of Defence","Male","380","370","27890","26670"
"In post","2021","East Yorkshire and Northern Lincolnshire","Ministry of Justice","Female","920","830","26810","24620"
"In post","2021","East Yorkshire and Northern Lincolnshire","Ministry of Justice","Male","1130","1080","29590","28090"
"In post","2021","Eastern Scotland","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Competition and Markets Authority","Female","30","30","[c]","[c]"
"In post","2021","Eastern Scotland","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Business, Energy and Industrial Strategy","Female","70","70","26570","21840"
"In post","2021","Eastern Scotland","Department for Business, Energy and Industrial Strategy","Male","60","60","28540","24920"
"In post","2021","Eastern Scotland","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Environment, Food and Rural Affairs","Female","40","40","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Transport","Female","40","30","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Transport","Male","90","90","29610","27680"
"In post","2021","Eastern Scotland","Department for Work and Pensions","Female","2270","1960","25160","27570"
"In post","2021","Eastern Scotland","Department for Work and Pensions","Male","1020","980","25770","27570"
"In post","2021","Eastern Scotland","HM Revenue and Customs","Female","1170","1060","27060","25560"
"In post","2021","Eastern Scotland","HM Revenue and Customs","Male","1210","1170","28510","25560"
"In post","2021","Eastern Scotland","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Home Office","Female","70","60","27820","26410"
"In post","2021","Eastern Scotland","Home Office","Male","100","100","28420","25310"
"In post","2021","Eastern Scotland","Ministry of Defence","Female","320","310","28900","23330"
"In post","2021","Eastern Scotland","Ministry of Defence","Male","470","460","31510","26930"
"In post","2021","Eastern Scotland","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Scotland Office","Female","50","50","47490","48930"
"In post","2021","Eastern Scotland","Scotland Office","Male","30","30","[c]","[c]"
"In post","2021","Eastern Scotland","Scottish Government","Female","6620","6180","37860","33620"
"In post","2021","Eastern Scotland","Scottish Government","Male","6070","5870","38350","33650"
"In post","2021","Eastern Scotland","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Attorney General's Departments","Female","130","120","40170","34140"
"In post","2021","Essex","Attorney General's Departments","Male","50","50","43630","36240"
"In post","2021","Essex","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Department for Transport","Male","70","60","34780","28810"
"In post","2021","Essex","Department for Work and Pensions","Female","1170","1030","28990","29290"
"In post","2021","Essex","Department for Work and Pensions","Male","490","470","30730","29290"
"In post","2021","Essex","Department of Health and Social Care","Female","60","50","42510","35830"
"In post","2021","Essex","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Essex","HM Revenue and Customs","Female","610","540","31680","31810"
"In post","2021","Essex","HM Revenue and Customs","Male","490","460","35330","32100"
"In post","2021","Essex","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","Essex","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Home Office","Female","350","310","26630","25310"
"In post","2021","Essex","Home Office","Male","510","460","27570","25510"
"In post","2021","Essex","Ministry of Defence","Female","280","260","29280","26670"
"In post","2021","Essex","Ministry of Defence","Male","330","330","36550","33300"
"In post","2021","Essex","Ministry of Justice","Female","550","490","26640","23270"
"In post","2021","Essex","Ministry of Justice","Male","360","350","30300","30680"
"In post","2021","Essex","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Essex","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","Female","130","120","41310","40050"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","Male","70","70","47140","51160"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","Female","70","70","56320","51230"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","Male","100","100","54730","53190"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Female","130","130","39120","36740"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Male","120","110","42050","39570"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","Female","130","120","42620","37100"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","Male","90","90","45310","42290"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Female","550","510","37480","35900"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Male","390","380","40400","36970"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Female","220","200","33940","30730"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Male","320","310","33410","29730"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","Female","1280","1080","27000","27570"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","Male","730","690","27780","27570"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Female","800","720","35400","30690"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Male","370","350","44130","37960"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","Female","220","190","29700","27130"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","Male","120","110","31420","27130"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Female","620","560","34050","31810"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Male","780","750","36180","31810"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","Female","90","80","26010","25040"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","Male","110","110","28630","25440"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Female","7210","6760","35010","33300"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Male","10720","10550","39700","38000"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Female","410","370","40120","34860"
