"Status","Year","Organisation","Region_ITL3","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Defence Equipment and Support","Lincolnshire","East Midlands (England)","210","200","35900","34880"
"In post","2021","Defence Equipment and Support","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Manchester","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Mid Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Milton Keynes","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Monmouthshire and Newport","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","North and West Norfolk","East of England","100","100","34040","32750"
"In post","2021","Defence Equipment and Support","North Hampshire","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","North Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","North Yorkshire CC","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Northumberland","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Overseas","Overseas","40","40","[c]","[c]"
"In post","2021","Defence Equipment and Support","Oxfordshire","South East (England)","130","120","35800","34170"
"In post","2021","Defence Equipment and Support","Peterborough","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Plymouth","South West (England)","100","90","26980","22540"
"In post","2021","Defence Equipment and Support","Portsmouth","South East (England)","90","80","33480","32930"
"In post","2021","Defence Equipment and Support","Powys","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Sandwell","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Shropshire CC","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Somerset","South West (England)","330","320","36070","34810"
"In post","2021","Defence Equipment and Support","South Hampshire","South East (England)","220","220","24870","23090"
"In post","2021","Defence Equipment and Support","South Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","South West Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Southend-on-Sea","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Staffordshire CC","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Suffolk","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Telford and Wrekin","West Midlands (England)","60","60","29990","26910"
"In post","2021","Defence Equipment and Support","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Warwickshire","West Midlands (England)","140","140","24030","21430"
"In post","2021","Defence Equipment and Support","West Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Wiltshire","South West (England)","50","50","34570","33490"
"In post","2021","Defence Equipment and Support","Wirral","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Buckinghamshire CC","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Cambridgeshire CC","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Central Hampshire","South East (England)","1360","1310","41960","46080"
"In post","2021","Defence Science and Technology Laboratory","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","South Hampshire","South East (England)","80","70","36890","37320"
"In post","2021","Defence Science and Technology Laboratory","West Kent","South East (England)","260","240","38760","37320"
"In post","2021","Defence Science and Technology Laboratory","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Wiltshire","South West (England)","2670","2580","39850","37320"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Aberdeen City and Aberdeenshire","Scotland","100","90","50000","45620"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Birmingham","West Midlands (England)","150","150","40000","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Bristol, City of","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Cambridgeshire CC","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Cardiff and Vale of Glamorgan","Wales","80","70","34620","30360"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","City of Edinburgh","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Hartlepool and Stockton-on-Tees","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Hounslow and Richmond upon Thames","London","60","60","43510","40220"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Leeds","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Manchester","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Nottingham","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Plymouth","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Sheffield","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Suffolk","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Swindon","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Tyneside","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Surrey","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","London","4810","4710","49540","53380"
"In post","2021","Department for Digital, Culture, Media and Sport","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Bristol, City of","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","City of Edinburgh","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Glasgow City","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Leeds","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Liverpool","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Manchester","North West (England)","40","40","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Tyneside","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Westminster","London","1710","1680","49440","51730"
"In post","2021","Department for Education (excl. agencies)","Bristol, City of","South West (England)","140","130","46090","42220"
"In post","2021","Department for Education (excl. agencies)","Cambridgeshire CC","East of England","40","40","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Coventry","West Midlands (England)","480","460","39870","36780"
"In post","2021","Department for Education (excl. agencies)","Croydon","London","40","40","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Darlington","North East (England)","540","520","38190","36780"
"In post","2021","Department for Education (excl. agencies)","Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Leeds","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Manchester","North West (England)","930","910","40660","36780"
"In post","2021","Department for Education (excl. agencies)","Nottingham","East Midlands (England)","220","210","41850","37100"
"In post","2021","Department for Education (excl. agencies)","Sheffield","Yorkshire and The Humber","1080","1040","40920","36960"
"In post","2021","Department for Education (excl. agencies)","Tyneside","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Westminster","London","2130","2050","50210","53420"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Bedford","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","South East (England)","180","180","40880","36970"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","South West (England)","770","730","40680","36970"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cambridgeshire CC","East of England","40","30","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cardiff and Vale of Glamorgan","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Central Hampshire","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire East","North West (England)","40","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","City of Edinburgh","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Darlington","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon CC","South West (England)","110","100","37880","36590"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset CC","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Cumbria","North West (England)","50","50","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Kent","South East (England)","[c]","[c]","[c]","[c]"
