"Status","Year","Disability","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Northern Ireland","SEO/HEO","100","100","35190","33370"
"In post","2022","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Overseas","G6/G7","100","100","59690","58030"
"In post","2022","Declared disabled","Overseas","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Overseas","SEO/HEO","100","100","36500","34350"
"In post","2022","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scotland","AA/AO","1660","1460","22280","21260"
"In post","2022","Declared disabled","Scotland","EO","1600","1450","28460","27570"
"In post","2022","Declared disabled","Scotland","G6/G7","380","360","60190","57490"
"In post","2022","Declared disabled","Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scotland","SEO/HEO","1180","1120","38150","36130"
"In post","2022","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","South East (England)","AA/AO","1510","1340","23550","21680"
"In post","2022","Declared disabled","South East (England)","EO","1500","1380","28330","27570"
"In post","2022","Declared disabled","South East (England)","G6/G7","270","250","57390","54620"
"In post","2022","Declared disabled","South East (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","South East (England)","SEO/HEO","1050","990","36970","35780"
"In post","2022","Declared disabled","South East (England)","Unknown","380","350","30250","28200"
"In post","2022","Declared disabled","South West (England)","AA/AO","1120","1000","22100","21260"
"In post","2022","Declared disabled","South West (England)","EO","1290","1170","26890","27570"
"In post","2022","Declared disabled","South West (England)","G6/G7","470","450","55700","54540"
"In post","2022","Declared disabled","South West (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","South West (England)","SEO/HEO","1630","1550","36410","35900"
"In post","2022","Declared disabled","South West (England)","Unknown","460","430","33300","31420"
"In post","2022","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","EO","70","60","28460","27570"
"In post","2022","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Wales","AA/AO","1440","1230","21380","21260"
"In post","2022","Declared disabled","Wales","EO","1100","990","27240","27570"
"In post","2022","Declared disabled","Wales","G6/G7","240","230","58810","57400"
"In post","2022","Declared disabled","Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Wales","SEO/HEO","800","750","36530","35730"
"In post","2022","Declared disabled","Wales","Unknown","230","210","29520","28200"
"In post","2022","Declared disabled","West Midlands (England)","AA/AO","1230","1090","22110","21260"
"In post","2022","Declared disabled","West Midlands (England)","EO","1330","1190","27300","27570"
"In post","2022","Declared disabled","West Midlands (England)","G6/G7","260","250","56570","55210"
"In post","2022","Declared disabled","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","West Midlands (England)","SEO/HEO","820","780","35860","34290"
"In post","2022","Declared disabled","West Midlands (England)","Unknown","380","350","30300","28200"
"In post","2022","Declared disabled","Yorkshire and The Humber","AA/AO","1210","1050","22110","21260"
"In post","2022","Declared disabled","Yorkshire and The Humber","EO","1360","1220","27190","27570"
"In post","2022","Declared disabled","Yorkshire and The Humber","G6/G7","390","370","55890","54030"
"In post","2022","Declared disabled","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Yorkshire and The Humber","SEO/HEO","1010","950","35450","34290"
"In post","2022","Declared disabled","Yorkshire and The Humber","Unknown","370","340","30540","28200"
"In post","2022","Declared non-disabled","East Midlands (England)","AA/AO","5170","4700","22620","21260"
"In post","2022","Declared non-disabled","East Midlands (England)","EO","4200","3870","27370","27570"
"In post","2022","Declared non-disabled","East Midlands (England)","G6/G7","1240","1180","58340","55210"
"In post","2022","Declared non-disabled","East Midlands (England)","SCS","70","70","89400","86780"
"In post","2022","Declared non-disabled","East Midlands (England)","SEO/HEO","3690","3510","36650","34290"
"In post","2022","Declared non-disabled","East Midlands (England)","Unknown","900","830","29700","28200"
"In post","2022","Declared non-disabled","East of England","AA/AO","5000","4600","23920","21840"
"In post","2022","Declared non-disabled","East of England","EO","4870","4480","28270","27570"
"In post","2022","Declared non-disabled","East of England","G6/G7","980","940","59210","55610"
"In post","2022","Declared non-disabled","East of England","SCS","90","80","94510","93000"
"In post","2022","Declared non-disabled","East of England","SEO/HEO","3540","3380","36900","35900"
"In post","2022","Declared non-disabled","East of England","Unknown","1040","970","29630","28200"
"In post","2022","Declared non-disabled","London","AA/AO","7490","6900","25920","25110"
"In post","2022","Declared non-disabled","London","EO","13880","13150","30120","30470"
"In post","2022","Declared non-disabled","London","G6/G7","19380","18710","60770","58940"
"In post","2022","Declared non-disabled","London","SCS","3150","3040","89880","81780"
"In post","2022","Declared non-disabled","London","SEO/HEO","21970","21460","39110","38540"
"In post","2022","Declared non-disabled","London","Unknown","1500","1440","34990","34100"
"In post","2022","Declared non-disabled","North East (England)","AA/AO","8410","7250","21990","21260"
"In post","2022","Declared non-disabled","North East (England)","EO","5600","5090","27130","27570"
"In post","2022","Declared non-disabled","North East (England)","G6/G7","1980","1930","56390","55210"
"In post","2022","Declared non-disabled","North East (England)","SCS","100","100","86360","78300"
"In post","2022","Declared non-disabled","North East (England)","SEO/HEO","5160","4920","35730","33840"
"In post","2022","Declared non-disabled","North East (England)","Unknown","770","720","29610","28200"
"In post","2022","Declared non-disabled","North West (England)","AA/AO","13580","12130","21860","21260"
"In post","2022","Declared non-disabled","North West (England)","EO","12860","11880","26980","27570"
"In post","2022","Declared non-disabled","North West (England)","G6/G7","3910","3790","57300","55210"
"In post","2022","Declared non-disabled","North West (England)","SCS","210","200","86240","79780"
"In post","2022","Declared non-disabled","North West (England)","SEO/HEO","10200","9760","35780","33840"
"In post","2022","Declared non-disabled","North West (England)","Unknown","1970","1850","30850","28200"
"In post","2022","Declared non-disabled","Northern Ireland","AA/AO","940","880","21270","21250"
"In post","2022","Declared non-disabled","Northern Ireland","EO","640","610","26900","26820"
"In post","2022","Declared non-disabled","Northern Ireland","G6/G7","220","210","57650","55210"
"In post","2022","Declared non-disabled","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland","SEO/HEO","750","730","35680","33370"
"In post","2022","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Overseas","AA/AO","50","50","22070","21830"
"In post","2022","Declared non-disabled","Overseas","EO","210","210","27580","27090"
"In post","2022","Declared non-disabled","Overseas","G6/G7","860","860","59480","57370"
"In post","2022","Declared non-disabled","Overseas","SCS","210","210","86410","78680"
"In post","2022","Declared non-disabled","Overseas","SEO/HEO","990","990","38290","34770"
"In post","2022","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scotland","AA/AO","9160","8300","22430","21260"
"In post","2022","Declared non-disabled","Scotland","EO","8010","7420","27720","27570"
"In post","2022","Declared non-disabled","Scotland","G6/G7","3400","3270","61600","62170"
"In post","2022","Declared non-disabled","Scotland","SCS","270","260","87830","83230"
"In post","2022","Declared non-disabled","Scotland","SEO/HEO","8530","8200","38500","36130"
"In post","2022","Declared non-disabled","Scotland","Unknown","70","70","39600","39490"
"In post","2022","Declared non-disabled","South East (England)","AA/AO","8530","7800","24490","22000"
"In post","2022","Declared non-disabled","South East (England)","EO","8640","7970","28050","27570"
"In post","2022","Declared non-disabled","South East (England)","G6/G7","2770","2640","57950","55210"
"In post","2022","Declared non-disabled","South East (England)","SCS","130","130","90970","87500"
"In post","2022","Declared non-disabled","South East (England)","SEO/HEO","7320","7020","36990","36040"
"In post","2022","Declared non-disabled","South East (England)","Unknown","1320","1210","30440","28200"
"In post","2022","Declared non-disabled","South West (England)","AA/AO","6060","5530","22460","21260"
"In post","2022","Declared non-disabled","South West (England)","EO","7070","6520","26680","27130"
"In post","2022","Declared non-disabled","South West (England)","G6/G7","5090","4890","55880","54540"
"In post","2022","Declared non-disabled","South West (England)","SCS","250","240","95300","89010"
"In post","2022","Declared non-disabled","South West (England)","SEO/HEO","12700","12150","36250","35900"
"In post","2022","Declared non-disabled","South West (England)","Unknown","2140","2020","36010","32690"
"In post","2022","Declared non-disabled","Unknown","AA/AO","150","130","22600","21280"
"In post","2022","Declared non-disabled","Unknown","EO","290","280","28420","27570"
"In post","2022","Declared non-disabled","Unknown","G6/G7","90","90","55920","54700"
"In post","2022","Declared non-disabled","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SEO/HEO","240","230","36830","36250"
"In post","2022","Declared non-disabled","Unknown","Unknown","80","70","29730","27370"
"In post","2022","Declared non-disabled","Wales","AA/AO","8250","7320","21740","21490"
"In post","2022","Declared non-disabled","Wales","EO","6830","6340","27330","27570"
"In post","2022","Declared non-disabled","Wales","G6/G7","2770","2660","59410","59930"
"In post","2022","Declared non-disabled","Wales","SCS","260","250","85720","78460"
"In post","2022","Declared non-disabled","Wales","SEO/HEO","7280","6940","37830","38160"
"In post","2022","Declared non-disabled","Wales","Unknown","910","860","30000","28200"
"In post","2022","Declared non-disabled","West Midlands (England)","AA/AO","6780","6110","22240","21260"
"In post","2022","Declared non-disabled","West Midlands (England)","EO","6690","6180","27250","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","G6/G7","1930","1870","57410","55210"
"In post","2022","Declared non-disabled","West Midlands (England)","SCS","150","150","94370","83870"
"In post","2022","Declared non-disabled","West Midlands (England)","SEO/HEO","5280","5070","36280","34530"
"In post","2022","Declared non-disabled","West Midlands (England)","Unknown","1330","1230","29800","28200"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","AA/AO","7320","6530","22800","21260"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","EO","7430","6800","27310","27570"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","G6/G7","3080","2950","56710","55210"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","SCS","190","180","85110","77800"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","SEO/HEO","6770","6430","35720","34290"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Unknown","1290","1190","30130","28200"
"In post","2022","Undeclared","East Midlands (England)","AA/AO","560","510","23980","21260"
"In post","2022","Undeclared","East Midlands (England)","EO","410","390","28260","27570"
