"Status","Year","Responsibility_level","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","G6/G7","Bedfordshire and Hertfordshire","Undeclared","30","30","[c]","[c]"
"In post","2021","G6/G7","Bedfordshire and Hertfordshire","Unknown","70","60","59270","56560"
"In post","2021","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","520","490","60080","57260"
"In post","2021","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","60","50","60930","56520"
"In post","2021","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Unknown","170","150","59460","57300"
"In post","2021","G6/G7","Cheshire","Heterosexual / straight","160","150","57460","55740"
"In post","2021","G6/G7","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Cornwall and Isles of Scilly","Heterosexual / straight","40","30","[c]","[c]"
"In post","2021","G6/G7","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Cumbria","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","G6/G7","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Derbyshire and Nottinghamshire","Heterosexual / straight","810","770","57310","53150"
"In post","2021","G6/G7","Derbyshire and Nottinghamshire","LGBO","50","40","[c]","[c]"
"In post","2021","G6/G7","Derbyshire and Nottinghamshire","Undeclared","100","100","57040","53430"
"In post","2021","G6/G7","Derbyshire and Nottinghamshire","Unknown","190","180","56780","53320"
"In post","2021","G6/G7","Devon","Heterosexual / straight","240","230","59040","56750"
"In post","2021","G6/G7","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Devon","Unknown","570","540","52850","49650"
"In post","2021","G6/G7","Dorset and Somerset","Heterosexual / straight","130","130","59070","55070"
"In post","2021","G6/G7","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Dorset and Somerset","Unknown","50","50","59150","57940"
"In post","2021","G6/G7","East Anglia","Heterosexual / straight","500","480","59330","55580"
"In post","2021","G6/G7","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East Anglia","Undeclared","60","60","58080","55380"
"In post","2021","G6/G7","East Anglia","Unknown","150","150","55510","53430"
"In post","2021","G6/G7","East Wales","Heterosexual / straight","1730","1660","57820","57720"
"In post","2021","G6/G7","East Wales","LGBO","80","80","57130","56460"
"In post","2021","G6/G7","East Wales","Undeclared","200","190","59690","60830"
"In post","2021","G6/G7","East Wales","Unknown","400","380","56360","55610"
"In post","2021","G6/G7","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","70","60","60610","57330"
"In post","2021","G6/G7","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Eastern Scotland","Heterosexual / straight","1690","1610","61910","61010"
"In post","2021","G6/G7","Eastern Scotland","LGBO","110","100","61210","61010"
"In post","2021","G6/G7","Eastern Scotland","Undeclared","190","190","61520","60220"
"In post","2021","G6/G7","Eastern Scotland","Unknown","570","540","61550","61010"
"In post","2021","G6/G7","Essex","Heterosexual / straight","190","180","58490","53430"
"In post","2021","G6/G7","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Essex","Unknown","70","60","59060","53460"
"In post","2021","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","3750","3620","56150","54540"
"In post","2021","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","130","130","55020","52590"
"In post","2021","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","590","570","56430","54550"
"In post","2021","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","630","590","55850","53500"
"In post","2021","G6/G7","Greater Manchester","Heterosexual / straight","1450","1410","56820","52580"
"In post","2021","G6/G7","Greater Manchester","LGBO","110","100","56810","53140"
"In post","2021","G6/G7","Greater Manchester","Undeclared","170","160","56990","54000"
"In post","2021","G6/G7","Greater Manchester","Unknown","370","350","55990","52580"
"In post","2021","G6/G7","Hampshire and Isle of Wight","Heterosexual / straight","1310","1250","55780","54540"
"In post","2021","G6/G7","Hampshire and Isle of Wight","LGBO","40","40","[c]","[c]"
"In post","2021","G6/G7","Hampshire and Isle of Wight","Undeclared","180","180","57000","54540"
"In post","2021","G6/G7","Hampshire and Isle of Wight","Unknown","330","320","56000","53500"
"In post","2021","G6/G7","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","80","80","58770","54900"
"In post","2021","G6/G7","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Highlands and Islands","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","G6/G7","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Inner London - East","Heterosexual / straight","2400","2310","61420","59160"
"In post","2021","G6/G7","Inner London - East","LGBO","190","180","61310","59160"
"In post","2021","G6/G7","Inner London - East","Undeclared","360","340","62310","59910"
"In post","2021","G6/G7","Inner London - East","Unknown","820","780","62560","59260"
"In post","2021","G6/G7","Inner London - West","Heterosexual / straight","14160","13680","60080","58030"
"In post","2021","G6/G7","Inner London - West","LGBO","1380","1360","58970","57430"
"In post","2021","G6/G7","Inner London - West","Undeclared","1830","1780","60760","59050"
"In post","2021","G6/G7","Inner London - West","Unknown","4330","4180","60300","58130"
"In post","2021","G6/G7","Kent","Heterosexual / straight","190","180","55420","52580"
"In post","2021","G6/G7","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Kent","Unknown","60","50","56300","55700"
"In post","2021","G6/G7","Lancashire","Heterosexual / straight","540","520","56480","52750"
"In post","2021","G6/G7","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Lancashire","Undeclared","50","50","58480","55240"
"In post","2021","G6/G7","Lancashire","Unknown","160","150","56330","55610"
"In post","2021","G6/G7","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","150","140","57920","55610"
"In post","2021","G6/G7","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Lincolnshire","Heterosexual / straight","60","50","58770","55610"
"In post","2021","G6/G7","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Merseyside","Heterosexual / straight","1030","990","55540","52580"
"In post","2021","G6/G7","Merseyside","LGBO","40","40","[c]","[c]"
"In post","2021","G6/G7","Merseyside","Undeclared","100","90","56480","53360"
"In post","2021","G6/G7","Merseyside","Unknown","260","240","56010","53150"
"In post","2021","G6/G7","North Eastern Scotland","Heterosexual / straight","90","90","66900","61120"
"In post","2021","G6/G7","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","North Yorkshire","Heterosexual / straight","500","470","59140","55610"
"In post","2021","G6/G7","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","North Yorkshire","Undeclared","50","40","[c]","[c]"
"In post","2021","G6/G7","North Yorkshire","Unknown","130","110","57010","55610"
"In post","2021","G6/G7","Northern Ireland","Heterosexual / straight","190","180","56310","52580"
"In post","2021","G6/G7","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Northern Ireland","Unknown","30","30","[c]","[c]"
"In post","2021","G6/G7","Northumberland and Tyne and Wear","Heterosexual / straight","1170","1140","54410","52580"
"In post","2021","G6/G7","Northumberland and Tyne and Wear","LGBO","50","50","52540","52580"
"In post","2021","G6/G7","Northumberland and Tyne and Wear","Undeclared","120","110","54990","52580"
"In post","2021","G6/G7","Northumberland and Tyne and Wear","Unknown","330","320","54880","52580"
"In post","2021","G6/G7","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Outer London - South","Heterosexual / straight","1180","1140","63480","61030"
"In post","2021","G6/G7","Outer London - South","LGBO","60","60","62010","59910"
"In post","2021","G6/G7","Outer London - South","Undeclared","170","170","64020","61260"
"In post","2021","G6/G7","Outer London - South","Unknown","180","170","63300","59960"
"In post","2021","G6/G7","Outer London - West and North West","Heterosexual / straight","320","310","59460","57680"
"In post","2021","G6/G7","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Outer London - West and North West","Undeclared","70","70","60000","59000"
"In post","2021","G6/G7","Outer London - West and North West","Unknown","150","140","58610","55120"
"In post","2021","G6/G7","Overseas","Heterosexual / straight","850","850","60170","58030"
"In post","2021","G6/G7","Overseas","LGBO","80","80","58130","55650"
"In post","2021","G6/G7","Overseas","Undeclared","120","120","61050","58850"
"In post","2021","G6/G7","Overseas","Unknown","290","290","59190","57010"
"In post","2021","G6/G7","Shropshire and Staffordshire","Heterosexual / straight","340","330","58270","54540"
"In post","2021","G6/G7","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Shropshire and Staffordshire","Undeclared","40","40","[c]","[c]"
"In post","2021","G6/G7","Shropshire and Staffordshire","Unknown","110","110","57220","52580"
"In post","2021","G6/G7","South Yorkshire","Heterosexual / straight","840","810","55740","52280"
"In post","2021","G6/G7","South Yorkshire","LGBO","40","40","[c]","[c]"
"In post","2021","G6/G7","South Yorkshire","Undeclared","80","80","54850","52050"
"In post","2021","G6/G7","South Yorkshire","Unknown","190","190","56170","53000"
"In post","2021","G6/G7","Southern Scotland","Heterosexual / straight","330","320","55680","52930"
"In post","2021","G6/G7","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Southern Scotland","Unknown","130","130","54700","52580"
"In post","2021","G6/G7","Surrey, East and West Sussex","Heterosexual / straight","330","320","58390","54990"
"In post","2021","G6/G7","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Surrey, East and West Sussex","Undeclared","50","50","58900","57690"
"In post","2021","G6/G7","Surrey, East and West Sussex","Unknown","80","70","58480","57010"
"In post","2021","G6/G7","Tees Valley and Durham","Heterosexual / straight","270","260","55650","52070"
"In post","2021","G6/G7","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Tees Valley and Durham","Undeclared","30","30","[c]","[c]"
"In post","2021","G6/G7","Tees Valley and Durham","Unknown","40","40","[c]","[c]"
"In post","2021","G6/G7","Unknown","Heterosexual / straight","120","110","56590","54700"
"In post","2021","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Unknown","Unknown","60","60","59580","57000"
"In post","2021","G6/G7","West Central Scotland","Heterosexual / straight","950","920","60400","61010"
"In post","2021","G6/G7","West Central Scotland","LGBO","50","50","[c]","[c]"
"In post","2021","G6/G7","West Central Scotland","Undeclared","90","90","61510","61010"
